case_id,scenario_id,hour,coefficient_family,component_type,component_id,bus_id,coefficient,source_constraint,notes
case_b_ac_uc_benders,21,24,fixed_dispatch_active_power,generator,27,22,1.999978499303996e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,24,fixed_dispatch_active_power,generator,28,22,1.999978499303995e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,24,fixed_dispatch_active_power,generator,29,22,1.999978499303996e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,24,fixed_dispatch_active_power,generator,30,23,6.450934134441723e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,24,fixed_dispatch_active_power,generator,31,23,6.4509338978405955e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,24,fixed_dispatch_active_power,generator,32,23,-6.73240982383557e-10,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,24,fixed_wind_active_power,wind_farm,W14,14,1.9749195145422987e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,21,24,fixed_wind_active_power,wind_farm,W3,3,2.078185319046041e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,1,1,5.000000637181924e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,2,1,5.00000383453844e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,3,1,1.3157933039218368e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,4,1,1.315793303917272e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,5,2,4.999996080328085e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,6,2,5.000003896223288e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,7,2,1.3157933655912707e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,8,2,1.3157933655927808e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,9,7,-4.8683528470952414e-11,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,10,7,9.999951329358968e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,11,7,9.999951329350925e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,12,13,5.076144984653688e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,13,13,5.0761450578881435e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,14,13,5.076145057887154e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,20,15,6.451609599586247e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,21,16,6.451613941088914e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,24,22,2.0000011565208204e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,25,22,2.0000011564702668e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,26,22,2.0000011564617013e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,27,22,2.0000011564588064e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,28,22,2.000001156472487e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,29,22,2.0000011564656345e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,30,23,6.451439389474559e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,31,23,6.451439152901014e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,32,23,-1.7207126454207982e-10,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_wind_active_power,wind_farm,W14,14,2.0175859223126228e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_wind_active_power,wind_farm,W3,3,1.8643770445128835e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,1,1,5.0000142535015206e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,2,1,5.000011766600593e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,3,1,1.3158012359720882e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,4,1,1.3158012359720869e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,5,2,5.000006575867413e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,6,2,5.000009418036718e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,7,2,1.3157988874081886e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,8,2,1.3157988874081885e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,9,7,2.230707772092895e-09,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,10,7,1.0002230720650625e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,11,7,1.0002230720650825e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,12,13,5.075364142996818e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,13,13,5.075364216231658e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,14,13,5.075364216231659e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,20,15,6.451705093973556e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,21,16,6.45153798710049e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,24,22,1.9999631771210744e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,25,22,1.9999631771210504e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,26,22,1.999963177121033e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,27,22,1.9999631771210324e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,28,22,1.999963177121053e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,29,22,1.9999631771210423e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,30,23,6.45072479169476e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,31,23,6.450724791694749e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,32,23,-8.874293095962074e-10,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_wind_active_power,wind_farm,W14,14,1.3189503375826507e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_wind_active_power,wind_farm,W3,3,2.6733650166988535e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
