constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
q_balance_eq,23,-4.560954717201356e-10,,,,
q_balance_eq,24,3.811289064754779e-11,,,,
line_mva_ineq,1,-3.3442260675374394e-08,,,,
line_mva_ineq,2,-3.3846767549381216e-08,,,,
line_mva_ineq,3,-3.353216585082208e-08,,,,
line_mva_ineq,4,-3.382612308960716e-08,,,,
line_mva_ineq,5,-8.971415690469814e-09,,,,
line_mva_ineq,6,-2.664926508791838e-08,,,,
line_mva_ineq,7,-3.340139021967171e-08,,,,
line_mva_ineq,8,-3.3494893281941215e-08,,,,
line_mva_ineq,9,-3.344566332209187e-08,,,,
line_mva_ineq,10,-3.379630248850979e-08,,,,
line_mva_ineq,11,3.4589424474136826e-05,,,,
line_mva_ineq,12,-3.343453332165494e-08,,,,
line_mva_ineq,13,-3.3438247819342435e-08,,,,
line_mva_ineq,14,-3.340407115170661e-08,,,,
line_mva_ineq,15,-3.3385288120950075e-08,,,,
line_mva_ineq,16,-3.352420800029691e-08,,,,
line_mva_ineq,17,-3.3363076781556715e-08,,,,
line_mva_ineq,18,-3.334694209246729e-08,,,,
line_mva_ineq,19,-3.383152947809737e-08,,,,
line_mva_ineq,20,-3.3424323454379776e-08,,,,
line_mva_ineq,21,-3.342085394844134e-08,,,,
line_mva_ineq,22,-3.3475144868866015e-08,,,,
line_mva_ineq,23,-3.3661926033561196e-08,,,,
line_mva_ineq,24,-2.3117070230751733e-08,,,,
line_mva_ineq,25,-3.3484402703487756e-08,,,,
line_mva_ineq,26,-3.3484402247377454e-08,,,,
line_mva_ineq,27,-3.3432225848229606e-08,,,,
line_mva_ineq,28,-3.349578070380586e-08,,,,
line_mva_ineq,29,-2.7259894355027074e-08,,,,
line_mva_ineq,30,-1.859753769956703e-08,,,,
line_mva_ineq,31,-3.3478351504130346e-08,,,,
line_mva_ineq,32,-3.349393576712741e-08,,,,
line_mva_ineq,33,-3.3493928432879184e-08,,,,
line_mva_ineq,34,-3.3464518755402935e-08,,,,
line_mva_ineq,35,-3.346452247368784e-08,,,,
line_mva_ineq,36,-1.2704027981264988e-08,,,,
line_mva_ineq,37,-1.270532986112387e-08,,,,
line_mva_ineq,38,-3.3451337124075475e-08,,,,
fixed_master_dispatch_eq,1,-4.995018797522041e-05,4.995018797522041e-05,p_s10_t20_g1,19.999999999999886,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,2,-4.995021639691434e-05,4.995021639691434e-05,p_s10_t20_g2,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,3,-1.3108111090646767e-05,1.3108111090646767e-05,p_s10_t20_g3,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,4,-1.3108111090646767e-05,1.3108111090646767e-05,p_s10_t20_g4,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,5,-4.995022839388152e-05,4.995022839388152e-05,p_s10_t20_g5,20.00000000000007,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,6,-4.995021063030648e-05,4.995021063030648e-05,p_s10_t20_g6,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,7,-1.3108105324020288e-05,1.3108105324020288e-05,p_s10_t20_g7,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,8,-1.3108105324020297e-05,1.3108105324020297e-05,p_s10_t20_g8,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,9,-1.1606151673073101e-06,1.1606151673073101e-06,p_s10_t20_g9,99.99999999999996,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,10,-1.1160615152222927e-05,1.1160615152222927e-05,p_s10_t20_g10,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,11,-1.1160615152222933e-05,1.1160615152222933e-05,p_s10_t20_g11,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,12,-5.024039509784526e-06,5.024039509784526e-06,p_s10_t20_g12,196.99999999999991,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,13,-5.02403972948904e-06,5.02403972948904e-06,p_s10_t20_g13,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,14,-5.024039729489042e-06,5.024039729489042e-06,p_s10_t20_g14,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,20,-6.401407580283847e-06,6.401407580283847e-06,p_s10_t20_g20,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,21,-6.400967896649187e-06,6.400967896649187e-06,p_s10_t20_g21,155.00000000000006,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,23,5.071360097359674e-08,-5.071360097359674e-08,p_s10_t20_g23,177.43929274987417,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,24,-1.994839058614774e-05,1.994839058614774e-05,p_s10_t20_g24,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,25,-1.994839058614774e-05,1.994839058614774e-05,p_s10_t20_g25,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,26,-1.9948390586147744e-05,1.9948390586147744e-05,p_s10_t20_g26,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,27,-1.9948390586147738e-05,1.9948390586147738e-05,p_s10_t20_g27,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,28,-1.994839058614774e-05,1.994839058614774e-05,p_s10_t20_g28,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,29,-1.9948390586147744e-05,1.9948390586147744e-05,p_s10_t20_g29,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,30,-6.3990251257102105e-06,6.3990251257102105e-06,p_s10_t20_g30,154.99999999999994,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,31,-6.399025362311322e-06,6.399025362311322e-06,p_s10_t20_g31,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,32,-2.8045553904613123e-06,2.8045553904613123e-06,p_s10_t20_g32,350.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_wind_eq,W14,-9.703691809638408e-06,9.703691809638408e-06,wind_s10_t20_W14,102.52244137967892,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
fixed_master_wind_eq,W3,-3.988952150103033e-05,3.988952150103033e-05,wind_s10_t20_W3,25.03826587044396,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
