constraint_type,component_id,value,lower,upper,variable_name,master_value
line_mva_ineq,32,-24.462032914693808,-1e+19,0.0,,
line_mva_ineq,33,-24.462032914693808,-1e+19,0.0,,
line_mva_ineq,34,-21.458636545182507,-1e+19,0.0,,
line_mva_ineq,35,-21.458636545182507,-1e+19,0.0,,
line_mva_ineq,36,-18.654594520564995,-1e+19,0.0,,
line_mva_ineq,37,-18.65459452056487,-1e+19,0.0,,
line_mva_ineq,38,-21.559283757955182,-1e+19,0.0,,
fixed_master_dispatch_eq,1,1.1614831954268309e-15,0.0,0.0,p_s26_t24_g1,19.99999999999983
fixed_master_dispatch_eq,2,-1.1378851834254874e-15,0.0,0.0,p_s26_t24_g2,20.0
fixed_master_dispatch_eq,3,6.478745420870173e-15,0.0,0.0,p_s26_t24_g3,76.0
fixed_master_dispatch_eq,4,6.478745420870173e-15,0.0,0.0,p_s26_t24_g4,76.0
fixed_master_dispatch_eq,5,-1.1378851768080425e-15,0.0,0.0,p_s26_t24_g5,20.0
fixed_master_dispatch_eq,6,-1.1378851768080425e-15,0.0,0.0,p_s26_t24_g6,20.0
fixed_master_dispatch_eq,7,6.478745427487618e-15,0.0,0.0,p_s26_t24_g7,76.0
fixed_master_dispatch_eq,8,6.478745427487618e-15,0.0,0.0,p_s26_t24_g8,76.0
fixed_master_dispatch_eq,9,5.885282690271283e-17,0.0,0.0,p_s26_t24_g9,89.9999999999999
fixed_master_dispatch_eq,10,-5.4589173172789936e-15,0.0,0.0,p_s26_t24_g10,100.0
fixed_master_dispatch_eq,11,-5.4589173172789936e-15,0.0,0.0,p_s26_t24_g11,100.0
fixed_master_dispatch_eq,12,8.629255703485151e-15,0.0,0.0,p_s26_t24_g12,196.99999999999997
fixed_master_dispatch_eq,13,-2.291322437701768e-15,0.0,0.0,p_s26_t24_g13,197.0
fixed_master_dispatch_eq,14,-2.291322437701768e-15,0.0,0.0,p_s26_t24_g14,197.0
fixed_master_dispatch_eq,20,-7.520099991658733e-15,0.0,0.0,p_s26_t24_g20,155.0
fixed_master_dispatch_eq,21,6.702497678958455e-15,0.0,0.0,p_s26_t24_g21,154.99999999999983
fixed_master_dispatch_eq,24,-2.8792489526855986e-15,0.0,0.0,p_s26_t24_g24,50.0
fixed_master_dispatch_eq,25,-2.8792489526855986e-15,0.0,0.0,p_s26_t24_g25,50.0
fixed_master_dispatch_eq,26,-2.8792489526855986e-15,0.0,0.0,p_s26_t24_g26,50.0
fixed_master_dispatch_eq,27,-2.8792524996360653e-15,0.0,0.0,p_s26_t24_g27,50.0
fixed_master_dispatch_eq,28,-2.8792524996360653e-15,0.0,0.0,p_s26_t24_g28,50.0
fixed_master_dispatch_eq,29,-2.8792524996360653e-15,0.0,0.0,p_s26_t24_g29,50.0
fixed_master_dispatch_eq,30,-7.520099827876972e-15,0.0,0.0,p_s26_t24_g30,155.00000000000003
fixed_master_dispatch_eq,31,-7.520099874199086e-15,0.0,0.0,p_s26_t24_g31,155.0
fixed_master_dispatch_eq,32,-4.1113776539113086e-17,0.0,0.0,p_s26_t24_g32,343.2583195057222
fixed_master_wind_eq,W14,0.0,0.0,0.0,wind_s26_t24_W14,60.75266081164376
fixed_master_wind_eq,W3,0.0,0.0,0.0,wind_s26_t24_W3,32.98901968263334
