scenario_id,hour,bus_id,theta_rad
1,9,12,-0.08136569439775916
1,9,13,0.0
1,9,14,-0.09016086942636363
1,9,15,-0.0884759960595772
1,9,16,-0.07897653775011262
1,9,17,-0.07597573922916333
1,9,18,-0.09131545112580149
1,9,19,-0.08196208240264702
1,9,20,-0.059434520676247965
1,9,21,-0.07492408925506981
1,9,22,0.048396061708283526
1,9,23,-0.037469959734575765
1,9,24,-0.11096118785139694
1,10,1,-0.08789479128093007
1,10,2,-0.0879103179339025
1,10,3,-0.15497449279033776
1,10,4,-0.16434109172640357
1,10,5,-0.1574949697869385
1,10,6,-0.20684950403001232
1,10,7,-0.36637159720905904
1,10,8,-0.32953159720905906
1,10,9,-0.17164593726927946
1,10,10,-0.1850861371488386
1,10,11,-0.09270106035138755
1,10,12,-0.08230713572879257
1,10,13,0.0
1,10,14,-0.08874794749323794
1,10,15,-0.09057566163812646
1,10,16,-0.07912888053861264
1,10,17,-0.0776410433739362
1,10,18,-0.09376912329701292
1,10,19,-0.07863234644371542
1,10,20,-0.0524033857909464
1,10,21,-0.07722427517227985
1,10,22,0.0463445469879033
1,10,23,-0.02814339998034513
1,10,24,-0.11518758606227791
1,11,1,-0.1014444472891733
1,11,2,-0.10152195945904406
1,11,3,-0.16401256777257603
1,11,4,-0.17591079610550264
1,11,5,-0.1697350670085699
1,11,6,-0.21882448091235812
1,11,7,-0.3805725062621001
1,11,8,-0.3430191170461252
1,11,9,-0.17924223975378809
1,11,10,-0.19407699418280347
1,11,11,-0.09518613055522047
1,11,12,-0.08338489110179301
1,11,13,0.0
1,11,14,-0.08762754507606707
1,11,15,-0.09387116086961361
1,11,16,-0.07977233784624999
1,11,17,-0.08045983617632363
1,11,18,-0.09772528529755274
1,11,19,-0.07414890726545409
1,11,20,-0.04245032391048621
1,11,21,-0.08090957461143587
1,11,22,0.04299864182935335
1,11,23,-0.014792187535049201
1,11,24,-0.12067778103355875
1,12,1,-0.09781907452314126
1,12,2,-0.09771577959290778
1,12,3,-0.16354401357463252
1,12,4,-0.16936148722680425
1,12,5,-0.16320801895032344
1,12,6,-0.2110905338358225
1,12,7,-0.2581717557491552
1,12,8,-0.269826769242285
1,12,9,-0.16814562529811505
1,12,10,-0.18263699129257432
1,12,11,-0.09300948747125404
1,12,12,-0.07934687717285238
1,12,13,0.0
1,12,14,-0.09259863677787253
1,12,15,-0.10381224381027658
1,12,16,-0.08872923901834764
1,12,17,-0.09100846598594123
1,12,18,-0.10913108044034978
1,12,19,-0.082045914479345
1,12,20,-0.048363710588771355
1,12,21,-0.0917925183003908
1,12,22,0.032246642571473354
1,12,23,-0.019208879375731194
1,12,24,-0.12664051222537284
1,13,1,-0.11199293915965128
1,13,2,-0.11187929070610893
1,13,3,-0.1763423382495736
1,13,4,-0.18201446170720312
1,13,5,-0.17616997031435147
1,13,6,-0.22367528539816844
1,13,7,-0.2842312501007288
1,13,8,-0.29030950494227914
1,13,9,-0.17802751263706487
1,13,10,-0.19307866914228097
1,13,11,-0.09905679999841326
1,13,12,-0.08044153406645173
1,13,13,0.0
1,13,14,-0.09985664640655022
1,13,15,-0.10823690487140766
1,13,16,-0.09091653142185024
1,13,17,-0.09481021072305923
1,13,18,-0.11376992149377986
1,13,19,-0.07633267509979985
1,13,20,-0.03516182682375668
1,13,21,-0.0963216947216154
1,13,22,0.02800238739913625
1,13,23,-0.0016458004913695173
1,13,24,-0.1342654173333135
1,14,1,-0.11805957652736697
1,14,2,-0.11773958852832425
1,14,3,-0.184669667648359
1,14,4,-0.18357725673265513
1,14,5,-0.17802348309073732
1,14,6,-0.2238858211837041
1,14,7,-0.16484878848586207
1,14,8,-0.22241128848586209
1,14,9,-0.17223603560234046
1,14,10,-0.1873949413693837
1,14,11,-0.09930311175791269
1,14,12,-0.07692779320245012
1,14,13,0.0
1,14,14,-0.10628177471729366
1,14,15,-0.12162442819962577
1,14,16,-0.10139478207480825
1,14,17,-0.10838537213272371
1,14,18,-0.12898688126188626
1,14,19,-0.08141604738522991
1,14,20,-0.03382911765130565
1,14,21,-0.11085895787457063
1,14,22,0.013841961324142397
1,14,23,0.0038777894762893864
1,14,24,-0.14571903738511366
1,15,1,-0.12061738492889672
1,15,2,-0.12022194399485432
1,15,3,-0.1896105932272891
1,15,4,-0.18584170201320013
1,15,5,-0.1800865076529056
1,15,6,-0.22565616812524197
1,15,7,-0.1666648298236102
1,15,8,-0.22422732982361018
1,15,9,-0.17432212818922602
1,15,10,-0.18894093145799437
1,15,11,-0.1014047100446353
1,15,12,-0.07697853782320462
1,15,13,0.0
1,15,14,-0.11051343007575358
1,15,15,-0.12331177528056055
1,15,16,-0.10274616813442244
1,15,17,-0.1098543155038328
1,15,18,-0.1305122667611654
1,15,19,-0.08050359839942967
1,15,20,-0.03097623862657874
1,15,21,-0.11243510209328049
1,15,22,0.012307805652326424
1,15,23,0.0077890848858853815
1,15,24,-0.1486498360422337
1,16,1,-0.13353291171622614
1,16,2,-0.1327765290793538
1,16,3,-0.2096697905116244
1,16,4,-0.1936522889478062
1,16,5,-0.18777510370634223
1,16,6,-0.23110209425935943
1,16,7,-0.056354895037247416
1,16,8,-0.1638048950372474
1,16,9,-0.1744130005370606
1,16,10,-0.18803288953743416
1,16,11,-0.10811197306610673
1,16,12,-0.07353897610411966
1,16,13,0.0
1,16,14,-0.13020108834921168
1,16,15,-0.141317736294732
1,16,16,-0.11710833131083297
1,16,17,-0.1275704097394526
1,16,18,-0.14999356106177938
1,16,19,-0.08269155920286181
1,16,20,-0.02093726882460085
1,16,21,-0.13134767561901076
1,16,22,-0.006136129537935972
1,16,23,0.02518848956354147
1,16,24,-0.16744050222887571
1,17,1,-0.14830224311081783
1,17,2,-0.14750000360454033
1,17,3,-0.22418492512284985
1,17,4,-0.20676269218397106
1,17,5,-0.20109970806326455
1,17,6,-0.24391178336509547
1,17,7,-0.08398132604783863
1,17,8,-0.18529132604783866
1,17,9,-0.1846683952122819
1,17,10,-0.19859393688339544
1,17,11,-0.11326417705608367
1,17,12,-0.07494052663507844
1,17,13,0.0
1,17,14,-0.13464048360975306
1,17,15,-0.14517278857873342
1,17,16,-0.11848992179649989
1,17,17,-0.1306490647462282
1,17,18,-0.153948976507971
1,17,19,-0.07697901948398918
1,17,20,-0.008427286073265742
1,17,21,-0.13522909659926058
1,17,22,-0.009703122251279091
1,17,23,0.04168264851440156
1,17,24,-0.17536962132276615
1,18,1,-0.1572134031664005
1,18,2,-0.15666215350866847
1,18,3,-0.22261496208818515
1,18,4,-0.21442875473651976
1,18,5,-0.2099407082882694
1,18,6,-0.2532208002464207
1,18,7,-0.09912742453538634
1,18,8,-0.19813492453538636
1,18,9,-0.18880781690959159
1,18,10,-0.20548083216118115
1,18,11,-0.11300814121152866
1,18,12,-0.07581947044221966
1,18,13,0.0
1,18,14,-0.12841104405706025
1,18,15,-0.12215836086513499
1,18,16,-0.09846459506580423
1,18,17,-0.098339174145584
1,18,18,-0.11490359846295915
1,18,19,-0.06301600669495594
1,18,20,0.0014145976229139946
1,18,21,-0.10178275227615415
1,18,22,0.023298094617275424
1,18,23,0.049691363614479386
1,18,24,-0.16055083217202973
1,19,1,-0.16639595770954768
1,19,2,-0.1659055304857408
1,19,3,-0.22732267059796973
1,19,4,-0.22162683555140283
1,19,5,-0.21780607710943167
1,19,6,-0.260816537195947
1,19,7,-0.0874841587263749
1,19,8,-0.19493415872637487
1,19,9,-0.1920297465798888
1,19,10,-0.21008899087286095
1,19,11,-0.11399946073332219
1,19,12,-0.07586662581610634
1,19,13,0.0
1,19,14,-0.12735962171672113
1,19,15,-0.11344920196944248
1,19,16,-0.0902170183019964
1,19,17,-0.08446197293792035
1,19,18,-0.09791605908640642
1,19,19,-0.05543948375162957
1,19,20,0.009491071577256252
1,19,21,-0.0876693888405462
1,19,22,0.03731895776949445
1,19,23,0.05845525812028485
1,19,24,-0.15696932731421837
1,20,1,-0.17168315314600263
1,20,2,-0.17133467968591504
1,20,3,-0.22642382914571135
1,20,4,-0.22598531582230832
1,20,5,-0.2228801167669181
1,20,6,-0.26610416830953676
1,20,7,-0.09307979337953921
1,20,8,-0.2005297933795392
1,20,9,-0.1939771577113691
1,20,10,-0.21368642904770926
1,20,11,-0.112536201574559
1,20,12,-0.07649028140518804
1,20,13,0.0
1,20,14,-0.12039086134382808
1,20,15,-0.10387488989104546
1,20,16,-0.08127785686018582
1,20,17,-0.07114000100047656
1,20,18,-0.08217979759388046
1,20,19,-0.04962532284176441
1,20,20,0.013343420602596773
1,20,21,-0.0740771237498667
1,20,22,0.05080535413810933
1,20,23,0.06151400793588466
1,20,24,-0.1507106037888154
1,21,1,-0.16360274897820645
1,21,2,-0.16303676167669273
1,21,3,-0.22776723667799564
1,21,4,-0.21928016480923368
1,21,5,-0.21508939188681622
1,21,6,-0.25797527829064565
1,21,7,-0.08449167364069116
1,21,8,-0.19194167364069115
1,21,9,-0.19087777682852744
1,21,10,-0.2080792004528548
1,21,11,-0.11417262062466496
1,21,12,-0.07563404917810629
1,21,13,0.0
1,21,14,-0.12943261026691077
1,21,15,-0.12070648984375502
1,21,16,-0.09653812843803422
1,21,17,-0.0946938484785777
1,21,18,-0.11029256447601095
1,21,19,-0.059776236598162794
1,21,20,0.006496816407441247
1,21,21,-0.09825822685086386
1,21,22,0.026869935215230904
1,21,23,0.056055034410497966
1,21,24,-0.16162293138055242
1,22,1,-0.14207509310653993
1,22,2,-0.14153207323309783
1,22,3,-0.20891926849177136
1,22,4,-0.2008030776760839
1,22,5,-0.1960003850479891
1,22,6,-0.2396494389455989
1,22,7,-0.06536398334171233
1,22,8,-0.17281398334171233
1,22,9,-0.17794820697945943
1,22,10,-0.19404622970396518
1,22,11,-0.10731347556454739
1,22,12,-0.07431781534852622
1,22,13,0.0
1,22,14,-0.12314854492899685
1,22,15,-0.11848760262050372
1,22,16,-0.09720171402497889
1,22,17,-0.09540217752152955
1,22,18,-0.11110085974344953
1,22,19,-0.06929849270780142
1,22,20,-0.012052105864506484
1,22,21,-0.09806391688052339
1,22,22,0.026710698535650994
1,22,23,0.032029516050018005
1,22,24,-0.1530487473827923
1,23,1,-0.14183090053225156
1,23,2,-0.14111299560383816
1,23,3,-0.21590121980610252
1,23,4,-0.20135956248618012
1,23,5,-0.1957534007786462
1,23,6,-0.23906112462432513
1,23,7,-0.07708323371395652
1,23,8,-0.17916073371395638
1,23,9,-0.18083791923202763
1,23,10,-0.19505018819588485
1,23,11,-0.11360637038719464
1,23,12,-0.07398658951393065
1,23,13,0.0
1,23,14,-0.1392980725817132
1,23,15,-0.14456659969939745
1,23,16,-0.11936286159188701
1,23,17,-0.130588654016446
1,23,18,-0.15340946224402519
1,23,19,-0.07864298908495908
1,23,20,-0.011127661221878025
1,23,21,-0.13468995686535512
1,23,22,-0.009351491624707851
1,23,23,0.038278721248893435
1,23,24,-0.17182924169894084
1,24,1,-0.14446272925678325
1,24,2,-0.14382180745618267
1,24,3,-0.21525032788446338
1,24,4,-0.20355038608014103
1,24,5,-0.19831803766849576
1,24,6,-0.24175585512685488
1,24,7,-0.08172770359586119
1,24,8,-0.18303770359586122
1,24,9,-0.18183740558530678
1,24,10,-0.19691768160641568
1,24,11,-0.11243595358186
1,24,12,-0.07442517570241644
1,24,13,0.0
1,24,14,-0.13450525684718648
1,24,15,-0.1440230046216555
1,24,16,-0.11814398929786701
1,24,17,-0.13002185373521138
1,24,18,-0.15318671683306787
1,24,19,-0.07783218434358492
1,24,20,-0.010308248668486043
1,24,21,-0.13434538691065406
1,24,22,-0.0089198782492155
1,24,23,0.039241068972476964
1,24,24,-0.17124463994816308
2,1,1,-0.09132967777179464
2,1,2,-0.0914055313027612
2,1,3,-0.15395018496306465
2,1,4,-0.16578957775368858
2,1,5,-0.15960942093980093
2,1,6,-0.20869240107811748
2,1,7,-0.3060230681352684
2,1,8,-0.29594649360398995
2,1,9,-0.16911710077627093
2,1,10,-0.18393998243962303
2,1,11,-0.09752084237661529
2,1,12,-0.07952834028337953
2,1,13,0.0
2,1,14,-0.10443370047560399
2,1,15,-0.10032891738953593
2,1,16,-0.0879359462105016
2,1,17,-0.0880265438768026
2,1,18,-0.1050054064527882
2,1,19,-0.07999043582863859
2,1,20,-0.04630149835847032
2,1,21,-0.08793196689438637
2,1,22,0.03576305147991855
2,1,23,-0.017557714283833098
2,1,24,-0.12082187605718056
2,2,1,-0.07353079406034693
2,2,2,-0.07378245951374211
2,2,3,-0.1348547983926168
2,2,4,-0.152375844132432
2,2,5,-0.14582347643855598
2,2,6,-0.19643101866332963
2,2,7,-0.35181738495100123
2,2,8,-0.31651238495100126
2,2,9,-0.16298547921497464
2,2,10,-0.1774820906870278
2,2,11,-0.09345419509031275
2,2,12,-0.0801376342778158
2,2,13,0.0
2,2,14,-0.09901606410144023
2,2,15,-0.08916079542271607
2,2,16,-0.08101816793837921
2,2,17,-0.07754259593529064
2,2,18,-0.09265435752080071
2,2,19,-0.08219278001830886
2,2,20,-0.05811299037253431
2,2,21,-0.07605799866888095
2,2,22,0.047092575018799154
2,2,23,-0.0353017596566573
2,2,24,-0.10662411467262659
2,3,1,-0.052007975350689496
2,3,2,-0.05197886915463184
2,3,3,-0.1264562830268428
2,3,4,-0.13346296581916098
2,3,5,-0.12531954279547156
2,3,6,-0.17568058553782206
2,3,7,-0.3212551851921749
2,3,8,-0.28978768519217485
2,3,9,-0.15027545859036606
2,3,10,-0.16117751179398362
2,3,11,-0.08553191847971173
2,3,12,-0.07908177558086954
2,3,13,0.0
2,3,14,-0.09069830747666971
2,3,15,-0.08812247882053902
2,3,16,-0.08417164042129358
2,3,17,-0.07715038779975911
2,3,18,-0.09040488568712995
2,3,19,-0.09444971146694561
2,3,20,-0.07996478664893311
2,3,21,-0.07429445427334193
2,3,22,0.04831899290695223
2,3,23,-0.06307831856638084
2,3,24,-0.10277287969172581
2,4,1,-0.040804926684966415
2,4,2,-0.04027919387770775
2,4,3,-0.135195134226215
2,4,4,-0.12403060742312295
2,4,5,-0.11371990679992713
2,4,6,-0.16299716100534672
2,4,7,-0.2988907160737883
2,4,8,-0.2712607160737883
2,4,9,-0.1465357283754479
2,4,10,-0.15229810377212882
2,4,11,-0.09037656764570762
2,4,12,-0.07742122844503725
2,4,13,0.0
2,4,14,-0.11091162572407272
2,4,15,-0.1336310831697507
2,4,16,-0.12218514259867803
2,4,17,-0.11570761089253143
2,4,18,-0.12906826634902666
2,4,19,-0.11706364896984832
2,4,20,-0.09117099728799431
2,4,21,-0.11520947802691645
2,4,22,0.00832747513143888
2,4,23,-0.06875333273425578
2,4,24,-0.13422883169574848
2,5,1,-0.039070863540653866
2,5,2,-0.03898882697434837
2,5,3,-0.11774475308947562
2,5,4,-0.1225410123016335
2,5,5,-0.11375136904239318
2,5,6,-0.16441265652013304
2,5,7,-0.3040302294889294
2,5,8,-0.2748652294889294
2,5,9,-0.14334831116855917
2,5,10,-0.1529206278092996
2,5,11,-0.08631903809557127
2,5,12,-0.07739826267982641
2,5,13,0.0
2,5,14,-0.10052581134314909
2,5,15,-0.11014686265533478
2,5,16,-0.1065236373890913
2,5,17,-0.09814039838794919
2,5,18,-0.11064803579517157
2,5,19,-0.10995232313940428
2,5,20,-0.09067163663967256
2,5,21,-0.09515965360236114
2,5,22,0.02740490736550213
2,5,23,-0.07158401854890982
2,5,24,-0.11305062195969347
2,6,1,-0.04134759968721525
2,6,2,-0.04136099116556678
2,6,3,-0.11615620148141306
2,6,4,-0.1244484576700443
2,6,5,-0.11608186619425018
2,6,6,-0.16694479406246895
2,6,7,-0.3085009361448535
2,6,8,-0.27856843614485355
2,6,9,-0.14410801866857886
2,6,10,-0.15468037362112824
2,6,11,-0.08524270833950214
2,6,12,-0.07775696651740084
2,6,13,0.0
2,6,14,-0.09617659784574142
2,6,15,-0.10604683576962973
2,6,16,-0.103206064155248
2,6,17,-0.09496481739314828
2,6,18,-0.10757160794909233
2,6,19,-0.10793450661496623
2,6,20,-0.08940951729472474
2,6,21,-0.09174115973377814
2,6,22,0.030728256850246747
2,6,23,-0.07059585766550212
2,6,24,-0.10991042988186504
2,7,1,-0.05009679056725058
2,7,2,-0.05015235406200395
2,7,3,-0.1218708776239178
2,7,4,-0.13188097916100683
2,7,5,-0.12396358087642093
2,7,6,-0.17465305250820012
2,7,7,-0.3201763760869577
2,7,8,-0.2887088760869577
2,7,9,-0.14889361083240868
2,7,10,-0.16040174134150675
2,7,11,-0.08533126500054627
2,7,12,-0.07878530435644016
2,7,13,0.0
2,7,14,-0.09119646550970419
2,7,15,-0.08962506254162764
2,7,16,-0.0863028633607544
2,7,17,-0.07906164136264877
2,7,18,-0.09221052659532351
2,7,19,-0.09605275976326545
2,7,20,-0.08111511382256066
2,7,21,-0.0760051171344303
2,7,22,0.04652976245729004
2,7,23,-0.0639817069458126
2,7,24,-0.10194875770194324
2,8,1,-0.06262803075511796
2,8,2,-0.06292783204900555
2,8,3,-0.12413425249520188
2,8,4,-0.14314086968893838
2,8,5,-0.13638038456069246
2,8,6,-0.18751168203519328
2,8,7,-0.33887617627013583
2,8,8,-0.3051061762701358
2,8,9,-0.1566109002750556
2,8,10,-0.170818172265216
2,8,11,-0.09289262845510791
2,8,12,-0.0788218349278983
2,8,13,0.0
2,8,14,-0.10389773626698455
2,8,15,-0.09935355973830683
2,8,16,-0.09474313135170029
2,8,17,-0.08920002830728843
2,8,18,-0.1032571594549046
2,8,19,-0.09285793400970176
2,8,20,-0.06687221057370303
2,8,21,-0.08657483559112887
2,8,22,0.03612898840566134
2,8,23,-0.043297859608612835
2,8,24,-0.10882423686704654
2,9,1,-0.06347241732084327
2,9,2,-0.06400212715970378
2,9,3,-0.11601462474773344
2,9,4,-0.14339851173789278
2,9,5,-0.1375883802454488
2,9,6,-0.1892744407434742
2,9,7,-0.3444924229873236
2,9,8,-0.3091874229873236
2,9,9,-0.15466537725295365
2,9,10,-0.17115226872169356
2,9,11,-0.08428605950150733
2,9,12,-0.08010869325990674
2,9,13,0.0
2,9,14,-0.079960335672634
2,9,15,-0.08198814968890335
2,9,16,-0.07505029860559854
2,9,17,-0.07115315902273203
2,9,18,-0.08606251574658283
2,9,19,-0.0859815610091667
2,9,20,-0.07026461449793941
2,9,21,-0.06928413307810143
2,9,22,0.053715867158490416
2,9,23,-0.052014934582724555
2,9,24,-0.09499237690210866
2,10,1,-0.0721897882839707
2,10,2,-0.07280931330101323
2,10,3,-0.12019271197760503
2,10,4,-0.150984451257078
2,10,5,-0.14575069581322944
2,10,6,-0.19744810517522912
2,10,7,-0.3566044161543083
2,10,8,-0.3197644161543083
2,10,9,-0.15971700448552262
2,10,10,-0.17748070782309405
2,10,11,-0.0866095345053301
2,10,12,-0.08070956962133129
2,10,13,0.0
2,10,14,-0.080969652769321
2,10,15,-0.08426523038558334
2,10,16,-0.07575837026308332
2,10,17,-0.07324181493132093
2,10,18,-0.08887598220958495
2,10,19,-0.08272237689611925
2,10,20,-0.06288816543872149
2,10,21,-0.07188695569941266
2,10,22,0.051314433925524504
2,10,23,-0.04211622464377727
2,10,24,-0.0979959836597065
2,11,1,-0.08260736746952509
2,11,2,-0.08354313918348534
2,11,3,-0.11806808567366979
2,11,4,-0.16041065339068755
2,11,5,-0.1565260380049042
2,11,6,-0.20894459160681678
2,11,7,-0.37389846455931736
2,11,8,-0.33475596455931733
2,11,9,-0.1657708173471744
2,11,10,-0.1867491117714603
2,11,11,-0.09290178782794822
2,11,12,-0.08061590405007632
2,11,13,0.0
2,11,14,-0.09142349579126734
2,11,15,-0.0888944428247383
2,11,16,-0.07902590711772327
2,11,17,-0.07823317062232163
2,11,18,-0.09478792295507525
2,11,19,-0.077673816016195
2,11,20,-0.04963638078631365
2,11,21,-0.07733307869876689
2,11,22,0.04604643468992746
2,11,23,-0.02397523429728747
2,11,24,-0.10004401619631079
2,12,1,-0.09090543775015916
2,12,2,-0.09134894791510802
2,12,3,-0.13936000004262286
2,12,4,-0.16457384395286548
2,12,5,-0.159880065416541
2,12,6,-0.20988360600113637
2,12,7,-0.28165201340063334
2,12,8,-0.2826357830870803
2,12,9,-0.16465049849994887
2,12,10,-0.18305597065845264
2,12,11,-0.09415188156784504
2,12,12,-0.07856110620810051
2,12,13,0.0
2,12,14,-0.0974151089936509
2,12,15,-0.10066606079586615
2,12,16,-0.08775539978830184
2,12,17,-0.08927449424430592
2,12,18,-0.10703215056808205
2,12,19,-0.08121221270485872
2,12,20,-0.04765012663333608
2,12,21,-0.08936537955370016
2,12,22,0.03440228089677316
2,12,23,-0.018560814230687388
2,12,24,-0.11545409796012737
2,13,1,-0.10758470700958928
2,13,2,-0.10792578961841032
2,13,3,-0.15757180984397146
2,13,4,-0.17937423664214278
2,13,5,-0.17474364444684853
2,13,6,-0.22401283532104796
2,13,7,-0.3136133732836881
2,13,8,-0.3071855810131495
2,13,9,-0.17646216305383233
2,13,10,-0.19476834711797286
2,13,11,-0.09969742377123189
2,13,12,-0.08029872298645592
2,13,13,0.0
2,13,14,-0.10163622594013984
2,13,15,-0.10476721018752057
2,13,16,-0.08902678439478776
2,13,17,-0.09236761861263289
2,13,18,-0.11106189499516783
2,13,19,-0.07486668979320153
2,13,20,-0.034059065848984785
2,13,21,-0.09337496160307251
2,13,22,0.03075165800843419
2,13,23,-0.0007411618794120386
2,13,24,-0.12494805497522161
2,14,1,-0.11188291168920332
2,14,2,-0.1118266826125075
