constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
line_mva_ineq,17,1.9897365924760515e-08,,,,
line_mva_ineq,18,1.972170967188729e-08,,,,
line_mva_ineq,19,1.9126546637961182e-08,,,,
line_mva_ineq,20,1.971272309565485e-08,,,,
line_mva_ineq,21,1.9736618325369198e-08,,,,
line_mva_ineq,22,1.9571359645302623e-08,,,,
line_mva_ineq,23,-5.8316800655993846e-08,,,,
line_mva_ineq,24,9.380960172117778e-09,,,,
line_mva_ineq,25,1.9522173829458734e-08,,,,
line_mva_ineq,26,1.9522173893697713e-08,,,,
line_mva_ineq,27,1.9611526267298798e-08,,,,
line_mva_ineq,28,1.9557407935388812e-08,,,,
line_mva_ineq,29,1.0534450916587431e-08,,,,
line_mva_ineq,30,6.5054466665744846e-09,,,,
line_mva_ineq,31,1.95639338908127e-08,,,,
line_mva_ineq,32,1.953660957144592e-08,,,,
line_mva_ineq,33,1.9536609541277994e-08,,,,
line_mva_ineq,34,1.9703526058993224e-08,,,,
line_mva_ineq,35,1.970352695638736e-08,,,,
line_mva_ineq,36,6.6932875576175e-09,,,,
line_mva_ineq,37,6.6948441010696914e-09,,,,
line_mva_ineq,38,1.965514837848312e-08,,,,
fixed_master_dispatch_eq,1,-4.9949670693910294e-05,4.9949670693910294e-05,p_s26_t24_g1,19.99999999999983,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,2,-4.9949713326439054e-05,4.9949713326439054e-05,p_s26_t24_g2,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,3,-1.310760802017167e-05,1.310760802017167e-05,p_s26_t24_g3,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,4,-1.3107608020171668e-05,1.3107608020171668e-05,p_s26_t24_g4,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,5,-4.9949737349731523e-05,4.9949737349731523e-05,p_s26_t24_g5,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,6,-4.994973734973154e-05,4.994973734973154e-05,p_s26_t24_g6,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,7,-1.3107632043464158e-05,1.3107632043464158e-05,p_s26_t24_g7,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,8,-1.3107632043464158e-05,1.3107632043464158e-05,p_s26_t24_g8,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,9,-1.1707215568158845e-06,1.1707215568158845e-06,p_s26_t24_g9,89.9999999999999,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,10,-1.1170721554713816e-05,1.1170721554713816e-05,p_s26_t24_g10,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,11,-1.1170721554048322e-05,1.1170721554048322e-05,p_s26_t24_g11,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,12,-5.027066793513564e-06,5.027066793513564e-06,p_s26_t24_g12,196.99999999999997,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,13,-5.0270668667484065e-06,5.0270668667484065e-06,p_s26_t24_g13,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,14,-5.027066866748405e-06,5.027066866748405e-06,p_s26_t24_g14,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,20,-6.400902202097349e-06,6.400902202097349e-06,p_s26_t24_g20,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,21,-6.4011499960719666e-06,6.4011499960719666e-06,p_s26_t24_g21,154.99999999999983,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,24,-1.9950054641423016e-05,1.9950054641423016e-05,p_s26_t24_g24,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,25,-1.9950054641423023e-05,1.9950054641423023e-05,p_s26_t24_g25,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,26,-1.9950054641423026e-05,1.9950054641423026e-05,p_s26_t24_g26,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,27,-1.9950054641423026e-05,1.9950054641423026e-05,p_s26_t24_g27,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,28,-1.9950054641423033e-05,1.9950054641423033e-05,p_s26_t24_g28,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,29,-1.995005464142303e-05,1.995005464142303e-05,p_s26_t24_g29,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,30,-6.402569402239347e-06,6.402569402239347e-06,p_s26_t24_g30,155.00000000000003,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,31,-6.402569283938793e-06,6.402569283938793e-06,p_s26_t24_g31,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,32,4.9042069291498715e-08,-4.9042069291498715e-08,p_s26_t24_g32,343.2583195057222,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_wind_eq,W14,-1.6410216233790832e-05,1.6410216233790832e-05,wind_s26_t24_W14,60.75266081164376,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
fixed_master_wind_eq,W3,-3.0262369698841215e-05,3.0262369698841215e-05,wind_s26_t24_W3,32.98901968263334,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
