scenario_id,hour,wind_id,available_mw,used_mw,curtailed_mw
2,14,W14,130.25121710900962,130.25121710900962,0.0
2,15,W3,107.54397967060127,107.54397967060127,0.0
2,15,W14,94.56186058507264,94.56186058507264,0.0
2,16,W3,89.82180958375642,89.82180958375642,0.0
2,16,W14,90.4900836355298,90.4900836355298,0.0
2,17,W3,72.70224948184207,72.70224948184207,0.0
2,17,W14,72.78143570471993,72.78143570471993,0.0
2,18,W3,75.64928478865674,75.64928478865674,0.0
2,18,W14,68.572455515926,68.572455515926,0.0
2,19,W3,71.38367481945177,71.38367481945177,0.0
2,19,W14,77.11165127554887,77.11165127554887,0.0
2,20,W3,62.4128781476243,62.4128781476243,0.0
2,20,W14,54.41548752485499,54.41548752485499,0.0
2,21,W3,74.87470717606584,74.87470717606584,0.0
2,21,W14,70.69890946080352,70.69890946080352,0.0
2,22,W3,75.66387451786946,75.66387451786946,0.0
2,22,W14,67.10980813448289,67.10980813448289,0.0
2,23,W3,71.00332765178217,71.00332765178217,0.0
2,23,W14,77.67118022075512,77.67118022075512,0.0
2,24,W3,72.5527435761079,72.5527435761079,0.0
2,24,W14,105.16347665702833,105.16347665702833,0.0
3,1,W3,96.47410764486686,96.47410764486686,0.0
3,1,W14,62.70016106484823,62.70016106484823,0.0
3,2,W3,81.30021669697744,81.30021669697744,0.0
3,2,W14,83.53709922462428,83.53709922462428,0.0
3,3,W3,85.94353622219161,85.94353622219161,0.0
3,3,W14,72.62256347340589,72.62256347340589,0.0
3,4,W3,103.1104131203848,103.1104131203848,0.0
3,4,W14,96.40791753763516,96.40791753763516,0.0
3,5,W3,87.99702326351226,87.99702326351226,0.0
3,5,W14,88.11060364237612,88.11060364237612,0.0
3,6,W3,92.334372295018,92.334372295018,0.0
3,6,W14,92.40665517337008,92.40665517337008,0.0
3,7,W3,107.97734277616024,107.97734277616024,0.0
3,7,W14,91.51136074218644,91.51136074218644,0.0
3,8,W3,126.34369597842226,126.34369597842226,0.0
3,8,W14,102.77370014394394,102.77370014394394,0.0
3,9,W3,127.44821744104765,127.44821744104765,0.0
3,9,W14,108.73083967555598,108.73083967555598,0.0
3,10,W3,131.20401489513648,131.20401489513648,0.0
3,10,W14,133.6290081086295,133.6290081086295,0.0
3,11,W3,151.08841842182096,151.08841842182096,0.0
3,11,W14,107.22298774365356,107.22298774365356,0.0
3,12,W3,116.80462191499204,116.80462191499204,0.0
3,12,W14,114.63025014602728,114.63025014602728,0.0
3,13,W3,128.62865881846994,128.62865881846994,0.0
3,13,W14,135.22401525547102,135.22401525547102,0.0
3,14,W3,112.95422196374976,112.95422196374976,0.0
3,14,W14,106.5131926599802,106.5131926599802,0.0
3,15,W3,117.2479321479154,117.2479321479154,0.0
3,15,W14,86.87391921513807,86.87391921513807,0.0
3,16,W3,95.43435314614828,95.43435314614828,0.0
3,16,W14,90.45311521038568,90.45311521038568,0.0
3,17,W3,71.86015475092049,71.86015475092049,0.0
3,17,W14,68.28857819731121,68.28857819731121,0.0
3,18,W3,87.71435935221972,87.71435935221972,0.0
3,18,W14,59.26758766450928,59.26758766450928,0.0
3,19,W3,66.46979119370141,66.46979119370141,0.0
3,19,W14,60.98223670051074,60.98223670051074,0.0
3,20,W3,71.70420005540313,71.70420005540313,0.0
3,20,W14,74.2967908747122,74.2967908747122,0.0
3,21,W3,63.358185270673154,63.358185270673154,0.0
3,21,W14,71.07441895029255,71.07441895029255,0.0
3,22,W3,88.1238249270055,88.1238249270055,0.0
3,22,W14,62.21699797680627,62.21699797680627,0.0
3,23,W3,78.6501874265995,78.6501874265995,0.0
3,23,W14,76.21856662776837,76.21856662776837,0.0
3,24,W3,89.03577392073957,89.03577392073957,0.0
3,24,W14,86.96636746486416,86.96636746486416,0.0
4,1,W3,80.60994107657137,80.60994107657137,0.0
4,1,W14,87.2982848682334,87.2982848682334,0.0
4,2,W3,80.25348157130163,80.25348157130163,0.0
4,2,W14,95.01621437395028,95.01621437395028,0.0
4,3,W3,72.43452162956602,72.43452162956602,0.0
4,3,W14,87.63540384196727,87.63540384196727,0.0
4,4,W3,81.73660648097923,81.73660648097923,0.0
4,4,W14,101.26378346561198,101.26378346561198,0.0
4,5,W3,81.28922196308622,81.28922196308622,0.0
4,5,W14,87.6111727948916,87.6111727948916,0.0
4,6,W3,82.89896613257613,82.89896613257613,0.0
4,6,W14,117.04558055644873,117.04558055644873,0.0
4,7,W3,93.28073624622196,93.28073624622196,0.0
4,7,W14,103.4714926936533,103.4714926936533,0.0
4,8,W3,117.0845414768829,117.0845414768829,0.0
4,8,W14,109.92464322382362,109.92464322382362,0.0
4,9,W3,110.83456670636102,110.83456670636102,0.0
4,9,W14,111.03425289324248,111.03425289324248,0.0
4,10,W3,116.9869796945125,116.9869796945125,0.0
4,10,W14,140.7284697971165,140.7284697971165,0.0
4,11,W3,133.30856174484413,133.30856174484413,0.0
4,11,W14,136.7744160449584,136.7744160449584,0.0
4,12,W3,132.92881668385138,132.92881668385138,0.0
4,12,W14,126.92880218512146,126.92880218512146,0.0
4,13,W3,118.74772521453131,118.74772521453131,0.0
4,13,W14,117.76335080477035,117.76335080477035,0.0
4,14,W3,105.9346863199901,105.9346863199901,0.0
4,14,W14,136.28373464988192,136.28373464988192,0.0
4,15,W3,96.6345696100359,96.6345696100359,0.0
4,15,W14,116.0777040454563,116.0777040454563,0.0
4,16,W3,73.87471558580202,73.87471558580202,0.0
4,16,W14,81.25713724326611,81.25713724326611,0.0
4,17,W3,79.71827975270678,79.71827975270678,0.0
4,17,W14,68.76637916828979,68.76637916828979,0.0
4,18,W3,76.93280565638678,76.93280565638678,0.0
4,18,W14,72.58573381102518,72.58573381102518,0.0
4,19,W3,63.123244856762575,63.123244856762575,0.0
4,19,W14,70.14443111382444,70.14443111382444,0.0
4,20,W3,69.13136376683656,69.13136376683656,0.0
4,20,W14,75.11959056514407,75.11959056514407,0.0
4,21,W3,58.439991731361665,58.439991731361665,0.0
4,21,W14,80.46131748687984,80.46131748687984,0.0
4,22,W3,68.66697285525214,68.66697285525214,0.0
4,22,W14,75.42946182745592,75.42946182745592,0.0
4,23,W3,62.598768329014064,62.598768329014064,0.0
4,23,W14,76.20421854744941,76.20421854744941,0.0
4,24,W3,74.89280312750115,74.89280312750115,0.0
4,24,W14,96.05424705286788,96.05424705286788,0.0
5,1,W3,37.03913218962385,37.03913218962385,0.0
5,1,W14,83.2869237054991,83.2869237054991,0.0
5,2,W3,37.59035619013356,37.59035619013356,0.0
5,2,W14,88.22146142790402,88.22146142790402,0.0
5,3,W3,38.04015180718781,38.04015180718781,0.0
5,3,W14,88.33868644465431,88.33868644465431,0.0
5,4,W3,43.16273895128117,43.16273895128117,0.0
5,4,W14,89.13931202325846,89.13931202325846,0.0
5,5,W3,39.18485197002549,39.18485197002549,0.0
5,5,W14,76.26370740196586,76.26370740196586,0.0
5,6,W3,40.929143245715146,40.929143245715146,0.0
5,6,W14,104.22787392765632,104.22787392765632,0.0
5,7,W3,42.480818671605824,42.480818671605824,0.0
5,7,W14,81.43302127321041,81.43302127321041,0.0
5,8,W3,54.492011459151065,54.492011459151065,0.0
5,8,W14,114.696047763065,114.696047763065,0.0
5,9,W3,54.573184867833746,54.573184867833746,0.0
5,9,W14,117.35744756364146,117.35744756364146,0.0
5,10,W3,60.76338166046085,60.76338166046085,0.0
5,10,W14,116.41273442690364,116.41273442690364,0.0
5,11,W3,52.92121371582768,52.92121371582768,0.0
5,11,W14,109.3626047495412,109.3626047495412,0.0
5,12,W3,69.88073715656449,69.88073715656449,0.0
5,12,W14,109.71853037931386,109.71853037931386,0.0
5,13,W3,57.29091442135458,57.29091442135458,0.0
5,13,W14,124.52315831504538,124.52315831504538,0.0
5,14,W3,45.53816945822318,45.53816945822318,0.0
5,14,W14,110.18203049115124,110.18203049115124,0.0
5,15,W3,54.96085439493797,54.96085439493797,0.0
5,15,W14,99.36142838862794,99.36142838862794,0.0
5,16,W3,37.57460727216152,37.57460727216152,0.0
5,16,W14,76.50245683952676,76.50245683952676,0.0
5,17,W3,33.48468032070621,33.48468032070621,0.0
5,17,W14,84.3209221834307,84.3209221834307,0.0
5,18,W3,33.29336198504223,33.29336198504223,0.0
5,18,W14,63.991672505593485,63.991672505593485,0.0
5,19,W3,23.554049684349295,23.554049684349295,0.0
5,19,W14,66.46736036226048,66.46736036226048,0.0
5,20,W3,26.291611095154508,26.291611095154508,0.0
5,20,W14,63.49039154074286,63.49039154074286,0.0
5,21,W3,30.27757510875522,30.27757510875522,0.0
5,21,W14,71.34877668360923,71.34877668360923,0.0
5,22,W3,32.91204476196145,32.91204476196145,0.0
5,22,W14,65.78584772422646,65.78584772422646,0.0
5,23,W3,38.64889996524383,38.64889996524383,0.0
5,23,W14,86.35122630759545,86.35122630759545,0.0
5,24,W3,39.83538617916896,39.83538617916896,0.0
5,24,W14,80.12410079402937,80.12410079402937,0.0
6,1,W3,102.23451981443736,102.23451981443736,0.0
6,1,W14,114.91182033874522,114.91182033874522,0.0
6,2,W3,108.0328291808876,108.0328291808876,0.0
6,2,W14,116.1320641567049,116.1320641567049,0.0
6,3,W3,114.59142150783052,114.59142150783052,0.0
6,3,W14,117.8055702734974,117.8055702734974,0.0
6,4,W3,120.4447353045702,120.4447353045702,0.0
6,4,W14,110.99236998022342,110.99236998022342,0.0
6,5,W3,115.84482308568546,115.84482308568546,0.0
6,5,W14,107.2636280615698,107.2636280615698,0.0
6,6,W3,119.71780678590476,119.71780678590476,0.0
6,6,W14,143.0496260153292,143.0496260153292,0.0
6,7,W3,121.84982281233088,121.84982281233088,0.0
6,7,W14,157.73919532492576,157.73919532492576,0.0
6,8,W3,163.30896914921047,163.30896914921047,0.0
6,8,W14,148.73549011054945,148.73549011054945,0.0
6,9,W3,148.59802789559788,148.59802789559788,0.0
6,9,W14,147.7301338658538,147.7301338658538,0.0
6,10,W3,150.4229426920484,150.4229426920484,0.0
6,10,W14,196.3827433317147,196.3827433317147,0.0
6,11,W3,164.16605774725548,164.16605774725548,0.0
6,11,W14,179.5394977263394,179.5394977263394,0.0
6,12,W3,172.1783290179272,172.1783290179272,0.0
6,12,W14,139.3483771648105,139.3483771648105,0.0
6,13,W3,155.17719130896467,155.17719130896467,0.0
6,13,W14,166.65235566053363,166.65235566053363,0.0
6,14,W3,154.58009774294888,154.58009774294888,0.0
6,14,W14,155.10814831363757,155.10814831363757,0.0
6,15,W3,131.21710716233514,131.21710716233514,0.0
6,15,W14,141.1960070028127,141.1960070028127,0.0
6,16,W3,114.19361508459896,114.19361508459896,0.0
6,16,W14,96.8793501318996,96.8793501318996,0.0
6,17,W3,93.39465427148876,93.39465427148876,0.0
6,17,W14,93.66636654061932,93.66636654061932,0.0
6,18,W3,79.61617227942862,79.61617227942862,0.0
6,18,W14,105.96933586719491,105.96933586719491,0.0
6,19,W3,70.39089935054645,70.39089935054645,0.0
6,19,W14,83.19707709851888,83.19707709851888,0.0
6,20,W3,91.78238707871292,91.78238707871292,0.0
6,20,W14,86.6474881470727,86.6474881470727,0.0
6,21,W3,76.1104203455002,76.1104203455002,0.0
6,21,W14,105.70298055974462,105.70298055974462,0.0
6,22,W3,99.02676043670286,99.02676043670286,0.0
6,22,W14,93.65576892698684,93.65576892698684,0.0
6,23,W3,89.27857671684505,89.27857671684505,0.0
6,23,W14,104.00254848642491,104.00254848642491,0.0
6,24,W3,87.37133661105584,87.37133661105584,0.0
6,24,W14,116.89344537014752,116.89344537014752,0.0
7,1,W3,55.21371659535237,55.21371659535237,0.0
7,1,W14,85.13347961281703,85.13347961281703,0.0
7,2,W3,56.105051588236066,56.105051588236066,0.0
7,2,W14,83.31653479718368,83.31653479718368,0.0
7,3,W3,56.82078901132623,56.82078901132623,0.0
7,3,W14,70.50574311868836,70.50574311868836,0.0
7,4,W3,59.1855246985646,59.1855246985646,0.0
7,4,W14,77.0985752416848,77.0985752416848,0.0
7,5,W3,56.61025986892418,56.61025986892418,0.0
7,5,W14,67.99887428446569,67.99887428446569,0.0
7,6,W3,72.82013744554955,72.82013744554955,0.0
7,6,W14,82.3595024096929,82.3595024096929,0.0
7,7,W3,61.37882085634815,61.37882085634815,0.0
7,7,W14,77.0364452497209,77.0364452497209,0.0
7,8,W3,67.81298675073883,67.81298675073883,0.0
7,8,W14,94.64421801125076,94.64421801125076,0.0
7,9,W3,97.4605687360928,97.4605687360928,0.0
7,9,W14,107.24359456208096,107.24359456208096,0.0
7,10,W3,85.48484246193036,85.48484246193036,0.0
7,10,W14,106.48677517369012,106.48677517369012,0.0
7,11,W3,95.3417170094019,95.3417170094019,0.0
7,11,W14,93.45897123899294,93.45897123899294,0.0
7,12,W3,101.90045258000164,101.90045258000164,0.0
7,12,W14,109.08379940002766,109.08379940002766,0.0
7,13,W3,70.47765739389219,70.47765739389219,0.0
7,13,W14,97.92118953208134,97.92118953208134,0.0
7,14,W3,81.70432509879758,81.70432509879758,0.0
7,14,W14,89.80523029205172,89.80523029205172,0.0
7,15,W3,65.24876298755608,65.24876298755608,0.0
7,15,W14,96.87747309672253,96.87747309672253,0.0
7,16,W3,68.85051977001547,68.85051977001547,0.0
7,16,W14,76.29961109857464,76.29961109857464,0.0
7,17,W3,57.46668405849109,57.46668405849109,0.0
7,17,W14,65.27125119434449,65.27125119434449,0.0
7,18,W3,46.336886318750715,46.336886318750715,0.0
7,18,W14,55.75888544797222,55.75888544797222,0.0
7,19,W3,44.413128167307626,44.413128167307626,0.0
7,19,W14,60.34543373696665,60.34543373696665,0.0
7,20,W3,37.75443105111725,37.75443105111725,0.0
7,20,W14,55.404285394067415,55.404285394067415,0.0
7,21,W3,43.94571675104572,43.94571675104572,0.0
7,21,W14,58.26564434756027,58.26564434756027,0.0
7,22,W3,50.465106197709545,50.465106197709545,0.0
7,22,W14,58.05006209343932,58.05006209343932,0.0
7,23,W3,57.51424493306661,57.51424493306661,0.0
7,23,W14,56.42600617215341,56.42600617215341,0.0
7,24,W3,52.90770241020142,52.90770241020142,0.0
7,24,W14,67.67815252294086,67.67815252294086,0.0
8,1,W3,109.37822915865884,109.37822915865884,0.0
8,1,W14,92.69480118965252,92.69480118965252,0.0
8,2,W3,92.42532077156532,92.42532077156532,0.0
8,2,W14,101.57501875563536,101.57501875563536,0.0
8,3,W3,105.4014430194652,105.4014430194652,0.0
8,3,W14,97.79646188699152,97.79646188699152,0.0
8,4,W3,100.23180945229916,100.23180945229916,0.0
8,4,W14,105.19068616470511,105.19068616470511,0.0
8,5,W3,114.46395359890214,114.46395359890214,0.0
8,5,W14,107.3248045954942,107.3248045954942,0.0
8,6,W3,98.05267959464426,98.05267959464426,0.0
8,6,W14,95.54540973715856,95.54540973715856,0.0
8,7,W3,130.61485180906368,130.61485180906368,0.0
8,7,W14,115.09394697102334,115.09394697102334,0.0
8,8,W3,133.6335336524698,133.6335336524698,0.0
8,8,W14,105.84347946593212,105.84347946593212,0.0
8,9,W3,159.29725284508098,159.29725284508098,0.0
8,9,W14,131.3686967645574,131.3686967645574,0.0
8,10,W3,174.31716434808567,174.31716434808567,0.0
8,10,W14,139.08168613454004,139.08168613454004,0.0
8,11,W3,170.22074433632895,170.22074433632895,0.0
8,11,W14,127.56521383201172,127.56521383201172,0.0
8,12,W3,158.49073797446164,158.49073797446164,0.0
8,12,W14,138.1139125968146,138.1139125968146,0.0
8,13,W3,148.44322964094536,148.44322964094536,0.0
8,13,W14,174.04745531826853,174.04745531826853,0.0
8,14,W3,142.67832451996125,142.67832451996125,0.0
8,14,W14,118.87770833252064,118.87770833252064,0.0
8,15,W3,118.63762633227324,118.63762633227324,0.0
8,15,W14,129.04814009092843,129.04814009092843,0.0
8,16,W3,99.161537016045,99.161537016045,0.0
8,16,W14,85.22544899514136,85.22544899514136,0.0
8,17,W3,97.85017901386846,97.85017901386846,0.0
8,17,W14,84.94881389547977,84.94881389547977,0.0
8,18,W3,85.88981241968953,85.88981241968953,0.0
8,18,W14,76.05140893517758,76.05140893517758,0.0
8,19,W3,88.59029700421043,88.59029700421043,0.0
8,19,W14,69.12476997195421,69.12476997195421,0.0
8,20,W3,88.26922854990461,88.26922854990461,0.0
8,20,W14,70.45985633280452,70.45985633280452,0.0
8,21,W3,84.3382318434449,84.3382318434449,0.0
8,21,W14,79.50134020512947,79.50134020512947,0.0
8,22,W3,91.28508037422648,91.28508037422648,0.0
8,22,W14,72.53581947338422,72.53581947338422,0.0
8,23,W3,118.83558930538744,118.83558930538744,0.0
8,23,W14,96.04178023058,96.04178023058,0.0
8,24,W3,113.66987937938468,113.66987937938468,0.0
8,24,W14,104.82429694585792,104.82429694585792,0.0
9,1,W3,49.07643738911345,49.07643738911345,0.0
9,1,W14,117.2675602910288,117.2675602910288,0.0
9,2,W3,48.8649440675931,48.8649440675931,0.0
9,2,W14,114.1579454757886,114.1579454757886,0.0
9,3,W3,46.93026906787083,46.93026906787083,0.0
9,3,W14,106.82321444679258,106.82321444679258,0.0
9,4,W3,57.551969987823114,57.551969987823114,0.0
9,4,W14,116.3735122742817,116.3735122742817,0.0
9,5,W3,59.00599307036366,59.00599307036366,0.0
9,5,W14,80.29868977726561,80.29868977726561,0.0
9,6,W3,57.76222478303645,57.76222478303645,0.0
9,6,W14,114.18667904454252,114.18667904454252,0.0
9,7,W3,64.11365289326551,64.11365289326551,0.0
9,7,W14,143.78736211081863,143.78736211081863,0.0
9,8,W3,65.44819093777663,65.44819093777663,0.0
9,8,W14,113.897568195127,113.897568195127,0.0
9,9,W3,63.76278348906289,63.76278348906289,0.0
9,9,W14,116.97059722068047,116.97059722068047,0.0
9,10,W3,66.67556464853651,66.67556464853651,0.0
9,10,W14,158.41465149331634,158.41465149331634,0.0
9,11,W3,76.03453816957412,76.03453816957412,0.0
9,11,W14,161.36871487850266,161.36871487850266,0.0
9,12,W3,64.9097041737918,64.9097041737918,0.0
9,12,W14,178.69181522575465,178.69181522575465,0.0
9,13,W3,73.821495763953,73.821495763953,0.0
9,13,W14,136.26189232653508,136.26189232653508,0.0
9,14,W3,65.88314807040307,65.88314807040307,0.0
9,14,W14,139.107488046382,139.107488046382,0.0
9,15,W3,54.297040621185495,54.297040621185495,0.0
9,15,W14,116.5919756681322,116.5919756681322,0.0
9,16,W3,36.02319763851164,36.02319763851164,0.0
9,16,W14,122.6055413391331,122.6055413391331,0.0
9,17,W3,49.11483882365698,49.11483882365698,0.0
9,17,W14,93.16228311577916,93.16228311577916,0.0
9,18,W3,35.56742483898238,35.56742483898238,0.0
9,18,W14,83.1500584747794,83.1500584747794,0.0
9,19,W3,35.07506420704963,35.07506420704963,0.0
9,19,W14,83.02686847448082,83.02686847448082,0.0
9,20,W3,32.48034517545333,32.48034517545333,0.0
9,20,W14,88.89401650816725,88.89401650816725,0.0
9,21,W3,40.0169072751136,40.0169072751136,0.0
9,21,W14,84.75225557983094,84.75225557983094,0.0
9,22,W3,46.9141609340522,46.9141609340522,0.0
9,22,W14,82.56864528067953,82.56864528067953,0.0
9,23,W3,41.99710242802815,41.99710242802815,0.0
9,23,W14,92.42451309232666,92.42451309232666,0.0
9,24,W3,52.11637349701639,52.11637349701639,0.0
9,24,W14,105.15732573572804,105.15732573572804,0.0
10,1,W3,38.29005898744696,38.29005898744696,0.0
10,1,W14,135.8084718754577,135.8084718754577,0.0
10,2,W3,39.696017485782725,39.696017485782725,0.0
10,2,W14,125.71895556666378,125.71895556666378,0.0
10,3,W3,44.562841877816595,44.562841877816595,0.0
10,3,W14,132.17639119643604,132.17639119643604,0.0
10,4,W3,41.05002771975206,41.05002771975206,0.0
10,4,W14,152.6979797038723,152.6979797038723,0.0
10,5,W3,42.72099721224436,42.72099721224436,0.0
10,5,W14,123.4900662627274,123.4900662627274,0.0
10,6,W3,43.97267979505311,43.97267979505311,0.0
10,6,W14,144.9172726661548,144.9172726661548,0.0
10,7,W3,48.119697482239935,48.119697482239935,0.0
10,7,W14,151.514729878506,151.514729878506,0.0
10,8,W3,60.6857279707875,60.6857279707875,0.0
10,8,W14,214.990205817616,214.990205817616,0.0
10,9,W3,66.34923050518701,66.34923050518701,0.0
10,9,W14,213.42396986629197,213.42396986629197,0.0
10,10,W3,66.33772306636999,66.33772306636999,0.0
10,10,W14,215.2531974109745,215.2531974109745,0.0
10,11,W3,68.21392243464364,68.21392243464364,0.0
10,11,W14,162.4900859897327,162.4900859897327,0.0
10,12,W3,62.86313366635277,62.86313366635277,0.0
10,12,W14,197.47110462000103,197.47110462000103,0.0
10,13,W3,71.32128773585353,71.32128773585353,0.0
10,13,W14,166.50207229954816,166.50207229954816,0.0
10,14,W3,55.922084872190595,55.922084872190595,0.0
10,14,W14,175.04320162375822,175.04320162375822,0.0
10,15,W3,50.1244947267583,50.1244947267583,0.0
10,15,W14,172.1705170072305,172.1705170072305,0.0
10,16,W3,42.50423446109582,42.50423446109582,0.0
10,16,W14,133.66049429607685,133.66049429607685,0.0
10,17,W3,44.78718777361968,44.78718777361968,0.0
10,17,W14,113.6693306783042,113.6693306783042,0.0
10,18,W3,34.22798606751272,34.22798606751272,0.0
10,18,W14,99.30751964340612,99.30751964340612,0.0
10,19,W3,30.903106792225213,30.903106792225213,0.0
10,19,W14,90.26272831623662,90.26272831623662,0.0
10,20,W3,25.03826587044396,25.03826587044396,0.0
10,20,W14,102.52244137967892,102.52244137967892,0.0
10,21,W3,33.05401292075159,33.05401292075159,0.0
10,21,W14,93.93732417141813,93.93732417141813,0.0
10,22,W3,31.390633985308437,31.390633985308437,0.0
10,22,W14,90.67755177288772,90.67755177288772,0.0
10,23,W3,38.0385146748433,38.0385146748433,0.0
10,23,W14,127.87574914739368,127.87574914739368,0.0
10,24,W3,39.75694745839439,39.75694745839439,0.0
10,24,W14,129.36986816958984,129.36986816958984,0.0
11,1,W3,51.15389503450946,51.15389503450946,0.0
11,1,W14,109.51702067690348,109.51702067690348,0.0
11,2,W3,49.85884127888465,49.85884127888465,0.0
11,2,W14,84.17667706437258,84.17667706437258,0.0
11,3,W3,55.664282394939725,55.664282394939725,0.0
11,3,W14,103.16866785167116,103.16866785167116,0.0
11,4,W3,55.52520771372136,55.52520771372136,0.0
11,4,W14,110.89353331169016,110.89353331169016,0.0
11,5,W3,65.19651147136763,65.19651147136763,0.0
11,5,W14,118.85245582544889,118.85245582544889,0.0
11,6,W3,63.87136777781569,63.87136777781569,0.0
11,6,W14,98.2049172021642,98.2049172021642,0.0
11,7,W3,66.62429630108193,66.62429630108193,0.0
11,7,W14,124.51239163873188,124.51239163873188,0.0
11,8,W3,55.51142712676901,55.51142712676901,0.0
11,8,W14,129.28567186646185,129.28567186646185,0.0
11,9,W3,82.43948226028914,82.43948226028914,0.0
11,9,W14,112.11143507145884,112.11143507145884,0.0
11,10,W3,65.97501452174569,65.97501452174569,0.0
11,10,W14,145.27917420635214,145.27917420635214,0.0
11,11,W3,73.70140103143748,73.70140103143748,0.0
11,11,W14,147.95144461712974,147.95144461712974,0.0
11,12,W3,81.65031679294363,81.65031679294363,0.0
11,12,W14,134.92900538044128,134.92900538044128,0.0
11,13,W3,75.85815861565474,75.85815861565474,0.0
11,13,W14,131.0308988931463,131.0308988931463,0.0
11,14,W3,60.7883626665576,60.7883626665576,0.0
11,14,W14,129.05289464938434,129.05289464938434,0.0
11,15,W3,51.22895038589366,51.22895038589366,0.0
11,15,W14,86.32865742815665,86.32865742815665,0.0
11,16,W3,56.08874932679559,56.08874932679559,0.0
11,16,W14,93.08364003046944,93.08364003046944,0.0
11,17,W3,49.52084358455399,49.52084358455399,0.0
11,17,W14,82.50956293074461,82.50956293074461,0.0
11,18,W3,43.743369413132314,43.743369413132314,0.0
11,18,W14,66.73019931347515,66.73019931347515,0.0
