scenario_id,hour,line_id,from_bus,to_bus,flow_mw,rate_mw,loading_percent
1,3,6,3,9,-0.19338199193219271,160.0,-0.12086374495762045
1,3,7,3,24,-21.5439048666761,400.0,-5.385976216669025
1,3,8,4,9,14.76377820311561,175.0,8.436444687494633
1,3,9,5,10,35.67659878183068,175.0,20.386627875331815
1,3,10,6,10,-27.095984412623757,250.0,-10.838393765049503
1,3,11,7,8,-51.25000000000006,175.0,-29.285714285714317
1,3,12,8,9,-83.12374148338785,175.0,-47.49928084765019
1,3,13,8,10,-79.27625851661216,175.0,-45.30071915234981
1,3,14,9,11,-76.89588498145817,400.0,-19.22397124536454
1,3,15,9,12,-105.4074602907461,400.0,-26.351865072686522
1,3,16,10,11,-84.46703441905849,300.0,-28.155678139686163
1,3,17,10,12,-112.97860972834646,400.0,-28.244652432086614
1,3,18,11,13,-217.25005134741454,500.0,-43.45001026948291
1,3,19,11,14,55.88713194689777,229.99999999999997,24.29875302039034
1,3,20,12,13,-166.99540495142173,500.0,-33.39908099028435
1,3,21,12,23,-51.390665067670824,500.0,-10.278133013534164
1,3,22,13,23,34.504543701163854,500.0,6.9009087402327705
1,3,23,14,16,-6.152217140051462,210.0,-2.929627209548315
1,3,24,15,16,-83.9395408934874,500.0,-16.78790817869748
1,3,25,15,21,-35.36106029997779,500.0,-7.072212059995557
1,3,26,15,21,-35.36106029997779,500.0,-7.072212059995557
1,3,27,15,24,21.54390486667609,500.0,4.308780973335218
1,3,28,16,17,-12.827879400044155,500.0,-2.565575880008831
1,3,29,16,19,-92.26387863349329,500.0,-18.452775726698658
1,3,30,17,18,104.37775792393295,500.0,20.87555158478659
1,3,31,17,22,-117.20563732397711,500.0,-23.44112746479542
1,3,32,18,21,-56.036121038033606,500.0,-11.207224207606721
1,3,33,18,21,-56.036121038033606,500.0,-11.207224207606721
1,3,34,19,20,-104.95693931674656,500.0,-20.99138786334931
1,3,35,19,20,-104.95693931674656,500.0,-20.99138786334931
1,3,36,20,23,-146.55693931674654,500.0,-29.311387863349307
1,3,37,20,23,-146.55693931674654,500.0,-29.311387863349307
1,3,38,21,22,-182.79436267602293,500.0,-36.558872535204586
1,4,1,1,2,-6.364694857488205,175.0,-3.6369684899932597
1,4,2,1,3,50.060439737752716,229.99999999999997,21.76540858163162
1,4,3,1,5,83.50425511973566,175.0,47.71671721127752
1,4,4,2,4,65.28392081296961,175.0,37.305097607411206
1,4,5,2,6,62.151384329542246,175.0,35.51507675973843
1,4,6,3,9,-1.8831829901197217,160.0,-1.176989368824826
1,4,7,3,24,-13.788316144241705,400.0,-3.447079036060426
1,4,8,4,9,20.883920812969738,175.0,11.933669035982707
1,4,9,5,10,40.9042551197358,175.0,23.373860068420456
1,4,10,6,10,-19.448615670457695,250.0,-7.7794462681830785
1,4,11,7,8,-44.99999999999998,175.0,-25.714285714285705
1,4,12,8,9,-74.76695695911934,175.0,-42.72397540521105
1,4,13,8,10,-72.83304304088065,175.0,-41.61888173764609
1,4,14,9,11,-71.77292407723351,400.0,-17.943231019308378
1,4,15,9,12,-88.99329505903607,400.0,-22.248323764759014
1,4,16,10,11,-75.57851630489989,300.0,-25.192838768299964
1,4,17,10,12,-92.79888728670244,400.0,-23.199721821675613
1,4,18,11,13,-195.24431159717426,500.0,-39.04886231943485
1,4,19,11,14,47.89287121504074,229.99999999999997,20.822987484800326
1,4,20,12,13,-164.89159887924916,500.0,-32.978319775849826
1,4,21,12,23,-16.900583466489383,500.0,-3.3801166932978766
1,4,22,13,23,71.86408952357672,500.0,14.372817904715344
1,4,23,14,16,26.984072050982363,210.0,12.849558119515411
1,4,24,15,16,-76.40412450544494,500.0,-15.28082490108899
1,4,25,15,21,-38.792095819398156,500.0,-7.758419163879631
1,4,26,15,21,-38.792095819398156,500.0,-7.758419163879631
1,4,27,15,24,13.788316144241719,500.0,2.757663228848344
1,4,28,16,17,-22.615808361203598,500.0,-4.52316167224072
1,4,29,16,19,-36.804244093259385,500.0,-7.360848818651877
1,4,30,17,18,94.8496561370699,500.0,18.96993122741398
1,4,31,17,22,-117.46546449827349,500.0,-23.493092899654698
1,4,32,18,21,-52.47517193146507,500.0,-10.495034386293012
1,4,33,18,21,-52.47517193146507,500.0,-10.495034386293012
1,4,34,19,20,-72.70212204662963,500.0,-14.540424409325926
1,4,35,19,20,-72.70212204662963,500.0,-14.540424409325926
1,4,36,20,23,-111.10212204662963,500.0,-22.220424409325926
1,4,37,20,23,-111.10212204662963,500.0,-22.220424409325926
1,4,38,21,22,-182.53453550172657,500.0,-36.506907100345316
1,5,1,1,2,-3.627452150386179,175.0,-2.0728298002206738
1,5,2,1,3,43.564424883520346,229.99999999999997,18.94105429718276
1,5,3,1,5,85.103027266866,175.0,48.630301295352
1,5,4,2,4,64.98257281355522,175.0,37.13289875060298
1,5,5,2,6,63.24997503605869,175.0,36.142842877747825
1,5,6,3,9,8.092442487002264,160.0,5.0577765543764155
1,5,7,3,24,-28.086383394263734,400.0,-7.0215958485659336
1,5,8,4,9,19.102572813555323,175.0,10.915755893460185
1,5,9,5,10,41.08302726686615,175.0,23.47601558106637
1,5,10,6,10,-21.07002496394123,250.0,-8.428009985576491
1,5,11,7,8,-47.49999999999999,175.0,-27.14285714285714
1,5,12,8,9,-78.74373688783068,175.0,-44.99642107876039
1,5,13,8,10,-74.7762631121693,175.0,-42.729293206953884
1,5,14,9,11,-74.48115771075204,400.0,-18.62028942768801
1,5,15,9,12,-85.56756387652102,400.0,-21.391890969130255
1,5,16,10,11,-82.28842732173763,300.0,-27.429475773912547
1,5,17,10,12,-93.3748334875066,400.0,-23.34370837187665
1,5,18,11,13,-185.06773013065595,500.0,-37.01354602613119
1,5,19,11,14,28.298145098166174,229.99999999999997,12.303541347028773
1,5,20,12,13,-165.52677472502532,500.0,-33.10535494500506
1,5,21,12,23,-13.415622639002295,500.0,-2.683124527800459
1,5,22,13,23,76.1054951443189,500.0,15.221099028863778
1,5,23,14,16,2.6166058200104323,210.0,1.246002771433539
1,5,24,15,16,-10.820183788211626,500.0,-2.164036757642325
1,5,25,15,21,-29.40309980302583,500.0,-5.880619960605166
1,5,26,15,21,-29.40309980302583,500.0,-5.880619960605166
1,5,27,15,24,28.08638339426371,500.0,5.6172766788527415
1,5,28,16,17,-34.73380039394825,500.0,-6.94676007878965
1,5,29,16,19,14.530222425746805,500.0,2.906044485149361
1,5,30,17,18,84.8153462300203,500.0,16.96306924600406
1,5,31,17,22,-119.54914662396851,500.0,-23.909829324793705
1,5,32,18,21,-60.822326884989856,500.0,-12.16446537699797
1,5,33,18,21,-60.822326884989856,500.0,-12.16446537699797
1,5,34,19,20,-48.844888787126536,500.0,-9.768977757425308
1,5,35,19,20,-48.844888787126536,500.0,-9.768977757425308
1,5,36,20,23,-88.52488878712646,500.0,-17.70497775742529
1,5,37,20,23,-88.52488878712646,500.0,-17.70497775742529
1,5,38,21,22,-180.45085337603152,500.0,-36.0901706752063
1,6,1,1,2,-5.538115963102107,175.0,-3.164637693201204
1,6,2,1,3,47.13304131274768,229.99999999999997,20.492626657716386
1,6,3,1,5,82.36507465035452,175.0,47.06575694305972
1,6,4,2,4,63.79289112019146,175.0,36.453080640109405
1,6,5,2,6,61.558992916706515,175.0,35.17656738097515
1,6,6,3,9,-1.4125212020781637,160.0,-0.8828257512988523
1,6,7,3,24,-16.28950661061584,400.0,-4.07237665265396
1,6,8,4,9,17.172891120191586,175.0,9.813080640109478
1,6,9,5,10,37.635074650354696,175.0,21.505756943059826
1,6,10,6,10,-24.121007083293453,250.0,-9.64840283331738
1,6,11,7,8,-48.75000000000004,175.0,-27.857142857142883
1,6,12,8,9,-79.74399030095778,175.0,-45.567994457690155
1,6,13,8,10,-76.73600969904216,175.0,-43.849148399452666
1,6,14,9,11,-75.73810942500796,400.0,-18.93452735625199
1,6,15,9,12,-98.49551095783633,400.0,-24.62387773945908
1,6,16,10,11,-81.65727029957614,300.0,-27.219090099858715
1,6,17,10,12,-104.41467183240451,400.0,-26.103667958101127
1,6,18,11,13,-206.60579676090333,500.0,-41.321159352180665
1,6,19,11,14,49.210417036319186,229.99999999999997,21.39583349405182
1,6,20,12,13,-166.49348607593905,500.0,-33.29869721518781
1,6,21,12,23,-36.41669671430178,500.0,-7.283339342860356
1,6,22,13,23,50.950717163157776,500.0,10.190143432631556
1,6,23,14,16,17.75412723181499,210.0,8.454346300864282
1,6,24,15,16,-90.33360836116131,500.0,-18.066721672232262
1,6,25,15,21,-37.83294912472694,500.0,-7.566589824945388
1,6,26,15,21,-37.83294912472694,500.0,-7.566589824945388
1,6,27,15,24,16.289506610615895,500.0,3.2579013221231787
1,6,28,16,17,-14.544101750545966,500.0,-2.9088203501091936
1,6,29,16,19,-71.03537937880077,500.0,-14.207075875760154
1,6,30,17,18,102.46543520568966,500.0,20.493087041137933
1,6,31,17,22,-117.00953695623565,500.0,-23.40190739124713
1,6,32,18,21,-53.662282397155224,500.0,-10.732456479431045
1,6,33,18,21,-53.662282397155224,500.0,-10.732456479431045
1,6,34,19,20,-92.53268968940031,500.0,-18.506537937880065
1,6,35,19,20,-92.53268968940031,500.0,-18.506537937880065
1,6,36,20,23,-132.85268968940025,500.0,-26.57053793788005
1,6,37,20,23,-132.85268968940025,500.0,-26.57053793788005
1,6,38,21,22,-182.99046304376438,500.0,-36.59809260875288
1,7,1,1,2,-4.493603999235817,175.0,-2.5677737138490384
1,7,2,1,3,44.15569232063755,229.99999999999997,19.19812709592937
1,7,3,1,5,82.13791167859841,175.0,46.93594953062767
1,7,4,2,4,62.955218837789154,175.0,35.974410764450944
1,7,5,2,6,61.50117716297504,175.0,35.1435298074143
1,7,6,3,9,1.0820933320891248,160.0,0.676308332555703
1,7,7,3,24,-16.37842167617985,400.0,-4.094605419044963
1,7,8,4,9,14.855218837789288,175.0,8.488696478736735
1,7,9,5,10,35.98791167859857,175.0,20.564520959199182
1,7,10,6,10,-26.898822837024955,250.0,-10.759529134809982
1,7,11,7,8,-51.249999999999964,175.0,-29.285714285714263
1,7,12,8,9,-83.21070506791209,175.0,-47.5489743245212
1,7,13,8,10,-79.18929493208796,175.0,-45.251025675478836
1,7,14,9,11,-80.78199575584343,400.0,-20.195498938960856
1,7,15,9,12,-100.24139714218995,400.0,-25.060349285547492
1,7,16,10,11,-88.69540235208376,300.0,-29.565134117361254
1,7,17,10,12,-108.15480373843029,400.0,-27.038700934607572
1,7,18,11,13,-202.60334943869296,500.0,-40.52066988773859
1,7,19,11,14,33.12595133076574,229.99999999999997,14.40258753511554
1,7,20,12,13,-168.30411044048972,500.0,-33.660822088097945
1,7,21,12,23,-40.092090440130484,500.0,-8.018418088026097
1,7,22,13,23,47.842540120817425,500.0,9.568508024163485
1,7,23,14,16,34.413787964943324,210.0,16.387518078544442
1,7,24,15,16,-98.34043678087454,500.0,-19.668087356174908
1,7,25,15,21,-37.04399244765233,500.0,-7.408798489530465
1,7,26,15,21,-37.04399244765233,500.0,-7.408798489530465
1,7,27,15,24,16.378421676179887,500.0,3.2756843352359772
1,7,28,16,17,-9.462015104695197,500.0,-1.8924030209390394
1,7,29,16,19,-69.46463371123623,500.0,-13.892926742247246
1,7,30,17,18,107.284373586317,500.0,21.4568747172634
1,7,31,17,22,-116.7463886910123,500.0,-23.34927773820246
1,7,32,18,21,-54.58281320684146,500.0,-10.91656264136829
1,7,33,18,21,-54.58281320684146,500.0,-10.91656264136829
1,7,34,19,20,-93.55731685561805,500.0,-18.71146337112361
1,7,35,19,20,-93.55731685561805,500.0,-18.71146337112361
1,7,36,20,23,-135.15731685561803,500.0,-27.031463371123607
1,7,37,20,23,-135.15731685561803,500.0,-27.031463371123607
1,7,38,21,22,-183.25361130898773,500.0,-36.65072226179755
1,8,1,1,2,-2.6898185942869435,175.0,-1.5370391967353962
1,8,2,1,3,39.19698253515766,229.99999999999997,17.04216631963377
1,8,3,1,5,82.0528360591295,175.0,46.88733489093115
1,8,4,2,4,61.773806952333736,175.0,35.29931825847642
1,8,5,2,6,61.57637445337894,175.0,35.18649968764511
1,8,6,3,9,5.871512033040511,160.0,3.6696950206503196
1,8,7,3,24,-20.506383356846886,400.0,-5.1265958392117215
1,8,8,4,9,11.453806952333853,175.0,6.545032544190773
1,8,9,5,10,33.77283605912968,175.0,19.29876346235982
1,8,10,6,10,-30.903625546621054,250.0,-12.361450218648422
1,8,11,7,8,-54.99999999999994,175.0,-31.4285714285714
1,8,12,8,9,-88.48219693416259,175.0,-50.561255390950045
1,8,13,8,10,-82.79780306583746,175.0,-47.31303032333569
1,8,14,9,11,-83.57285801712958,400.0,-20.893214504282398
1,8,15,9,12,-106.58401993165835,400.0,-26.646004982914587
1,8,16,10,11,-94.75871531939987,300.0,-31.586238439799956
1,8,17,10,12,-117.76987723392863,400.0,-29.442469308482156
1,8,18,11,13,-209.84830984314019,500.0,-41.96966196862804
1,8,19,11,14,31.516736506610727,229.99999999999997,13.70292891591771
1,8,20,12,13,-169.2887198299267,500.0,-33.85774396598534
1,8,21,12,23,-55.06517733566031,500.0,-11.013035467132061
1,8,22,13,23,31.662970326933248,500.0,6.332594065386649
1,8,23,14,16,6.318901861215651,210.0,3.009000886293167
1,8,24,15,16,-113.58850447791478,500.0,-22.717700895582954
1,8,25,15,21,-36.2389394394657,500.0,-7.247787887893141
1,8,26,15,21,-36.2389394394657,500.0,-7.247787887893141
1,8,27,15,24,20.5063833568469,500.0,4.10127667136938
1,8,28,16,17,-1.0821211210685133,500.0,-0.21642422421370267
1,8,29,16,19,-76.47779299127318,500.0,-15.295558598254635
1,8,30,17,18,115.16629001717654,500.0,23.033258003435307
1,8,31,17,22,-116.24841113824506,500.0,-23.249682227649014
1,8,32,18,21,-55.636854991411646,500.0,-11.127370998282329
1,8,33,18,21,-55.636854991411646,500.0,-11.127370998282329
1,8,34,19,20,-99.77889649563653,500.0,-19.955779299127304
1,8,35,19,20,-99.77889649563653,500.0,-19.955779299127304
1,8,36,20,23,-143.29889649563648,500.0,-28.659779299127297
1,8,37,20,23,-143.29889649563648,500.0,-28.659779299127297
1,8,38,21,22,-183.75158886175498,500.0,-36.750317772350996
1,9,1,1,2,-0.022664552091515168,175.0,-0.012951172623722952
1,9,2,1,3,32.84666042828826,229.99999999999997,14.28115670795142
1,9,3,1,5,83.57600412380339,175.0,47.75771664217337
1,9,4,2,4,61.450252082097464,175.0,35.11442976119855
1,9,5,2,6,62.627083365811124,175.0,35.7869047804635
1,9,6,3,9,15.537381176358956,160.0,9.710863235224348
1,9,7,3,24,-43.324068963043736,400.0,-10.831017240760934
1,9,8,4,9,9.650252082097579,175.0,5.514429761198616
1,9,9,5,10,33.87600412380355,175.0,19.357716642173454
1,9,10,6,10,-32.57291663418884,250.0,-13.029166653675537
1,9,11,7,8,-57.50000000000005,175.0,-32.85714285714288
1,9,12,8,9,-92.43785726878266,175.0,-52.82163272501867
1,9,13,8,10,-84.76214273121728,175.0,-48.43551013212416
1,9,14,9,11,-89.11390587743143,400.0,-22.278476469357862
1,9,15,9,12,-100.63631813289466,400.0,-25.159079533223668
1,9,16,10,11,-104.21832149306961,300.0,-34.73944049768987
1,9,17,10,12,-115.74073374853285,400.0,-28.935183437133208
1,9,18,11,13,-191.24579470607722,500.0,-38.24915894121544
1,9,19,11,14,-2.086432664423886,229.99999999999997,-0.9071446367060375
1,9,20,12,13,-170.93633276840148,500.0,-34.187266553680296
1,9,21,12,23,-45.440719113026,500.0,-9.0881438226052
1,9,22,13,23,43.3178725255214,500.0,8.663574505104279
1,9,23,14,16,-28.7514953116991,210.0,-13.691188243666238
1,9,24,15,16,-54.910163638523514,500.0,-10.982032727704704
1,9,25,15,21,-27.656952662259986,500.0,-5.531390532451997
1,9,26,15,21,-27.656952662259986,500.0,-5.531390532451997
1,9,27,15,24,43.32406896304373,500.0,8.664813792608745
1,9,28,16,17,-11.58609467547991,500.0,-2.317218935095982
1,9,29,16,19,12.924435725257538,500.0,2.5848871450515074
1,9,30,17,18,106.52577705998712,500.0,21.305155411997426
1,9,31,17,22,-118.11187173546712,500.0,-23.622374347093423
1,9,32,18,21,-63.287111470006465,500.0,-12.657422294001293
1,9,33,18,21,-63.287111470006465,500.0,-12.657422294001293
1,9,34,19,20,-56.887782137371126,500.0,-11.377556427474225
1,9,35,19,20,-56.887782137371126,500.0,-11.377556427474225
1,9,36,20,23,-101.68778213737106,500.0,-20.33755642747421
1,9,37,20,23,-101.68778213737106,500.0,-20.33755642747421
1,9,38,21,22,-181.88812826453292,500.0,-36.37762565290659
1,10,1,1,2,0.11170253936988539,175.0,0.06383002249707737
1,10,2,1,3,31.761222305590735,229.99999999999997,13.809227089387278
1,10,3,1,5,82.36707515503956,175.0,47.06690008859404
1,10,4,2,4,60.32420978097943,175.0,34.47097701770253
1,10,5,2,6,61.94749275839054,175.0,35.39856729050888
1,10,6,3,9,14.009617209194566,160.0,8.756010755746605
1,10,7,3,24,-47.421819699713694,400.0,-11.855454924928424
1,10,8,4,9,7.0442097809795605,175.0,4.02526273198832
1,10,9,5,10,31.247075155039774,175.0,17.855471517165586
1,10,10,6,10,-35.972507241609414,250.0,-14.389002896643765
1,10,11,7,8,-60.00000000000006,175.0,-34.28571428571432
1,10,12,8,9,-95.63032098109004,175.0,-54.645897703480024
1,10,13,8,10,-87.48967901890991,175.0,-49.994102296519955
1,10,14,9,11,-94.09401301298178,400.0,-23.523503253245444
1,10,15,9,12,-106.48248097793407,400.0,-26.620620244483515
1,10,16,10,11,-110.11332157026352,300.0,-36.70444052342118
1,10,17,10,12,-122.50178953521582,400.0,-30.62544738380395
1,10,18,11,13,-194.75012678862925,500.0,-38.95002535772585
1,10,19,11,14,-9.457207794616107,229.99999999999997,-4.111829475920047
1,10,20,12,13,-172.91415069074063,500.0,-34.582830138148125
1,10,21,12,23,-56.07011982240923,500.0,-11.214023964481846
1,10,22,13,23,32.53572252063032,500.0,6.507144504126065
1,10,23,14,16,-24.727678546594618,210.0,-11.775085022187913
1,10,24,15,16,-66.166364737074,500.0,-13.233272947414802
1,10,25,15,21,-27.247727481319572,500.0,-5.449545496263914
1,10,26,15,21,-27.247727481319572,500.0,-5.449545496263914
1,10,27,15,24,47.42181969971373,500.0,9.484363939942746
1,10,28,16,17,-5.744545037360738,500.0,-1.1489090074721475
1,10,29,16,19,-2.1494982463082,500.0,-0.42989964926164
1,10,30,17,18,112.00055502136618,500.0,22.400111004273235
1,10,31,17,22,-117.74510005872698,500.0,-23.549020011745398
1,10,32,18,21,-63.87972248931694,500.0,-12.775944497863387
1,10,33,18,21,-63.87972248931694,500.0,-12.775944497863387
1,10,34,19,20,-66.23474912315405,500.0,-13.246949824630809
1,10,35,19,20,-66.23474912315405,500.0,-13.246949824630809
1,10,36,20,23,-112.31474912315396,500.0,-22.46294982463079
1,10,37,20,23,-112.31474912315396,500.0,-22.46294982463079
1,10,38,21,22,-182.25489994127307,500.0,-36.450979988254616
1,11,1,1,2,0.5576415098616693,175.0,0.3186522913495253
1,11,2,1,3,29.625057047065486,229.99999999999997,12.880459585680647
1,11,3,1,5,80.81730144307298,175.0,46.18131511032741
1,11,4,2,4,58.712578252927045,175.0,33.55004471595831
1,11,5,2,6,61.095063256934424,175.0,34.91146471824825
1,11,6,3,9,12.798043681691178,160.0,7.998777301056987
1,11,7,3,24,-51.65052054710032,400.0,-12.91263013677508
1,11,8,4,9,3.212578252927165,175.0,1.835759001672666
1,11,9,5,10,27.56730144307314,175.0,15.752743681756082
1,11,10,6,10,-40.9049367430655,250.0,-16.3619746972262
1,11,11,7,8,-61.161871687256344,175.0,-34.94964096414648
1,11,12,8,9,-99.19859315102237,175.0,-56.68491037201278
1,11,13,8,10,-90.21327853623409,175.0,-51.55044487784805
1,11,14,9,11,-100.18606579090311,400.0,-25.04651644772578
1,11,15,9,12,-114.25190542550074,400.0,-28.562976356375184
1,11,16,10,11,-117.86753710081426,300.0,-39.28917903360475
1,11,17,10,12,-131.93337673541185,400.0,-32.983344183852964
1,11,18,11,13,-199.9708625109673,500.0,-39.994172502193464
1,11,19,11,14,-18.082740380750106,229.99999999999997,-7.862061035108742
1,11,20,12,13,-175.17834265082573,500.0,-35.03566853016515
1,11,21,12,23,-71.00693951008685,500.0,-14.20138790201737
1,11,22,13,23,17.100794838207097,500.0,3.4201589676414197
1,11,23,14,16,-20.193334781020752,210.0,-9.615873705247978
1,11,24,15,16,-81.49608684025193,500.0,-16.29921736805039
1,11,25,15,21,-26.45221685342393,500.0,-5.290443370684786
1,11,26,15,21,-26.45221685342393,500.0,-5.290443370684786
1,11,27,15,24,51.65052054710035,500.0,10.33010410942007
1,11,28,16,17,2.6544337068479917,500.0,0.5308867413695983
1,11,29,16,19,-24.343855328120583,500.0,-4.868771065624116
1,11,30,17,18,119.89895223075773,500.0,23.979790446151547
1,11,31,17,22,-117.24451852390976,500.0,-23.44890370478195
1,11,32,18,21,-64.92552388462117,500.0,-12.985104776924235
1,11,33,18,21,-64.92552388462117,500.0,-12.985104776924235
1,11,34,19,20,-80.04692766406022,500.0,-16.009385532812043
1,11,35,19,20,-80.04692766406022,500.0,-16.009385532812043
1,11,36,20,23,-128.04692766406012,500.0,-25.609385532812023
1,11,37,20,23,-128.04692766406012,500.0,-25.609385532812023
1,11,38,21,22,-182.75548147609027,500.0,-36.55109629521806
1,12,1,1,2,-0.7431289944854487,175.0,-0.4246451397059707
1,12,2,1,3,31.119762808471243,229.99999999999997,13.530331655857063
1,12,3,1,5,77.38336618601441,175.0,44.21906639200824
1,12,4,2,4,56.54751983732949,175.0,32.312868478473995
1,12,5,2,6,59.04935116818474,175.0,33.74248638181985
1,12,6,3,9,3.866900607968512,160.0,2.4168128799803203
1,12,7,3,24,-43.98510291926065,400.0,-10.99627572981516
1,12,8,4,9,-1.1724801626703891,175.0,-0.6699886643830795
1,12,9,5,10,22.00336618601459,175.0,12.573352106294049
1,12,10,6,10,-47.03064883181516,250.0,-18.812259532726063
1,12,11,7,8,18.982106666335188,175.0,10.846918095048679
1,12,12,8,9,-61.587609899557776,175.0,-35.19291994260444
1,12,13,8,10,-52.81028343410697,175.0,-30.177304819489695
1,12,14,9,11,-89.55439550281409,400.0,-22.388598875703522
1,12,15,9,12,-105.83879395144538,400.0,-26.459698487861345
1,12,16,10,11,-106.826583815638,300.0,-35.608861271879334
1,12,17,10,12,-123.1109822642693,400.0,-30.777745566067324
1,12,18,11,13,-195.3980829228026,500.0,-39.07961658456051
1,12,19,11,14,-0.9828963956495438,229.99999999999997,-0.4273462589780626
1,12,20,12,13,-166.69512011103438,500.0,-33.33902402220688
