case_id,scenario_id,hour,coefficient_family,component_type,component_id,bus_id,coefficient,source_constraint,notes
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,17,15,-0.0009999998448255,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,18,15,-0.0009999998448255,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,19,15,-0.0009999998448255,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,20,15,6.4517671485503085e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,21,16,6.45177398588535e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,22,18,-0.0009999996540336,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,23,21,-0.0009999996898256,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,24,22,2.0000324062272495e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,25,22,2.000032406227242e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,26,22,2.000032406227242e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,27,22,2.000032406227242e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,28,22,2.0000324062272424e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,29,22,2.000032406227242e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,30,23,6.451481873839466e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,31,23,6.451481873839421e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_dispatch_active_power,generator,32,23,-1.2935032680751702e-10,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_wind_active_power,wind_farm,W14,14,2.017556394197672e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,33,17,fixed_wind_active_power,wind_farm,W3,3,1.8643707138468343e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,1,1,5.000006648604429e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,2,1,5.00000735914708e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,3,1,1.3157968285185528e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,4,1,1.3157968285185523e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,5,2,4.999996553332644e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,6,2,5.000005790371348e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,7,2,1.31579525974282e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,8,2,1.3157952597428208e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,9,7,-3.0054034455783775e-10,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,10,7,9.999699472534036e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,11,7,9.999699472534034e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,12,13,5.0759330571603145e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,13,13,5.075933130395155e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,14,13,5.075933130395156e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,15,15,-0.0009999998721479,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,16,15,-0.0009999998721479,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,17,15,-0.0009999998721479,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,18,15,-0.0009999998721479,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,19,15,-0.0009999998721479,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,20,15,6.451739826140493e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,21,16,6.451608178799763e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,22,18,-0.000999999734747,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,23,21,-0.0009999998130101,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,24,22,2.0000037230895496e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,25,22,2.0000037230895513e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,26,22,2.0000037230895513e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,27,22,2.0000037230895513e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,28,22,2.0000037230895516e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,29,22,2.0000037230895513e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,30,23,6.451437210096602e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,31,23,6.4514373283971175e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_dispatch_active_power,generator,32,23,-1.7489260696826102e-10,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_wind_active_power,wind_farm,W14,14,1.3189644659443978e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,18,17,fixed_wind_active_power,wind_farm,W3,3,2.6733509661381433e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
