cut_id,case_id,scenario_id,hour,variable_name,component_type,component_id,coefficient,xbar,source_constraint,notes
BC-002-0001,case_b_ac_uc_benders,21,24,p_s21_t24_g28,generator,28,1.999993224787368e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0001,case_b_ac_uc_benders,21,24,p_s21_t24_g29,generator,29,1.9999932247873684e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0001,case_b_ac_uc_benders,21,24,p_s21_t24_g30,generator,30,6.451060225539762e-06,155.00000000000006,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0001,case_b_ac_uc_benders,21,24,p_s21_t24_g31,generator,31,6.4510599889386015e-06,155.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0001,case_b_ac_uc_benders,21,24,p_s21_t24_g32,generator,32,-5.471498843506307e-10,348.24478534145476,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0001,case_b_ac_uc_benders,21,24,wind_s21_t24_W14,wind_farm,W14,1.9749082219269953e-05,50.635524130854584,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
BC-002-0001,case_b_ac_uc_benders,21,24,wind_s21_t24_W3,wind_farm,W3,2.0781570143758163e-05,48.11969052768912,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g1,generator,1,5.000000138408058e-05,19.999999999999982,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g2,generator,2,5.000000582497238e-05,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g3,generator,3,1.315790051868714e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g4,generator,4,1.3157900518687134e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g5,generator,5,5.00000184650961e-05,20.000000000000057,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g6,generator,6,5.0000004254237014e-05,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g7,generator,7,1.315789894795176e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g8,generator,8,1.315789894795176e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g9,generator,9,1.2104106784272618e-10,79.99999999999999,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g10,generator,10,1.000012105394642e-05,100.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g11,generator,11,1.0000121053946424e-05,100.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g12,generator,12,5.076156278389901e-06,197.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g13,generator,13,5.076156278389898e-06,197.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g14,generator,14,5.0761562783899e-06,197.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g15,generator,15,-0.0009999998448255,-8.526512829121202e-14,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g16,generator,16,-0.0009999998448255,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g17,generator,17,-0.0009999998448255,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g18,generator,18,-0.0009999998448255,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g19,generator,19,-0.0009999998448255,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g20,generator,20,6.4517671485503085e-06,155.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g21,generator,21,6.45177398588535e-06,154.9999999999999,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g22,generator,22,-0.0009999996540336,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g23,generator,23,-0.0009999996898256,-9.237055564881302e-14,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g24,generator,24,2.0000324062272495e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g25,generator,25,2.000032406227242e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g26,generator,26,2.000032406227242e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g27,generator,27,2.000032406227242e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g28,generator,28,2.0000324062272424e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g29,generator,29,2.000032406227242e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g30,generator,30,6.451481873839466e-06,155.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g31,generator,31,6.451481873839421e-06,155.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,p_s33_t17_g32,generator,32,-1.2935032680751702e-10,343.79778212602486,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,wind_s33_t17_W14,wind_farm,W14,2.017556394197672e-05,49.56493118502391,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
BC-002-0002,case_b_ac_uc_benders,33,17,wind_s33_t17_W3,wind_farm,W3,1.8643707138468343e-05,53.63728668894959,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g1,generator,1,5.000006648604429e-05,19.99999999999997,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g2,generator,2,5.00000735914708e-05,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g3,generator,3,1.3157968285185528e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g4,generator,4,1.3157968285185523e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g5,generator,5,4.999996553332644e-05,19.99999999999963,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g6,generator,6,5.000005790371348e-05,20.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g7,generator,7,1.31579525974282e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g8,generator,8,1.3157952597428208e-05,76.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g9,generator,9,-3.0054034455783775e-10,79.99999999999996,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g10,generator,10,9.999699472534036e-06,100.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g11,generator,11,9.999699472534034e-06,100.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g12,generator,12,5.0759330571603145e-06,196.99999999999997,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g13,generator,13,5.075933130395155e-06,197.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g14,generator,14,5.075933130395156e-06,197.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g15,generator,15,-0.0009999998721479,-3.410605131648481e-13,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g16,generator,16,-0.0009999998721479,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g17,generator,17,-0.0009999998721479,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g18,generator,18,-0.0009999998721479,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g19,generator,19,-0.0009999998721479,0.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g20,generator,20,6.451739826140493e-06,155.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g21,generator,21,6.451608178799763e-06,155.000000000003,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g22,generator,22,-0.000999999734747,2.273736754432321e-13,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g23,generator,23,-0.0009999998130101,1.0658141036401504e-14,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g24,generator,24,2.0000037230895496e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g25,generator,25,2.0000037230895513e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g26,generator,26,2.0000037230895513e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g27,generator,27,2.0000037230895513e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g28,generator,28,2.0000037230895516e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g29,generator,29,2.0000037230895513e-05,50.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g30,generator,30,6.451437210096602e-06,154.99999999999997,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g31,generator,31,6.4514373283971175e-06,155.0,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,p_s18_t17_g32,generator,32,-1.7489260696826102e-10,333.77574802785824,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,wind_s18_t17_W14,wind_farm,W14,1.3189644659443978e-05,75.81781796837431,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
BC-002-0003,case_b_ac_uc_benders,18,17,wind_s18_t17_W3,wind_farm,W3,2.6733509661381433e-05,37.40643400376387,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
