scenario_id,hour,line_id,from_bus,to_bus,flow_mw,rate_mw,loading_percent
1,3,6,3,9,8.12453574082898,160.0,5.077834838018113
1,3,7,3,24,-33.77412447860656,400.0,-8.44353111965164
1,3,8,4,9,15.360101520644907,175.0,8.777200868939946
1,3,9,5,10,37.70680275026094,175.0,21.546744428720537
1,3,10,6,10,-25.81020981941394,250.0,-10.324083927765576
1,3,11,7,8,-51.25000000000006,175.0,-29.285714285714317
1,3,12,8,9,-83.69086805039794,175.0,-47.82335317165596
1,3,13,8,10,-78.70913194960208,175.0,-44.976646828344045
1,3,14,9,11,-77.43902812074082,400.0,-19.359757030185204
1,3,15,9,12,-96.5172026681834,400.0,-24.12930066704585
1,3,16,10,11,-87.24218223565616,300.0,-29.080727411885388
1,3,17,10,12,-106.32035678309873,400.0,-26.58008919577468
1,3,18,11,13,-200.42181044483758,500.0,-40.08436208896752
1,3,19,11,14,35.74060008844061,229.99999999999997,15.539391342800267
1,3,20,12,13,-166.7945237950386,500.0,-33.358904759007714
1,3,21,12,23,-36.04303565624347,500.0,-7.2086071312486935
1,3,22,13,23,51.53366576012392,500.0,10.306733152024783
1,3,23,14,16,-26.2987489985085,210.0,-12.523213808813571
1,3,24,15,16,-27.332534931901534,500.0,-5.466506986380307
1,3,25,15,21,-28.745794773352348,500.0,-5.74915895467047
1,3,26,15,21,-28.745794773352348,500.0,-5.74915895467047
1,3,27,15,24,33.774124478606595,500.0,6.7548248957213195
1,3,28,16,17,-26.058410453295203,500.0,-5.21168209065904
1,3,29,16,19,-19.640630103880692,500.0,-3.9281260207761384
1,3,30,17,18,92.95244026208327,500.0,18.590488052416653
1,3,31,17,22,-119.01085071537854,500.0,-23.80217014307571
1,3,32,18,21,-61.74877986895838,500.0,-12.349755973791677
1,3,33,18,21,-61.74877986895838,500.0,-12.349755973791677
1,3,34,19,20,-68.64531505194027,500.0,-13.729063010388053
1,3,35,19,20,-68.64531505194027,500.0,-13.729063010388053
1,3,36,20,23,-110.24531505194024,500.0,-22.049063010388046
1,3,37,20,23,-110.24531505194024,500.0,-22.049063010388046
1,3,38,21,22,-180.9891492846215,500.0,-36.1978298569243
1,4,1,1,2,-6.364694857488205,175.0,-3.6369684899932597
1,4,2,1,3,50.0604397377527,229.99999999999997,21.765408581631615
1,4,3,1,5,83.50425511973565,175.0,47.71671721127751
1,4,4,2,4,65.28392081296961,175.0,37.305097607411206
1,4,5,2,6,62.15138432954224,175.0,35.51507675973843
1,4,6,3,9,-1.8831829901197683,160.0,-1.1769893688248552
1,4,7,3,24,-13.788316144241737,400.0,-3.447079036060434
1,4,8,4,9,20.88392081296968,175.0,11.933669035982675
1,4,9,5,10,40.9042551197358,175.0,23.373860068420456
1,4,10,6,10,-19.448615670457695,250.0,-7.7794462681830785
1,4,11,7,8,-44.99999999999998,175.0,-25.714285714285705
1,4,12,8,9,-74.76695695911938,175.0,-42.72397540521107
1,4,13,8,10,-72.83304304088065,175.0,-41.61888173764609
1,4,14,9,11,-71.77292407723343,400.0,-17.943231019308357
1,4,15,9,12,-88.99329505903596,400.0,-22.24832376475899
1,4,16,10,11,-75.57851630489986,300.0,-25.192838768299957
1,4,17,10,12,-92.7988872867024,400.0,-23.1997218216756
1,4,18,11,13,-195.24431159717417,500.0,-39.04886231943483
1,4,19,11,14,47.892871215040806,229.99999999999997,20.822987484800354
1,4,20,12,13,-164.8915988792491,500.0,-32.97831977584982
1,4,21,12,23,-16.900583466489227,500.0,-3.3801166932978455
1,4,22,13,23,71.86408952357687,500.0,14.372817904715374
1,4,23,14,16,26.984072050982327,210.0,12.849558119515393
1,4,24,15,16,-76.40412450544478,500.0,-15.280824901088957
1,4,25,15,21,-38.7920958193981,500.0,-7.75841916387962
1,4,26,15,21,-38.7920958193981,500.0,-7.75841916387962
1,4,27,15,24,13.788316144241666,500.0,2.757663228848333
1,4,28,16,17,-22.615808361203598,500.0,-4.52316167224072
1,4,29,16,19,-36.80424409325914,500.0,-7.360848818651829
1,4,30,17,18,94.8496561370699,500.0,18.96993122741398
1,4,31,17,22,-117.46546449827349,500.0,-23.493092899654698
1,4,32,18,21,-52.47517193146507,500.0,-10.495034386293012
1,4,33,18,21,-52.47517193146507,500.0,-10.495034386293012
1,4,34,19,20,-72.70212204662947,500.0,-14.540424409325894
1,4,35,19,20,-72.70212204662947,500.0,-14.540424409325894
1,4,36,20,23,-111.1021220466295,500.0,-22.2204244093259
1,4,37,20,23,-111.1021220466295,500.0,-22.2204244093259
1,4,38,21,22,-182.53453550172657,500.0,-36.506907100345316
1,5,1,1,2,-3.4491788215860293,175.0,-1.9709593266205883
1,5,2,1,3,43.193849540287175,229.99999999999997,18.779934582733556
1,5,3,1,5,85.29532928129898,175.0,48.74018816074228
1,5,4,2,4,65.03905687968722,175.0,37.16517535982127
1,5,5,2,6,63.371764298726816,175.0,36.212436742129604
1,5,6,3,9,8.880320139086155,160.0,5.5502000869288475
1,5,7,3,24,-29.244836389580705,400.0,-7.311209097395176
1,5,8,4,9,19.159056879687345,175.0,10.948032502678483
1,5,9,5,10,41.27532928129916,175.0,23.58590244645666
1,5,10,6,10,-20.94823570127312,250.0,-8.379294280509248
1,5,11,7,8,-47.49999999999999,175.0,-27.14285714285714
1,5,12,8,9,-78.79745542201265,175.0,-45.02711738400723
1,5,13,8,10,-74.72254457798735,175.0,-42.698596901707056
1,5,14,9,11,-74.75002256618869,400.0,-18.687505641547173
1,5,15,9,12,-84.5080558370508,400.0,-21.127013959262698
1,5,16,10,11,-82.76870886354955,300.0,-27.58956962118318
1,5,17,10,12,-92.52674213441166,400.0,-23.13168553360292
1,5,18,11,13,-182.78388922784742,500.0,-36.556777845569485
1,5,19,11,14,25.265157798109136,229.99999999999997,10.98485121656919
1,5,20,12,13,-165.5843305844581,500.0,-33.116866116891615
1,5,21,12,23,-11.450467387004307,500.0,-2.2900934774008617
1,5,22,13,23,78.33178018769468,500.0,15.666356037538936
1,5,23,14,16,-0.4163814800469713,210.0,-0.19827689526046252
1,5,24,15,16,-11.75917102079675,500.0,-2.35183420415935
1,5,25,15,21,-29.51283268439175,500.0,-5.90256653687835
1,5,26,15,21,-29.51283268439175,500.0,-5.90256653687835
1,5,27,15,24,29.24483638958071,500.0,5.848967277916142
1,5,28,16,17,-34.51433463121642,500.0,-6.902866926243284
1,5,29,16,19,24.69868719930937,500.0,4.939737439861874
1,5,30,17,18,85.00486742497601,500.0,17.000973484995203
1,5,31,17,22,-119.51920205619243,500.0,-23.903840411238484
1,5,32,18,21,-60.72756628751202,500.0,-12.145513257502403
1,5,33,18,21,-60.72756628751202,500.0,-12.145513257502403
1,5,34,19,20,-43.76065640034525,500.0,-8.752131280069051
1,5,35,19,20,-43.76065640034525,500.0,-8.752131280069051
1,5,36,20,23,-83.44065640034523,500.0,-16.688131280069047
1,5,37,20,23,-83.44065640034523,500.0,-16.688131280069047
1,5,38,21,22,-180.48079794380763,500.0,-36.09615958876152
1,6,1,1,2,-3.49435104532637,175.0,-1.9967720259007828
1,6,2,1,3,42.884683518622964,229.99999999999997,18.645514573314333
1,6,3,1,5,84.56966752670355,175.0,48.32552430097346
1,6,4,2,4,64.44043696202252,175.0,36.823106835441436
1,6,5,2,6,62.955211992651186,175.0,35.97440685294353
1,6,6,3,9,7.619882667115918,160.0,4.762426666947449
1,6,7,3,24,-29.570268273934605,400.0,-7.392567068483652
1,6,8,4,9,17.82043696202261,175.0,10.183106835441492
1,6,9,5,10,39.839667526703714,175.0,22.765524300973553
1,6,10,6,10,-22.72478800734881,250.0,-9.089915202939524
1,6,11,7,8,-48.74999999999995,175.0,-27.857142857142833
1,6,12,8,9,-80.35983147212123,175.0,-45.91990369835499
1,6,13,8,10,-76.12016852787882,175.0,-43.49723915878789
1,6,14,9,11,-75.88367766029175,400.0,-18.970919415072938
1,6,15,9,12,-89.28583418269126,400.0,-22.32145854567282
1,6,16,10,11,-84.22656624306198,300.0,-28.07552208102066
1,6,17,10,12,-97.62872276546152,400.0,-24.40718069136538
1,6,18,11,13,-189.7415828786826,500.0,-37.94831657573652
1,6,19,11,14,29.631338975328863,229.99999999999997,12.883190858838638
1,6,20,12,13,-166.1188742184028,500.0,-33.22377484368056
1,6,21,12,23,-20.795682729749966,500.0,-4.159136545949993
1,6,22,13,23,68.18954290291475,500.0,13.63790858058295
1,6,23,14,16,-1.8249508291753835,210.0,-0.8690242043692302
1,6,24,15,16,-15.99032975708324,500.0,-3.198065951416648
1,6,25,15,21,-29.14496925842533,500.0,-5.828993851685066
1,6,26,15,21,-29.14496925842533,500.0,-5.828993851685066
1,6,27,15,24,29.5702682739346,500.0,5.914053654786921
1,6,28,16,17,-31.92006148314918,500.0,-6.384012296629836
1,6,29,16,19,1.1047808968902288,500.0,0.22095617937804576
1,6,30,17,18,87.4603036032272,500.0,17.49206072064544
1,6,31,17,22,-119.38036508637632,500.0,-23.876073017275264
1,6,32,18,21,-61.16484819838645,500.0,-12.232969639677291
1,6,33,18,21,-61.16484819838645,500.0,-12.232969639677291
1,6,34,19,20,-56.46260955155481,500.0,-11.292521910310963
1,6,35,19,20,-56.46260955155481,500.0,-11.292521910310963
1,6,36,20,23,-96.78260955155483,500.0,-19.356521910310967
1,6,37,20,23,-96.78260955155483,500.0,-19.356521910310967
1,6,38,21,22,-180.6196349136237,500.0,-36.12392698272474
1,7,1,1,2,-1.7351993496845026,175.0,-0.9915424855340015
1,7,2,1,3,38.42181862980949,229.99999999999997,16.70513853469978
1,7,3,1,5,85.11338071987511,175.0,48.63621755421435
1,7,4,2,4,63.82919091029555,175.0,36.47382337731174
1,7,5,2,6,63.38560974001999,175.0,36.22034842286857
1,7,6,3,9,13.27284218618256,160.0,8.2955263663641
1,7,7,3,24,-34.30304422110125,400.0,-8.575761055275313
1,7,8,4,9,15.729190910295642,175.0,8.98810909159751
1,7,9,5,10,38.96338071987526,175.0,22.264788982785863
1,7,10,6,10,-25.014390259979997,250.0,-10.005756103991999
1,7,11,7,8,-51.249999999999964,175.0,-29.285714285714263
1,7,12,8,9,-84.04188635258313,175.0,-48.02393505861893
1,7,13,8,10,-78.35811364741691,175.0,-44.776064941381094
1,7,14,9,11,-82.00535565781263,400.0,-20.501338914453157
1,7,15,9,12,-86.7844975982918,400.0,-21.696124399572952
1,7,16,10,11,-93.18999062352113,300.0,-31.063330207840377
1,7,17,10,12,-97.9691325640003,400.0,-24.492283141000076
1,7,18,11,13,-176.58396096481263,500.0,-35.31679219296253
1,7,19,11,14,1.3886146834788848,229.99999999999997,0.603745514556037
1,7,20,12,13,-168.1602212840101,500.0,-33.632044256802025
1,7,21,12,23,-16.59340887828195,500.0,-3.3186817756563896
1,7,22,13,23,74.00581775117739,500.0,14.80116355023548
1,7,23,14,16,2.676451317656497,210.0,1.2745006274554747
1,7,24,15,16,-27.76125227069071,500.0,-5.552250454138142
1,7,25,15,21,-28.795895975205053,500.0,-5.7591791950410105
1,7,26,15,21,-28.795895975205053,500.0,-5.7591791950410105
1,7,27,15,24,34.30304422110125,500.0,6.860608844220251
1,7,28,16,17,-25.95820804958983,500.0,-5.191641609917966
1,7,29,16,19,43.43759112710428,500.0,8.687518225420856
1,7,30,17,18,93.038970748895,500.0,18.607794149778996
1,7,31,17,22,-118.99717879848482,500.0,-23.799435759696966
1,7,32,18,21,-61.705514625552496,500.0,-12.3411029251105
1,7,33,18,21,-61.705514625552496,500.0,-12.3411029251105
1,7,34,19,20,-37.106204436447776,500.0,-7.421240887289555
1,7,35,19,20,-37.106204436447776,500.0,-7.421240887289555
1,7,36,20,23,-78.70620443644772,500.0,-15.741240887289544
1,7,37,20,23,-78.70620443644772,500.0,-15.741240887289544
1,7,38,21,22,-181.00282120151522,500.0,-36.200564240303045
1,8,1,1,2,-2.6898185942872432,175.0,-1.5370391967355674
1,8,2,1,3,39.19698253515776,229.99999999999997,17.04216631963381
1,8,3,1,5,82.05283605912955,175.0,46.88733489093117
1,8,4,2,4,61.77380695233379,175.0,35.299318258476454
1,8,5,2,6,61.57637445337898,175.0,35.18649968764513
1,8,6,3,9,5.8715120330403945,160.0,3.6696950206502463
1,8,7,3,24,-20.506383356846985,400.0,-5.126595839211746
1,8,8,4,9,11.453806952333908,175.0,6.545032544190804
1,8,9,5,10,33.772836059129745,175.0,19.298763462359855
1,8,10,6,10,-30.90362554662096,250.0,-12.361450218648384
1,8,11,7,8,-54.99999999999994,175.0,-31.4285714285714
1,8,12,8,9,-88.48219693416259,175.0,-50.561255390950045
1,8,13,8,10,-82.79780306583746,175.0,-47.31303032333569
1,8,14,9,11,-83.57285801712955,400.0,-20.893214504282387
1,8,15,9,12,-106.58401993165835,400.0,-26.646004982914587
1,8,16,10,11,-94.75871531939985,300.0,-31.586238439799953
1,8,17,10,12,-117.76987723392865,400.0,-29.442469308482163
1,8,18,11,13,-209.84830984314024,500.0,-41.969661968628046
1,8,19,11,14,31.51673650661079,229.99999999999997,13.702928915917736
1,8,20,12,13,-169.28871982992666,500.0,-33.857743965985335
1,8,21,12,23,-55.0651773356603,500.0,-11.01303546713206
1,8,22,13,23,31.66297032693324,500.0,6.332594065386648
1,8,23,14,16,6.318901861215579,210.0,3.009000886293133
1,8,24,15,16,-113.58850447791485,500.0,-22.71770089558297
1,8,25,15,21,-36.2389394394657,500.0,-7.247787887893141
1,8,26,15,21,-36.2389394394657,500.0,-7.247787887893141
1,8,27,15,24,20.506383356846953,500.0,4.101276671369391
1,8,28,16,17,-1.0821211210684596,500.0,-0.21642422421369192
1,8,29,16,19,-76.47779299127323,500.0,-15.295558598254647
1,8,30,17,18,115.16629001717654,500.0,23.033258003435307
1,8,31,17,22,-116.24841113824506,500.0,-23.249682227649014
1,8,32,18,21,-55.636854991411646,500.0,-11.127370998282329
1,8,33,18,21,-55.636854991411646,500.0,-11.127370998282329
1,8,34,19,20,-99.77889649563653,500.0,-19.955779299127304
1,8,35,19,20,-99.77889649563653,500.0,-19.955779299127304
1,8,36,20,23,-143.2988964956365,500.0,-28.6597792991273
1,8,37,20,23,-143.2988964956365,500.0,-28.6597792991273
1,8,38,21,22,-183.75158886175498,500.0,-36.750317772350996
1,9,1,1,2,-1.3200161760091715,175.0,-0.7542949577195265
1,9,2,1,3,35.54345487624751,229.99999999999997,15.453676033151094
1,9,3,1,5,82.17656129976184,175.0,46.95803502843535
1,9,4,2,4,61.039199596484266,175.0,34.87954262656244
1,9,5,2,6,61.74078422750647,175.0,35.28044813000369
1,9,6,3,9,9.803745313613312,160.0,6.12734082100832
1,9,7,3,24,-34.89363865233865,400.0,-8.723409663084663
1,9,8,4,9,9.239199596484369,175.0,5.279542626562496
1,9,9,5,10,32.476561299762,175.0,18.558035028435427
1,9,10,6,10,-33.45921577249346,250.0,-13.383686308997383
1,9,11,7,8,-57.50000000000005,175.0,-32.85714285714288
1,9,12,8,9,-92.04693043735737,175.0,-52.59824596420421
1,9,13,8,10,-85.15306956264264,175.0,-48.65889689293866
1,9,14,9,11,-87.15729094707288,400.0,-21.789322736768224
1,9,15,9,12,-108.34669458018658,400.0,-27.086673645046645
1,9,16,10,11,-100.72316020113013,300.0,-33.57438673371004
1,9,17,10,12,-121.91256383424383,400.0,-30.478140958560957
1,9,18,11,13,-207.86603018364906,500.0,-41.57320603672981
1,9,19,11,14,19.985579035445895,229.99999999999997,8.689382189324302
1,9,20,12,13,-170.5174805025936,500.0,-34.10349610051872
1,9,21,12,23,-59.74177791183678,500.0,-11.948355582367356
1,9,22,13,23,27.116489313757498,500.0,5.423297862751499
1,9,23,14,16,-6.6794836118291485,210.0,-3.180706481823404
1,9,24,15,16,-48.07685537400916,500.0,-9.615371074801834
1,9,25,15,21,-26.858391639164676,500.0,-5.371678327832935
1,9,26,15,21,-26.858391639164676,500.0,-5.371678327832935
1,9,27,15,24,34.89363865233863,500.0,6.978727730467726
1,9,28,16,17,-13.183216721670531,500.0,-2.636643344334106
1,9,29,16,19,-61.074711401921085,500.0,-12.214942280384218
1,9,30,17,18,105.14657114232385,500.0,21.02931422846477
1,9,31,17,22,-118.32978786399448,500.0,-23.665957572798895
1,9,32,18,21,-63.97671442883813,500.0,-12.795342885767626
1,9,33,18,21,-63.97671442883813,500.0,-12.795342885767626
1,9,34,19,20,-93.88735570096046,500.0,-18.77747114019209
1,9,35,19,20,-93.88735570096046,500.0,-18.77747114019209
1,9,36,20,23,-138.6873557009604,500.0,-27.737471140192085
1,9,37,20,23,-138.6873557009604,500.0,-27.737471140192085
1,9,38,21,22,-181.67021213600555,500.0,-36.334042427201105
1,10,1,1,2,0.11170253936998523,175.0,0.06383002249713442
1,10,2,1,3,31.76122230559076,229.99999999999997,13.809227089387289
1,10,3,1,5,82.36707515503956,175.0,47.06690008859404
1,10,4,2,4,60.32420978097953,175.0,34.47097701770259
1,10,5,2,6,61.947492758390524,175.0,35.39856729050887
1,10,6,3,9,14.009617209194706,160.0,8.756010755746692
1,10,7,3,24,-47.42181969971376,400.0,-11.85545492492844
1,10,8,4,9,7.0442097809796405,175.0,4.025262731988366
1,10,9,5,10,31.247075155039738,175.0,17.855471517165565
1,10,10,6,10,-35.97250724160946,250.0,-14.389002896643786
1,10,11,7,8,-59.99999999999997,175.0,-34.28571428571427
1,10,12,8,9,-95.63032098109001,175.0,-54.64589770348
1,10,13,8,10,-87.48967901891002,175.0,-49.99410229652002
1,10,14,9,11,-94.09401301298202,400.0,-23.523503253245504
1,10,15,9,12,-106.48248097793432,400.0,-26.62062024448358
1,10,16,10,11,-110.11332157026347,300.0,-36.704440523421155
1,10,17,10,12,-122.50178953521576,400.0,-30.62544738380394
1,10,18,11,13,-194.75012678862927,500.0,-38.950025357725856
1,10,19,11,14,-9.457207794616272,229.99999999999997,-4.111829475920119
1,10,20,12,13,-172.91415069074068,500.0,-34.58283013814814
1,10,21,12,23,-56.07011982240936,500.0,-11.214023964481871
1,10,22,13,23,32.535722520630216,500.0,6.507144504126043
1,10,23,14,16,-24.727678546594618,210.0,-11.775085022187913
1,10,24,15,16,-66.16636473707409,500.0,-13.233272947414818
1,10,25,15,21,-27.2477274813196,500.0,-5.449545496263919
1,10,26,15,21,-27.2477274813196,500.0,-5.449545496263919
1,10,27,15,24,47.421819699713794,500.0,9.48436393994276
1,10,28,16,17,-5.744545037360791,500.0,-1.1489090074721582
1,10,29,16,19,-2.14949824630832,500.0,-0.42989964926166396
1,10,30,17,18,112.00055502136618,500.0,22.400111004273235
1,10,31,17,22,-117.74510005872695,500.0,-23.54902001174539
1,10,32,18,21,-63.879722489316876,500.0,-12.775944497863374
1,10,33,18,21,-63.879722489316876,500.0,-12.775944497863374
1,10,34,19,20,-66.23474912315407,500.0,-13.246949824630814
1,10,35,19,20,-66.23474912315407,500.0,-13.246949824630814
1,10,36,20,23,-112.31474912315402,500.0,-22.462949824630805
1,10,37,20,23,-112.31474912315402,500.0,-22.462949824630805
1,10,38,21,22,-182.2548999412731,500.0,-36.45097998825462
1,11,1,1,2,0.5576415098616693,175.0,0.3186522913495253
1,11,2,1,3,29.625057047065486,229.99999999999997,12.880459585680647
1,11,3,1,5,80.81730144307298,175.0,46.18131511032741
1,11,4,2,4,58.712578252927045,175.0,33.55004471595831
1,11,5,2,6,61.095063256934424,175.0,34.91146471824825
1,11,6,3,9,12.798043681691178,160.0,7.998777301056987
1,11,7,3,24,-51.65052054710032,400.0,-12.91263013677508
1,11,8,4,9,3.212578252927165,175.0,1.835759001672666
1,11,9,5,10,27.56730144307314,175.0,15.752743681756082
1,11,10,6,10,-40.9049367430655,250.0,-16.3619746972262
1,11,11,7,8,-61.161871687256344,175.0,-34.94964096414648
1,11,12,8,9,-99.19859315102237,175.0,-56.68491037201278
1,11,13,8,10,-90.21327853623409,175.0,-51.55044487784805
1,11,14,9,11,-100.18606579090311,400.0,-25.04651644772578
1,11,15,9,12,-114.25190542550074,400.0,-28.562976356375184
1,11,16,10,11,-117.86753710081426,300.0,-39.28917903360475
1,11,17,10,12,-131.93337673541185,400.0,-32.983344183852964
1,11,18,11,13,-199.9708625109673,500.0,-39.994172502193464
1,11,19,11,14,-18.082740380750106,229.99999999999997,-7.862061035108742
1,11,20,12,13,-175.17834265082573,500.0,-35.03566853016515
1,11,21,12,23,-71.00693951008685,500.0,-14.20138790201737
1,11,22,13,23,17.100794838207097,500.0,3.4201589676414197
1,11,23,14,16,-20.193334781020752,210.0,-9.615873705247978
1,11,24,15,16,-81.49608684025193,500.0,-16.29921736805039
1,11,25,15,21,-26.45221685342393,500.0,-5.290443370684786
1,11,26,15,21,-26.45221685342393,500.0,-5.290443370684786
1,11,27,15,24,51.65052054710035,500.0,10.33010410942007
1,11,28,16,17,2.6544337068479917,500.0,0.5308867413695983
1,11,29,16,19,-24.343855328120583,500.0,-4.868771065624116
1,11,30,17,18,119.89895223075773,500.0,23.979790446151547
1,11,31,17,22,-117.24451852390976,500.0,-23.44890370478195
1,11,32,18,21,-64.92552388462117,500.0,-12.985104776924235
1,11,33,18,21,-64.92552388462117,500.0,-12.985104776924235
1,11,34,19,20,-80.04692766406022,500.0,-16.009385532812043
1,11,35,19,20,-80.04692766406022,500.0,-16.009385532812043
1,11,36,20,23,-128.04692766406012,500.0,-25.609385532812023
1,11,37,20,23,-128.04692766406012,500.0,-25.609385532812023
1,11,38,21,22,-182.75548147609027,500.0,-36.55109629521806
1,12,1,1,2,-0.7431289944854487,175.0,-0.4246451397059707
1,12,2,1,3,31.119762808471243,229.99999999999997,13.530331655857063
1,12,3,1,5,77.38336618601441,175.0,44.21906639200824
1,12,4,2,4,56.54751983732949,175.0,32.312868478473995
1,12,5,2,6,59.04935116818474,175.0,33.74248638181985
1,12,6,3,9,3.866900607968512,160.0,2.4168128799803203
1,12,7,3,24,-43.98510291926065,400.0,-10.99627572981516
1,12,8,4,9,-1.1724801626703891,175.0,-0.6699886643830795
1,12,9,5,10,22.00336618601459,175.0,12.573352106294049
1,12,10,6,10,-47.03064883181516,250.0,-18.812259532726063
1,12,11,7,8,18.982106666335188,175.0,10.846918095048679
1,12,12,8,9,-61.587609899557776,175.0,-35.19291994260444
1,12,13,8,10,-52.81028343410697,175.0,-30.177304819489695
1,12,14,9,11,-89.55439550281409,400.0,-22.388598875703522
1,12,15,9,12,-105.83879395144538,400.0,-26.459698487861345
1,12,16,10,11,-106.826583815638,300.0,-35.608861271879334
1,12,17,10,12,-123.1109822642693,400.0,-30.777745566067324
1,12,18,11,13,-195.3980829228026,500.0,-39.07961658456051
1,12,19,11,14,-0.9828963956495438,229.99999999999997,-0.4273462589780626
1,12,20,12,13,-166.69512011103438,500.0,-33.33902402220688
