constraint_type,component_id,value,lower,upper,variable_name,master_value
q_balance_eq,12,-1.0266680635624508e-11,0.0,0.0,,
q_balance_eq,13,-6.476190993422355e-12,0.0,0.0,,
q_balance_eq,14,-8.450448579278881e-12,0.0,0.0,,
q_balance_eq,15,-1.82747926525935e-11,0.0,0.0,,
q_balance_eq,16,-2.2513727441880705e-11,0.0,0.0,,
q_balance_eq,17,-1.5969918775590665e-11,0.0,0.0,,
q_balance_eq,18,-2.0976195218081796e-11,0.0,0.0,,
q_balance_eq,19,-1.2763134182541109e-11,0.0,0.0,,
q_balance_eq,20,-1.868392874463732e-11,0.0,0.0,,
q_balance_eq,21,-1.8308173084326577e-11,0.0,0.0,,
q_balance_eq,22,-5.452314590449531e-12,0.0,0.0,,
q_balance_eq,23,-1.894334659550593e-11,0.0,0.0,,
q_balance_eq,24,-4.978880919405556e-12,0.0,0.0,,
line_mva_ineq,1,-3.0604208701057614,-1e+19,0.0,,
line_mva_ineq,2,-5.16640807104701,-1e+19,0.0,,
line_mva_ineq,3,-2.619468014276234,-1e+19,0.0,,
line_mva_ineq,4,-2.8209037193573696,-1e+19,0.0,,
line_mva_ineq,5,-2.774726213012635,-1e+19,0.0,,
line_mva_ineq,6,-2.478385172761984,-1e+19,0.0,,
line_mva_ineq,7,-15.707285980758925,-1e+19,0.0,,
line_mva_ineq,8,-3.017928847862473,-1e+19,0.0,,
line_mva_ineq,9,-3.061989486590716,-1e+19,0.0,,
line_mva_ineq,10,-5.6798978421074375,-1e+19,0.0,,
line_mva_ineq,11,-0.10096733254248139,-1e+19,0.0,,
line_mva_ineq,12,-3.062138933662264,-1e+19,0.0,,
line_mva_ineq,13,-3.0553124017575466,-1e+19,0.0,,
line_mva_ineq,14,-15.328431032569268,-1e+19,0.0,,
line_mva_ineq,15,-14.219987419615169,-1e+19,0.0,,
line_mva_ineq,16,-7.992837360241411,-1e+19,0.0,,
line_mva_ineq,17,-13.701255009935645,-1e+19,0.0,,
line_mva_ineq,18,-18.507868270811546,-1e+19,0.0,,
line_mva_ineq,19,-4.8157275157295585,-1e+19,0.0,,
line_mva_ineq,20,-22.299969179357824,-1e+19,0.0,,
line_mva_ineq,21,-23.30741466353269,-1e+19,0.0,,
line_mva_ineq,22,-24.681968691688258,-1e+19,0.0,,
line_mva_ineq,23,-3.9774324376836927,-1e+19,0.0,,
line_mva_ineq,24,-22.64069017715892,-1e+19,0.0,,
line_mva_ineq,25,-24.948260986086083,-1e+19,0.0,,
line_mva_ineq,26,-24.948260986086083,-1e+19,0.0,,
line_mva_ineq,27,-24.691830641495553,-1e+19,0.0,,
line_mva_ineq,28,-24.633548447069835,-1e+19,0.0,,
line_mva_ineq,29,-20.903723504704754,-1e+19,0.0,,
line_mva_ineq,30,-22.25114252416192,-1e+19,0.0,,
line_mva_ineq,31,-23.67238369295817,-1e+19,0.0,,
line_mva_ineq,32,-24.452878862791522,-1e+19,0.0,,
line_mva_ineq,33,-24.452878862791522,-1e+19,0.0,,
line_mva_ineq,34,-21.496643980598925,-1e+19,0.0,,
line_mva_ineq,35,-21.496643980598925,-1e+19,0.0,,
line_mva_ineq,36,-18.708249831653557,-1e+19,0.0,,
line_mva_ineq,37,-18.70824983165356,-1e+19,0.0,,
line_mva_ineq,38,-21.582076801899486,-1e+19,0.0,,
fixed_master_dispatch_eq,1,0.0,0.0,0.0,p_s33_t17_g1,19.999999999999872
fixed_master_dispatch_eq,2,0.0,0.0,0.0,p_s33_t17_g2,20.0
fixed_master_dispatch_eq,3,0.0,0.0,0.0,p_s33_t17_g3,76.0
fixed_master_dispatch_eq,4,0.0,0.0,0.0,p_s33_t17_g4,76.0
fixed_master_dispatch_eq,5,0.0,0.0,0.0,p_s33_t17_g5,19.999999999999687
fixed_master_dispatch_eq,6,0.0,0.0,0.0,p_s33_t17_g6,20.0
fixed_master_dispatch_eq,7,0.0,0.0,0.0,p_s33_t17_g7,76.0
fixed_master_dispatch_eq,8,0.0,0.0,0.0,p_s33_t17_g8,76.0
fixed_master_dispatch_eq,9,0.0,0.0,0.0,p_s33_t17_g9,79.99999999999746
fixed_master_dispatch_eq,10,0.0,0.0,0.0,p_s33_t17_g10,100.0
fixed_master_dispatch_eq,11,0.0,0.0,0.0,p_s33_t17_g11,100.0
fixed_master_dispatch_eq,12,0.0,0.0,0.0,p_s33_t17_g12,196.99999999999997
fixed_master_dispatch_eq,13,0.0,0.0,0.0,p_s33_t17_g13,197.0
fixed_master_dispatch_eq,14,0.0,0.0,0.0,p_s33_t17_g14,197.0
fixed_master_dispatch_eq,20,0.0,0.0,0.0,p_s33_t17_g20,155.0
fixed_master_dispatch_eq,21,0.0,0.0,0.0,p_s33_t17_g21,155.0000000000005
fixed_master_dispatch_eq,24,0.0,0.0,0.0,p_s33_t17_g24,50.0
fixed_master_dispatch_eq,25,0.0,0.0,0.0,p_s33_t17_g25,50.0
fixed_master_dispatch_eq,26,0.0,0.0,0.0,p_s33_t17_g26,50.0
fixed_master_dispatch_eq,27,0.0,0.0,0.0,p_s33_t17_g27,50.0
fixed_master_dispatch_eq,28,0.0,0.0,0.0,p_s33_t17_g28,50.0
fixed_master_dispatch_eq,29,0.0,0.0,0.0,p_s33_t17_g29,50.0
fixed_master_dispatch_eq,30,0.0,0.0,0.0,p_s33_t17_g30,155.00000000000006
fixed_master_dispatch_eq,31,0.0,0.0,0.0,p_s33_t17_g31,155.0
fixed_master_dispatch_eq,32,0.0,0.0,0.0,p_s33_t17_g32,343.7977821260279
fixed_master_wind_eq,W14,0.0,0.0,0.0,wind_s33_t17_W14,49.56493118502391
fixed_master_wind_eq,W3,0.0,0.0,0.0,wind_s33_t17_W3,53.63728668894959
