scenario_id,hour,line_id,from_bus,to_bus,flow_mw,rate_mw,loading_percent
1,3,6,3,9,8.12453574082912,160.0,5.0778348380182
1,3,7,3,24,-33.77412447860671,400.0,-8.443531119651677
1,3,8,4,9,15.360101520644935,175.0,8.777200868939962
1,3,9,5,10,37.70680275026091,175.0,21.546744428720523
1,3,10,6,10,-25.810209819413984,250.0,-10.324083927765594
1,3,11,7,8,-51.249999999999964,175.0,-29.285714285714263
1,3,12,8,9,-83.69086805039792,175.0,-47.82335317165596
1,3,13,8,10,-78.70913194960214,175.0,-44.97664682834408
1,3,14,9,11,-77.43902812074103,400.0,-19.359757030185257
1,3,15,9,12,-96.51720266818357,400.0,-24.12930066704589
1,3,16,10,11,-87.24218223565619,300.0,-29.080727411885395
1,3,17,10,12,-106.32035678309875,400.0,-26.580089195774686
1,3,18,11,13,-200.4218104448376,500.0,-40.084362088967524
1,3,19,11,14,35.74060008844028,229.99999999999997,15.539391342800124
1,3,20,12,13,-166.79452379503869,500.0,-33.358904759007736
1,3,21,12,23,-36.04303565624359,500.0,-7.208607131248717
1,3,22,13,23,51.53366576012384,500.0,10.306733152024767
1,3,23,14,16,-26.29874899850861,210.0,-12.523213808813622
1,3,24,15,16,-27.332534931901534,500.0,-5.466506986380307
1,3,25,15,21,-28.745794773352348,500.0,-5.74915895467047
1,3,26,15,21,-28.745794773352348,500.0,-5.74915895467047
1,3,27,15,24,33.77412447860673,500.0,6.754824895721346
1,3,28,16,17,-26.058410453295256,500.0,-5.211682090659051
1,3,29,16,19,-19.64063010388051,500.0,-3.9281260207761024
1,3,30,17,18,92.95244026208327,500.0,18.590488052416653
1,3,31,17,22,-119.01085071537854,500.0,-23.80217014307571
1,3,32,18,21,-61.74877986895833,500.0,-12.349755973791666
1,3,33,18,21,-61.74877986895833,500.0,-12.349755973791666
1,3,34,19,20,-68.64531505194019,500.0,-13.729063010388037
1,3,35,19,20,-68.64531505194019,500.0,-13.729063010388037
1,3,36,20,23,-110.24531505194014,500.0,-22.04906301038803
1,3,37,20,23,-110.24531505194014,500.0,-22.04906301038803
1,3,38,21,22,-180.9891492846215,500.0,-36.1978298569243
1,4,1,1,2,-6.364694857488205,175.0,-3.6369684899932597
1,4,2,1,3,50.0604397377527,229.99999999999997,21.765408581631615
1,4,3,1,5,83.50425511973565,175.0,47.71671721127751
1,4,4,2,4,65.28392081296958,175.0,37.30509760741119
1,4,5,2,6,62.15138432954224,175.0,35.51507675973843
1,4,6,3,9,-1.8831829901197916,160.0,-1.1769893688248696
1,4,7,3,24,-13.788316144241737,400.0,-3.447079036060434
1,4,8,4,9,20.88392081296968,175.0,11.933669035982675
1,4,9,5,10,40.9042551197358,175.0,23.373860068420456
1,4,10,6,10,-19.448615670457695,250.0,-7.7794462681830785
1,4,11,7,8,-44.99999999999998,175.0,-25.714285714285705
1,4,12,8,9,-74.76695695911938,175.0,-42.72397540521107
1,4,13,8,10,-72.83304304088063,175.0,-41.61888173764607
1,4,14,9,11,-71.77292407723343,400.0,-17.943231019308357
1,4,15,9,12,-88.99329505903596,400.0,-22.24832376475899
1,4,16,10,11,-75.57851630489989,300.0,-25.192838768299964
1,4,17,10,12,-92.79888728670244,400.0,-23.199721821675613
1,4,18,11,13,-195.24431159717417,500.0,-39.04886231943483
1,4,19,11,14,47.892871215040806,229.99999999999997,20.822987484800354
1,4,20,12,13,-164.8915988792491,500.0,-32.97831977584982
1,4,21,12,23,-16.900583466489227,500.0,-3.3801166932978455
1,4,22,13,23,71.86408952357687,500.0,14.372817904715374
1,4,23,14,16,26.98407205098222,210.0,12.849558119515343
1,4,24,15,16,-76.40412450544487,500.0,-15.280824901088973
1,4,25,15,21,-38.79209581939813,500.0,-7.758419163879625
1,4,26,15,21,-38.79209581939813,500.0,-7.758419163879625
1,4,27,15,24,13.788316144241772,500.0,2.7576632288483545
1,4,28,16,17,-22.615808361203655,500.0,-4.523161672240731
1,4,29,16,19,-36.80424409325908,500.0,-7.360848818651816
1,4,30,17,18,94.8496561370699,500.0,18.96993122741398
1,4,31,17,22,-117.46546449827349,500.0,-23.493092899654698
1,4,32,18,21,-52.47517193146502,500.0,-10.495034386293003
1,4,33,18,21,-52.47517193146502,500.0,-10.495034386293003
1,4,34,19,20,-72.70212204662943,500.0,-14.540424409325885
1,4,35,19,20,-72.70212204662943,500.0,-14.540424409325885
1,4,36,20,23,-111.10212204662942,500.0,-22.220424409325883
1,4,37,20,23,-111.10212204662942,500.0,-22.220424409325883
1,4,38,21,22,-182.53453550172657,500.0,-36.506907100345316
1,5,1,1,2,-3.4491788215860293,175.0,-1.9709593266205883
1,5,2,1,3,43.193849540287175,229.99999999999997,18.779934582733556
1,5,3,1,5,85.29532928129896,175.0,48.740188160742264
1,5,4,2,4,65.0390568796872,175.0,37.165175359821255
1,5,5,2,6,63.371764298726795,175.0,36.2124367421296
1,5,6,3,9,8.880320139086109,160.0,5.550200086928818
1,5,7,3,24,-29.244836389580705,400.0,-7.311209097395176
1,5,8,4,9,19.159056879687316,175.0,10.948032502678467
1,5,9,5,10,41.27532928129914,175.0,23.585902446456654
1,5,10,6,10,-20.94823570127312,250.0,-8.379294280509248
1,5,11,7,8,-47.49999999999999,175.0,-27.14285714285714
1,5,12,8,9,-78.79745542201267,175.0,-45.02711738400724
1,5,13,8,10,-74.72254457798735,175.0,-42.698596901707056
1,5,14,9,11,-74.7500225661887,400.0,-18.687505641547176
1,5,15,9,12,-84.50805583705075,400.0,-21.127013959262687
1,5,16,10,11,-82.7687088635496,300.0,-27.5895696211832
1,5,17,10,12,-92.52674213441165,400.0,-23.131685533602912
1,5,18,11,13,-182.78388922784734,500.0,-36.556777845569464
1,5,19,11,14,25.265157798108937,229.99999999999997,10.984851216569105
1,5,20,12,13,-165.58433058445812,500.0,-33.11686611689162
1,5,21,12,23,-11.450467387004291,500.0,-2.290093477400858
1,5,22,13,23,78.33178018769472,500.0,15.666356037538945
1,5,23,14,16,-0.4163814800465432,210.0,-0.19827689526025866
1,5,24,15,16,-11.759171020796668,500.0,-2.3518342041593336
1,5,25,15,21,-29.512832684391725,500.0,-5.902566536878345
1,5,26,15,21,-29.512832684391725,500.0,-5.902566536878345
1,5,27,15,24,29.24483638958071,500.0,5.848967277916142
1,5,28,16,17,-34.51433463121642,500.0,-6.902866926243284
1,5,29,16,19,24.69868719930937,500.0,4.939737439861874
1,5,30,17,18,85.00486742497601,500.0,17.000973484995203
1,5,31,17,22,-119.51920205619243,500.0,-23.903840411238484
1,5,32,18,21,-60.72756628751202,500.0,-12.145513257502403
1,5,33,18,21,-60.72756628751202,500.0,-12.145513257502403
1,5,34,19,20,-43.76065640034528,500.0,-8.752131280069058
1,5,35,19,20,-43.76065640034528,500.0,-8.752131280069058
1,5,36,20,23,-83.44065640034523,500.0,-16.688131280069047
1,5,37,20,23,-83.44065640034523,500.0,-16.688131280069047
1,5,38,21,22,-180.48079794380763,500.0,-36.09615958876152
1,6,1,1,2,-5.538115963102107,175.0,-3.164637693201204
1,6,2,1,3,47.133041312747665,229.99999999999997,20.49262665771638
1,6,3,1,5,82.36507465035452,175.0,47.06575694305972
1,6,4,2,4,63.79289112019142,175.0,36.453080640109384
1,6,5,2,6,61.558992916706494,175.0,35.176567380975136
1,6,6,3,9,-1.4125212020782103,160.0,-0.8828257512988815
1,6,7,3,24,-16.28950661061581,400.0,-4.072376652653952
1,6,8,4,9,17.172891120191558,175.0,9.813080640109462
1,6,9,5,10,37.635074650354696,175.0,21.505756943059826
1,6,10,6,10,-24.12100708329341,250.0,-9.648402833317364
1,6,11,7,8,-48.74999999999995,175.0,-27.857142857142833
1,6,12,8,9,-79.74399030095785,175.0,-45.5679944576902
1,6,13,8,10,-76.73600969904217,175.0,-43.849148399452666
1,6,14,9,11,-75.73810942500786,400.0,-18.934527356251966
1,6,15,9,12,-98.49551095783622,400.0,-24.623877739459054
1,6,16,10,11,-81.65727029957614,300.0,-27.219090099858715
1,6,17,10,12,-104.41467183240451,400.0,-26.103667958101127
1,6,18,11,13,-206.60579676090325,500.0,-41.32115935218065
1,6,19,11,14,49.210417036319186,229.99999999999997,21.39583349405182
1,6,20,12,13,-166.493486075939,500.0,-33.2986972151878
1,6,21,12,23,-36.41669671430164,500.0,-7.2833393428603275
1,6,22,13,23,50.9507171631579,500.0,10.19014343263158
1,6,23,14,16,17.754127231815062,210.0,8.454346300864316
1,6,24,15,16,-90.33360836116131,500.0,-18.066721672232262
1,6,25,15,21,-37.83294912472694,500.0,-7.566589824945388
1,6,26,15,21,-37.83294912472694,500.0,-7.566589824945388
1,6,27,15,24,16.28950661061584,500.0,3.2579013221231685
1,6,28,16,17,-14.544101750545966,500.0,-2.9088203501091936
1,6,29,16,19,-71.03537937880058,500.0,-14.207075875760117
1,6,30,17,18,102.46543520568966,500.0,20.493087041137933
1,6,31,17,22,-117.00953695623565,500.0,-23.40190739124713
1,6,32,18,21,-53.662282397155224,500.0,-10.732456479431045
1,6,33,18,21,-53.662282397155224,500.0,-10.732456479431045
1,6,34,19,20,-92.53268968940021,500.0,-18.506537937880044
1,6,35,19,20,-92.53268968940021,500.0,-18.506537937880044
1,6,36,20,23,-132.85268968940017,500.0,-26.570537937880033
1,6,37,20,23,-132.85268968940017,500.0,-26.570537937880033
1,6,38,21,22,-182.99046304376438,500.0,-36.59809260875288
1,7,1,1,2,-1.7351993496845026,175.0,-0.9915424855340015
1,7,2,1,3,38.42181862980946,229.99999999999997,16.705138534699767
1,7,3,1,5,85.11338071987508,175.0,48.636217554214326
1,7,4,2,4,63.829190910295594,175.0,36.47382337731177
1,7,5,2,6,63.38560974001996,175.0,36.22034842286855
1,7,6,3,9,13.272842186182702,160.0,8.29552636636419
1,7,7,3,24,-34.303044221101445,400.0,-8.575761055275361
1,7,8,4,9,15.729190910295667,175.0,8.988109091597524
1,7,9,5,10,38.96338071987526,175.0,22.264788982785863
1,7,10,6,10,-25.01439025997995,250.0,-10.00575610399198
1,7,11,7,8,-51.25000000000006,175.0,-29.285714285714317
1,7,12,8,9,-84.04188635258305,175.0,-48.02393505861888
1,7,13,8,10,-78.35811364741689,175.0,-44.77606494138108
1,7,14,9,11,-82.00535565781284,400.0,-20.501338914453207
1,7,15,9,12,-86.78449759829196,400.0,-21.69612439957299
1,7,16,10,11,-93.18999062352121,300.0,-31.0633302078404
1,7,17,10,12,-97.96913256400035,400.0,-24.49228314100009
1,7,18,11,13,-176.5839609648127,500.0,-35.31679219296254
1,7,19,11,14,1.3886146834785196,229.99999999999997,0.6037455145558782
1,7,20,12,13,-168.16022128401016,500.0,-33.63204425680203
1,7,21,12,23,-16.593408878282094,500.0,-3.318681775656419
1,7,22,13,23,74.00581775117728,500.0,14.801163550235454
1,7,23,14,16,2.6764513176562117,210.0,1.2745006274553388
1,7,24,15,16,-27.76125227069071,500.0,-5.552250454138142
1,7,25,15,21,-28.79589597520502,500.0,-5.759179195041004
1,7,26,15,21,-28.79589597520502,500.0,-5.759179195041004
1,7,27,15,24,34.303044221101466,500.0,6.860608844220294
1,7,28,16,17,-25.958208049589775,500.0,-5.191641609917955
1,7,29,16,19,43.43759112710459,500.0,8.687518225420918
1,7,30,17,18,93.038970748895,500.0,18.607794149778996
1,7,31,17,22,-118.99717879848482,500.0,-23.799435759696966
1,7,32,18,21,-61.705514625552496,500.0,-12.3411029251105
1,7,33,18,21,-61.705514625552496,500.0,-12.3411029251105
1,7,34,19,20,-37.10620443644763,500.0,-7.421240887289525
1,7,35,19,20,-37.10620443644763,500.0,-7.421240887289525
1,7,36,20,23,-78.70620443644759,500.0,-15.741240887289518
1,7,37,20,23,-78.70620443644759,500.0,-15.741240887289518
1,7,38,21,22,-181.00282120151522,500.0,-36.200564240303045
1,8,1,1,2,-1.0499371100227433,175.0,-0.599964062870139
1,8,2,1,3,35.78817400511512,229.99999999999997,15.560075654397878
1,8,3,1,5,83.82176310490779,175.0,47.89815034566159
1,8,4,2,4,62.293386492522274,175.0,35.59622085286987
1,8,5,2,6,62.69667639745503,175.0,35.82667222711716
1,8,6,3,9,13.11895606863459,160.0,8.19934754289662
1,8,7,3,24,-31.162635922483872,400.0,-7.790658980620968
1,8,8,4,9,11.973386492522396,175.0,6.841935138584226
1,8,9,5,10,35.54176310490795,175.0,20.309578917090256
1,8,10,6,10,-29.78332360254493,250.0,-11.913329441017972
1,8,11,7,8,-55.000000000000036,175.0,-31.42857142857145
1,8,12,8,9,-88.97633719709344,175.0,-50.84362125548196
1,8,13,8,10,-82.30366280290656,175.0,-47.03066445880375
1,8,14,9,11,-84.71166488686526,400.0,-21.177916221716313
1,8,15,9,12,-98.17232974907147,400.0,-24.543082437267866
1,8,16,10,11,-97.84227921916863,300.0,-32.61409307305621
1,8,17,10,12,-111.30294408137482,400.0,-27.825736020343708
1,8,18,11,13,-193.07396519768267,500.0,-38.614793039536536
1,8,19,11,14,10.520021091648704,229.99999999999997,4.573922213760307
1,8,20,12,13,-169.34812944265957,500.0,-33.869625888531914
1,8,21,12,23,-40.12714438778668,500.0,-8.025428877557335
1,8,22,13,23,48.377905359657845,500.0,9.67558107193157
1,8,23,14,16,-14.677813553745938,210.0,-6.989435025593305
1,8,24,15,16,-83.5547409928885,500.0,-16.710948198577697
1,8,25,15,21,-32.72910321261872,500.0,-6.5458206425237435
1,8,26,15,21,-32.72910321261872,500.0,-6.5458206425237435
1,8,27,15,24,31.162635922483865,500.0,6.232527184496773
1,8,28,16,17,-8.101793574762432,500.0,-1.6203587149524865
1,8,29,16,19,-3.130760971871433,500.0,-0.6261521943742866
1,8,30,17,18,109.10440275484463,500.0,21.820880550968926
1,8,31,17,22,-117.20619632960717,500.0,-23.441239265921435
1,8,32,18,21,-58.66779862257768,500.0,-11.733559724515535
1,8,33,18,21,-58.66779862257768,500.0,-11.733559724515535
1,8,34,19,20,-63.10538048593567,500.0,-12.621076097187133
1,8,35,19,20,-63.10538048593567,500.0,-12.621076097187133
1,8,36,20,23,-106.6253804859356,500.0,-21.32507609718712
1,8,37,20,23,-106.6253804859356,500.0,-21.32507609718712
1,8,38,21,22,-182.79380367039286,500.0,-36.55876073407857
1,9,1,1,2,-0.022664552091415328,175.0,-0.0129511726236659
1,9,2,1,3,32.846660428288224,229.99999999999997,14.281156707951403
1,9,3,1,5,83.57600412380333,175.0,47.75771664217333
1,9,4,2,4,61.450252082097535,175.0,35.114429761198586
1,9,5,2,6,62.62708336581108,175.0,35.78690478046348
1,9,6,3,9,15.537381176359142,160.0,9.710863235224464
1,9,7,3,24,-43.32406896304375,400.0,-10.831017240760936
1,9,8,4,9,9.650252082097632,175.0,5.514429761198646
1,9,9,5,10,33.87600412380351,175.0,19.357716642173436
1,9,10,6,10,-32.57291663418884,250.0,-13.029166653675537
1,9,11,7,8,-57.49999999999995,175.0,-32.85714285714283
1,9,12,8,9,-92.43785726878264,175.0,-52.82163272501865
1,9,13,8,10,-84.76214273121741,175.0,-48.435510132124236
1,9,14,9,11,-89.11390587743169,400.0,-22.278476469357926
1,9,15,9,12,-100.636318132895,400.0,-25.15907953322375
1,9,16,10,11,-104.2183214930696,300.0,-34.73944049768986
1,9,17,10,12,-115.7407337485329,400.0,-28.93518343713323
1,9,18,11,13,-191.24579470607745,500.0,-38.249158941215484
1,9,19,11,14,-2.0864326644239193,229.99999999999997,-0.9071446367060519
1,9,20,12,13,-170.93633276840157,500.0,-34.18726655368031
1,9,21,12,23,-45.44071911302627,500.0,-9.088143822605254
1,9,22,13,23,43.31787252552112,500.0,8.663574505104224
1,9,23,14,16,-28.75149531169921,210.0,-13.69118824366629
1,9,24,15,16,-54.910163638523514,500.0,-10.982032727704704
1,9,25,15,21,-27.656952662259986,500.0,-5.531390532451997
1,9,26,15,21,-27.656952662259986,500.0,-5.531390532451997
1,9,27,15,24,43.32406896304378,500.0,8.664813792608756
1,9,28,16,17,-11.586094675479963,500.0,-2.3172189350959926
1,9,29,16,19,12.924435725257059,500.0,2.5848871450514115
1,9,30,17,18,106.52577705998722,500.0,21.305155411997443
1,9,31,17,22,-118.11187173546709,500.0,-23.622374347093416
1,9,32,18,21,-63.287111470006465,500.0,-12.657422294001293
1,9,33,18,21,-63.287111470006465,500.0,-12.657422294001293
1,9,34,19,20,-56.88778213737142,500.0,-11.377556427474282
1,9,35,19,20,-56.88778213737142,500.0,-11.377556427474282
1,9,36,20,23,-101.68778213737136,500.0,-20.337556427474272
1,9,37,20,23,-101.68778213737136,500.0,-20.337556427474272
1,9,38,21,22,-181.88812826453292,500.0,-36.37762565290659
1,10,1,1,2,0.11170253936998523,175.0,0.06383002249713442
1,10,2,1,3,31.76122230559076,229.99999999999997,13.809227089387289
1,10,3,1,5,82.36707515503956,175.0,47.06690008859404
1,10,4,2,4,60.32420978097953,175.0,34.47097701770259
1,10,5,2,6,61.947492758390524,175.0,35.39856729050887
1,10,6,3,9,14.009617209194706,160.0,8.756010755746692
1,10,7,3,24,-47.42181969971376,400.0,-11.85545492492844
1,10,8,4,9,7.0442097809796405,175.0,4.025262731988366
1,10,9,5,10,31.247075155039738,175.0,17.855471517165565
1,10,10,6,10,-35.97250724160946,250.0,-14.389002896643786
1,10,11,7,8,-59.99999999999997,175.0,-34.28571428571427
1,10,12,8,9,-95.63032098109001,175.0,-54.64589770348
1,10,13,8,10,-87.48967901891002,175.0,-49.99410229652002
1,10,14,9,11,-94.09401301298202,400.0,-23.523503253245504
1,10,15,9,12,-106.48248097793432,400.0,-26.62062024448358
1,10,16,10,11,-110.11332157026347,300.0,-36.704440523421155
1,10,17,10,12,-122.50178953521576,400.0,-30.62544738380394
1,10,18,11,13,-194.75012678862927,500.0,-38.950025357725856
1,10,19,11,14,-9.457207794616272,229.99999999999997,-4.111829475920119
1,10,20,12,13,-172.91415069074068,500.0,-34.58283013814814
1,10,21,12,23,-56.07011982240936,500.0,-11.214023964481871
1,10,22,13,23,32.535722520630216,500.0,6.507144504126043
1,10,23,14,16,-24.727678546594618,210.0,-11.775085022187913
1,10,24,15,16,-66.16636473707409,500.0,-13.233272947414818
1,10,25,15,21,-27.2477274813196,500.0,-5.449545496263919
1,10,26,15,21,-27.2477274813196,500.0,-5.449545496263919
1,10,27,15,24,47.421819699713794,500.0,9.48436393994276
1,10,28,16,17,-5.744545037360791,500.0,-1.1489090074721582
1,10,29,16,19,-2.14949824630832,500.0,-0.42989964926166396
1,10,30,17,18,112.00055502136618,500.0,22.400111004273235
1,10,31,17,22,-117.74510005872695,500.0,-23.54902001174539
1,10,32,18,21,-63.879722489316876,500.0,-12.775944497863374
1,10,33,18,21,-63.879722489316876,500.0,-12.775944497863374
1,10,34,19,20,-66.23474912315407,500.0,-13.246949824630814
1,10,35,19,20,-66.23474912315407,500.0,-13.246949824630814
1,10,36,20,23,-112.31474912315402,500.0,-22.462949824630805
1,10,37,20,23,-112.31474912315402,500.0,-22.462949824630805
1,10,38,21,22,-182.2548999412731,500.0,-36.45097998825462
1,11,1,1,2,0.5576415098616693,175.0,0.3186522913495253
1,11,2,1,3,29.625057047065486,229.99999999999997,12.880459585680647
1,11,3,1,5,80.81730144307298,175.0,46.18131511032741
1,11,4,2,4,58.712578252927045,175.0,33.55004471595831
1,11,5,2,6,61.095063256934424,175.0,34.91146471824825
1,11,6,3,9,12.798043681691178,160.0,7.998777301056987
1,11,7,3,24,-51.65052054710032,400.0,-12.91263013677508
1,11,8,4,9,3.212578252927165,175.0,1.835759001672666
1,11,9,5,10,27.56730144307314,175.0,15.752743681756082
1,11,10,6,10,-40.9049367430655,250.0,-16.3619746972262
1,11,11,7,8,-61.161871687256344,175.0,-34.94964096414648
1,11,12,8,9,-99.19859315102237,175.0,-56.68491037201278
1,11,13,8,10,-90.21327853623409,175.0,-51.55044487784805
1,11,14,9,11,-100.18606579090311,400.0,-25.04651644772578
1,11,15,9,12,-114.25190542550074,400.0,-28.562976356375184
1,11,16,10,11,-117.86753710081426,300.0,-39.28917903360475
1,11,17,10,12,-131.93337673541185,400.0,-32.983344183852964
1,11,18,11,13,-199.9708625109673,500.0,-39.994172502193464
1,11,19,11,14,-18.082740380750106,229.99999999999997,-7.862061035108742
1,11,20,12,13,-175.17834265082573,500.0,-35.03566853016515
1,11,21,12,23,-71.00693951008685,500.0,-14.20138790201737
1,11,22,13,23,17.100794838207097,500.0,3.4201589676414197
1,11,23,14,16,-20.193334781020752,210.0,-9.615873705247978
1,11,24,15,16,-81.49608684025193,500.0,-16.29921736805039
1,11,25,15,21,-26.45221685342393,500.0,-5.290443370684786
1,11,26,15,21,-26.45221685342393,500.0,-5.290443370684786
1,11,27,15,24,51.65052054710035,500.0,10.33010410942007
1,11,28,16,17,2.6544337068479917,500.0,0.5308867413695983
1,11,29,16,19,-24.343855328120583,500.0,-4.868771065624116
1,11,30,17,18,119.89895223075773,500.0,23.979790446151547
1,11,31,17,22,-117.24451852390976,500.0,-23.44890370478195
1,11,32,18,21,-64.92552388462117,500.0,-12.985104776924235
1,11,33,18,21,-64.92552388462117,500.0,-12.985104776924235
1,11,34,19,20,-80.04692766406022,500.0,-16.009385532812043
1,11,35,19,20,-80.04692766406022,500.0,-16.009385532812043
1,11,36,20,23,-128.04692766406012,500.0,-25.609385532812023
1,11,37,20,23,-128.04692766406012,500.0,-25.609385532812023
1,11,38,21,22,-182.75548147609027,500.0,-36.55109629521806
1,12,1,1,2,-0.7431289944854487,175.0,-0.4246451397059707
1,12,2,1,3,31.119762808471243,229.99999999999997,13.530331655857063
1,12,3,1,5,77.38336618601441,175.0,44.21906639200824
1,12,4,2,4,56.54751983732949,175.0,32.312868478473995
1,12,5,2,6,59.04935116818474,175.0,33.74248638181985
1,12,6,3,9,3.866900607968512,160.0,2.4168128799803203
1,12,7,3,24,-43.98510291926065,400.0,-10.99627572981516
1,12,8,4,9,-1.1724801626703891,175.0,-0.6699886643830795
1,12,9,5,10,22.00336618601459,175.0,12.573352106294049
1,12,10,6,10,-47.03064883181516,250.0,-18.812259532726063
1,12,11,7,8,18.982106666335188,175.0,10.846918095048679
1,12,12,8,9,-61.587609899557776,175.0,-35.19291994260444
1,12,13,8,10,-52.81028343410697,175.0,-30.177304819489695
1,12,14,9,11,-89.55439550281409,400.0,-22.388598875703522
1,12,15,9,12,-105.83879395144538,400.0,-26.459698487861345
1,12,16,10,11,-106.826583815638,300.0,-35.608861271879334
1,12,17,10,12,-123.1109822642693,400.0,-30.777745566067324
1,12,18,11,13,-195.3980829228026,500.0,-39.07961658456051
1,12,19,11,14,-0.9828963956495438,229.99999999999997,-0.4273462589780626
1,12,20,12,13,-166.69512011103438,500.0,-33.33902402220688
