scenario_id,hour,total_load_mw,wind_mw,thermal_dispatch_mw,shortage_mw,curtailment_mw,slack_bus,slack_adjustment_mw,max_abs_line_loading_percent,overloaded_line_count
2,20,2850.0,116.8283656724793,2733.1716343275207,0.0,0.0,13,-2.2737367544323206e-12,242.85714285714286,1
2,21,2764.5,145.57361663686936,2618.9263833631308,0.0,0.0,13,-2.3874235921539366e-12,244.99999999999997,1
2,22,2650.5,142.77368265235236,2507.7263173476476,0.0,0.0,13,-2.0463630789890885e-12,247.8571428571428,1
2,23,2593.5,148.67450787253728,2444.825492127463,0.0,0.0,13,-2.2737367544323206e-12,249.18599550140738,1
2,24,2622.0,177.71622023313623,2444.283779766864,0.0,0.0,13,-2.3874235921539366e-12,248.1621598667794,1
3,1,2137.5,159.17426870971508,1978.325731290285,0.0,0.0,13,-1.5916157281026244e-12,47.03308739207633,0
3,2,1995.0,164.83731592160171,1830.1626840783983,0.0,0.0,13,-1.7053025658242404e-12,61.7372645951943,0
3,3,1852.5,158.5660996955975,1693.9339003044024,0.0,0.0,13,-1.3073986337985843e-12,57.219936915213495,0
3,4,1710.0,199.51833065801998,1510.48166934198,0.0,0.0,13,-1.3642420526593924e-12,52.90087633954598,0
3,5,1767.0,176.10762690588837,1590.8923730941117,0.0,0.0,13,-1.4210854715202004e-12,54.50549775764524,0
3,6,1795.5,184.7410274683881,1610.758972531612,0.0,0.0,13,-1.5916157281026244e-12,55.48919137473462,0
3,7,1852.5,199.48870351834668,1653.0112964816533,0.0,0.0,13,-1.3073986337985843e-12,57.55882571383816,0
3,8,1938.0,229.1173961223662,1708.8826038776338,0.0,0.0,13,-1.4779288903810084e-12,60.59027683045012,0
3,9,1995.0,236.17905711660364,1758.8209428833964,0.0,0.0,13,-1.5916157281026244e-12,62.442460264779626,0
3,10,2052.0,264.833023003766,1787.166976996234,0.0,0.0,13,-1.7053025658242404e-12,64.34073385069169,0
3,11,2137.5,258.3114061654745,1879.1885938345254,0.0,0.0,13,-1.5916157281026244e-12,67.383112810959,0
3,12,2223.0,231.43487206101932,1991.5651279389806,0.0,0.0,13,-1.7053025658242404e-12,47.02933361995331,0
3,13,2280.0,263.852674073941,2016.147325926059,0.0,0.0,13,-1.8189894035458565e-12,46.7073723843025,0
3,14,2422.5,219.46741462372995,2203.03258537627,0.0,0.0,13,-2.0463630789890885e-12,115.30433450072584,1
3,15,2422.5,204.12185136305348,2218.3781486369467,0.0,0.0,13,-2.1600499167107046e-12,124.07322779254096,1
3,16,2565.0,185.88746835653396,2379.112531643466,0.0,0.0,13,-1.9326762412674725e-12,212.35001808198052,1
3,17,2622.0,140.1487329482317,2481.8512670517684,0.0,0.0,13,-2.2737367544323206e-12,248.5714285714286,1
3,18,2707.5,146.981947016729,2560.518052983271,0.0,0.0,13,-2.2737367544323206e-12,246.4285714285715,1
3,19,2793.0,127.45202789421215,2665.5479721057877,0.0,0.0,13,-2.0463630789890885e-12,244.28571428571425,1
3,20,2850.0,146.00099093011534,2703.999009069885,0.0,0.0,13,-2.3874235921539366e-12,242.85714285714286,1
3,21,2764.5,134.43260422096571,2630.067395779034,0.0,0.0,13,-1.9326762412674725e-12,244.99999999999997,1
3,22,2650.5,150.34082290381178,2500.159177096188,0.0,0.0,13,-2.0463630789890885e-12,247.8571428571429,1
3,23,2593.5,154.86875405436786,2438.631245945632,0.0,0.0,13,-2.0463630789890885e-12,245.6464262546469,1
3,24,2622.0,176.00214138560375,2445.997858614396,0.0,0.0,13,-1.9326762412674725e-12,248.57142857142853,1
4,1,2137.5,167.90822594480477,1969.5917740551952,0.0,0.0,13,-1.5916157281026244e-12,46.3195680068565,0
4,2,1995.0,175.2696959452519,1819.730304054748,0.0,0.0,13,-1.5916157281026244e-12,61.725109992003354,0
4,3,1852.5,160.06992547153328,1692.4300745284668,0.0,0.0,13,-1.5347723092418164e-12,57.02063873098044,0
4,4,1710.0,183.0003899465912,1526.9996100534088,0.0,0.0,13,-1.4210854715202004e-12,52.45753017781813,0
4,5,1767.0,168.90039475797784,1598.099605242022,0.0,0.0,13,-1.3073986337985843e-12,54.404002647072986,0
4,6,1795.5,199.94454668902486,1595.555453310975,0.0,0.0,13,-1.3642420526593924e-12,55.354501921638615,0
4,7,1852.5,196.75222893987527,1655.7477710601247,0.0,0.0,13,-1.4210854715202004e-12,57.340613414431004,0
4,8,1938.0,227.00918470070653,1710.9908152992934,0.0,0.0,13,-1.4779288903810084e-12,60.452676295812154,0
4,9,1995.0,221.8688195996035,1773.1311804003965,0.0,0.0,13,-1.5916157281026244e-12,62.19220906530593,0
4,10,2052.0,257.715449491629,1794.284550508371,0.0,0.0,13,-1.5916157281026244e-12,64.12821733327557,0
4,11,2137.5,270.0829777898025,1867.4170222101975,0.0,0.0,13,-1.8189894035458565e-12,67.123927984391,0
4,12,2223.0,259.85761886897285,1963.1423811310272,0.0,0.0,13,-1.8189894035458565e-12,50.142594561422975,0
4,13,2280.0,236.51107601930167,2043.4889239806982,0.0,0.0,13,-1.7053025658242404e-12,45.78881188071534,0
4,14,2422.5,242.21842096987203,2180.281579030128,0.0,0.0,13,-1.8189894035458565e-12,102.30375944578738,1
4,15,2422.5,212.7122736554922,2209.787726344508,0.0,0.0,13,-2.1600499167107046e-12,119.16441505400459,1
4,16,2565.0,155.13185282906812,2409.868147170932,0.0,0.0,13,-2.0463630789890885e-12,229.92465552624677,1
4,17,2622.0,148.48465892099657,2473.5153410790035,0.0,0.0,13,-2.2737367544323206e-12,248.5714285714285,1
4,18,2707.5,149.51853946741196,2557.9814605325882,0.0,0.0,13,-2.3874235921539366e-12,246.4285714285715,1
4,19,2793.0,133.26767597058702,2659.732324029413,0.0,0.0,13,-2.3874235921539366e-12,244.28571428571433,1
4,20,2850.0,144.2509543319806,2705.7490456680193,0.0,0.0,13,-2.2737367544323206e-12,242.85714285714286,1
4,21,2764.5,138.9013092182415,2625.5986907817587,0.0,0.0,13,-2.3874235921539366e-12,244.99999999999997,1
4,22,2650.5,144.09643468270806,2506.403565317292,0.0,0.0,13,-2.0463630789890885e-12,247.8571428571429,1
4,23,2593.5,138.80298687646348,2454.6970131235366,0.0,0.0,13,-2.1600499167107046e-12,249.28571428571428,1
4,24,2622.0,170.94705018036905,2451.052949819631,0.0,0.0,13,-2.1600499167107046e-12,248.5714285714286,1
5,1,2137.5,120.32605589512295,2017.1739441048771,0.0,0.0,13,-1.8189894035458565e-12,43.32471405136516,0
5,2,1995.0,125.81181761803758,1869.1881823819624,0.0,0.0,13,-1.5916157281026244e-12,61.07842504743824,0
5,3,1852.5,126.37883825184213,1726.1211617481579,0.0,0.0,13,-1.4779288903810084e-12,56.50126109312614,0
5,4,1710.0,132.3020509745396,1577.6979490254603,0.0,0.0,13,-1.3073986337985843e-12,51.979298478706475,0
5,5,1767.0,115.44855937199135,1651.5514406280085,0.0,0.0,13,-1.3073986337985843e-12,53.764307883889266,0
5,6,1795.5,145.15701717337146,1650.3429828266285,0.0,0.0,13,-1.3642420526593924e-12,54.716371191903214,0
5,7,1852.5,123.91383994481623,1728.5861600551839,0.0,0.0,13,-1.5916157281026244e-12,56.566146063188334,0
5,8,1938.0,169.18805922221605,1768.811940777784,0.0,0.0,13,-1.5916157281026244e-12,59.50860068455482,0
5,9,1995.0,171.9306324314752,1823.0693675685247,0.0,0.0,13,-1.4779288903810084e-12,61.344273806294304,0
5,10,2052.0,177.1761160873645,1874.8238839126354,0.0,0.0,13,-1.5916157281026244e-12,63.27108768200348,0
5,11,2137.5,162.28381846536888,1975.2161815346312,0.0,0.0,13,-1.8189894035458565e-12,44.77238073679403,0
5,12,2223.0,179.59926753587837,2043.4007324641216,0.0,0.0,13,-1.7053025658242404e-12,43.79544723722762,0
5,13,2280.0,181.81407273639996,2098.1859272636,0.0,0.0,13,-2.0463630789890885e-12,58.963387007771566,0
5,14,2422.5,155.72019994937443,2266.7798000506255,0.0,0.0,13,-1.8189894035458565e-12,151.73131431464316,1
5,15,2422.5,154.32228278356592,2268.177717216434,0.0,0.0,13,-1.8189894035458565e-12,152.53012412367647,1
5,16,2565.0,114.07706411168829,2450.9229358883117,0.0,0.0,13,-2.0463630789890885e-12,249.99999999999991,1
5,17,2622.0,117.80560250413691,2504.194397495863,0.0,0.0,13,-2.1600499167107046e-12,248.5714285714286,1
5,18,2707.5,97.28503449063572,2610.2149655093644,0.0,0.0,13,-2.3874235921539366e-12,246.42857142857142,1
5,19,2793.0,90.02141004660977,2702.9785899533904,0.0,0.0,13,-2.5011104298755527e-12,244.28571428571433,1
5,20,2850.0,89.78200263589737,2760.2179973641028,0.0,0.0,13,-2.2737367544323206e-12,242.85714285714286,1
5,21,2764.5,101.62635179236445,2662.8736482076356,0.0,0.0,13,-2.3874235921539366e-12,244.99999999999997,1
5,22,2650.5,98.6978924861879,2551.802107513812,0.0,0.0,13,-2.2737367544323206e-12,247.8571428571429,1
5,23,2593.5,125.00012627283928,2468.499873727161,0.0,0.0,13,-2.1600499167107046e-12,249.28571428571428,1
5,24,2622.0,119.95948697319832,2502.040513026802,0.0,0.0,13,-2.3874235921539366e-12,248.57142857142853,1
6,1,2137.5,217.14634015318256,1920.3536598468174,0.0,0.0,13,-1.8189894035458565e-12,59.30925772899872,0
6,2,1995.0,224.1648933375925,1770.8351066624075,0.0,0.0,13,-1.4779288903810084e-12,62.151507491905164,0
6,3,1852.5,232.39699178132793,1620.1030082186721,0.0,0.0,13,-1.5347723092418164e-12,57.66712621848581,0
6,4,1710.0,231.43710528479363,1478.5628947152063,0.0,0.0,13,-1.2505552149377763e-12,53.610716891939,0
6,5,1767.0,223.10845114725527,1543.8915488527448,0.0,0.0,13,-1.5347723092418164e-12,54.84442872492982,0
6,6,1795.5,262.76743280123395,1532.732567198766,0.0,0.0,13,-1.4210854715202004e-12,55.8072896432042,0
6,7,1852.5,279.58901813725663,1572.9109818627435,0.0,0.0,13,-1.5347723092418164e-12,57.76366578685964,0
6,8,1938.0,312.04445925975995,1625.95554074024,0.0,0.0,13,-1.4210854715202004e-12,61.16336658639236,0
6,9,1995.0,296.32816176145167,1698.6718382385484,0.0,0.0,13,-1.5347723092418164e-12,62.77440396973447,0
6,10,2052.0,346.8056860237631,1705.194313976237,0.0,0.0,13,-1.8189894035458565e-12,64.65107835582653,0
6,11,2137.5,343.70555547359487,1793.7944445264052,0.0,0.0,13,-1.7053025658242404e-12,67.6037276270733,0
6,12,2223.0,311.5267061827377,1911.4732938172624,0.0,0.0,13,-2.0463630789890885e-12,65.69439479293634,0
6,13,2280.0,321.8295469694983,1958.1704530305017,0.0,0.0,13,-1.8189894035458565e-12,53.764018737802225,0
6,14,2422.5,309.6882460565864,2112.8117539434134,0.0,0.0,13,-1.7053025658242404e-12,63.749573681950515,0
6,15,2422.5,272.4131141651478,2150.086885834852,0.0,0.0,13,-2.0463630789890885e-12,85.04964904848698,0
6,16,2565.0,211.07296521649857,2353.9270347835013,0.0,0.0,13,-1.9326762412674725e-12,197.95830559057214,1
6,17,2622.0,187.0610208121081,2434.938979187892,0.0,0.0,13,-2.2737367544323206e-12,242.82227382165271,1
6,18,2707.5,185.58550814662354,2521.9144918533766,0.0,0.0,13,-2.3874235921539366e-12,246.42857142857142,1
6,19,2793.0,153.5879764490653,2639.4120235509345,0.0,0.0,13,-2.0463630789890885e-12,244.28571428571433,1
6,20,2850.0,178.42987522578562,2671.5701247742145,0.0,0.0,13,-2.2737367544323206e-12,242.85714285714286,1
6,21,2764.5,181.8134009052448,2582.6865990947554,0.0,0.0,13,-2.3874235921539366e-12,245.00000000000003,1
6,22,2650.5,192.6825293636897,2457.81747063631,0.0,0.0,13,-2.0463630789890885e-12,247.8571428571429,1
6,23,2593.5,193.28112520326997,2400.2188747967302,0.0,0.0,13,-2.2737367544323206e-12,223.6964998838459,1
6,24,2622.0,204.26478198120336,2417.735218018797,0.0,0.0,13,-2.2737367544323206e-12,232.99155315359812,1
7,1,2137.5,140.3471962081694,1997.1528037918306,0.0,0.0,13,-1.5916157281026244e-12,44.57645680678578,0
7,2,1995.0,139.42158638541974,1855.5784136145803,0.0,0.0,13,-1.5916157281026244e-12,61.356566511730634,0
7,3,1852.5,127.32653213001458,1725.1734678699854,0.0,0.0,13,-1.4779288903810084e-12,56.77929978679943,0
7,4,1710.0,136.2840999402494,1573.7159000597505,0.0,0.0,13,-1.3642420526593924e-12,52.20900772372902,0
7,5,1767.0,124.60913415338987,1642.39086584661,0.0,0.0,13,-1.3073986337985843e-12,54.024922425665565,0
7,6,1795.5,155.17963985524244,1640.3203601447576,0.0,0.0,13,-1.4779288903810084e-12,55.19118418559561,0
7,7,1852.5,138.41526610606905,1714.084733893931,0.0,0.0,13,-1.4210854715202004e-12,56.85024023127011,0
7,8,1938.0,162.4572047619896,1775.5427952380105,0.0,0.0,13,-1.5916157281026244e-12,59.70345210607179,0
7,9,1995.0,204.70416329817374,1790.2958367018264,0.0,0.0,13,-1.5916157281026244e-12,61.988957574932,0
7,10,2052.0,191.97161763562048,1860.0283823643795,0.0,0.0,13,-1.5916157281026244e-12,63.64139554481286,0
7,11,2137.5,188.80068824839486,1948.6993117516051,0.0,0.0,13,-1.7053025658242404e-12,50.994038160041214,0
7,12,2223.0,210.98425198002928,2012.0157480199707,0.0,0.0,13,-1.9326762412674725e-12,45.94451413952975,0
7,13,2280.0,168.39884692597354,2111.6011530740266,0.0,0.0,13,-1.8189894035458565e-12,66.62923032801521,0
7,14,2422.5,171.5095553908493,2250.9904446091505,0.0,0.0,13,-1.7053025658242404e-12,142.70882549094316,1
7,15,2422.5,162.12623608427862,2260.3737639157216,0.0,0.0,13,-2.2737367544323206e-12,148.07072223755526,1
7,16,2565.0,145.1501308685901,2419.84986913141,0.0,0.0,13,-1.9326762412674725e-12,235.6284966465199,1
7,17,2622.0,122.73793525283557,2499.2620647471645,0.0,0.0,13,-2.2737367544323206e-12,248.57142857142853,1
7,18,2707.5,102.09577176672293,2605.404228233277,0.0,0.0,13,-2.2737367544323206e-12,246.42857142857136,1
7,19,2793.0,104.75856190427427,2688.2414380957257,0.0,0.0,13,-2.1600499167107046e-12,244.28571428571433,1
7,20,2850.0,93.15871644518467,2756.841283554815,0.0,0.0,13,-2.0463630789890885e-12,242.85714285714286,1
7,21,2764.5,102.21136109860599,2662.288638901394,0.0,0.0,13,-2.0463630789890885e-12,244.99999999999997,1
7,22,2650.5,108.51516829114887,2541.9848317088513,0.0,0.0,13,-2.2737367544323206e-12,247.8571428571429,1
7,23,2593.5,113.94025110522001,2479.55974889478,0.0,0.0,13,-2.1600499167107046e-12,249.28571428571428,1
7,24,2622.0,120.58585493314229,2501.4141450668576,0.0,0.0,13,-2.0463630789890885e-12,248.57142857142853,1
8,1,2137.5,202.07303034831136,1935.4269696516885,0.0,0.0,13,-1.5916157281026244e-12,55.04733992028494,0
8,2,1995.0,194.00033952720068,1800.9996604727994,0.0,0.0,13,-1.7053025658242404e-12,61.91108251845882,0
8,3,1852.5,203.19790490645673,1649.3020950935434,0.0,0.0,13,-1.5347723092418164e-12,57.521914322728556,0
8,4,1710.0,205.42249561700427,1504.5775043829958,0.0,0.0,13,-1.4779288903810084e-12,52.710039242787204,0
8,5,1767.0,221.78875819439634,1545.2112418056035,0.0,0.0,13,-1.3073986337985843e-12,54.826408213350845,0
8,6,1795.5,193.59808933180284,1601.9019106681972,0.0,0.0,13,-1.3642420526593924e-12,55.57657922733449,0
8,7,1852.5,245.70879878008702,1606.791201219913,0.0,0.0,13,-1.5347723092418164e-12,57.90833075001156,0
8,8,1938.0,239.4770131184019,1698.5229868815982,0.0,0.0,13,-1.6484591469634324e-12,60.70138408479846,0
8,9,1995.0,290.66594960963835,1704.3340503903617,0.0,0.0,13,-1.5347723092418164e-12,62.930824345269905,0
8,10,2052.0,313.3988504826257,1738.6011495173743,0.0,0.0,13,-1.7053025658242404e-12,64.99378964364249,0
8,11,2137.5,297.7859581683407,1839.7140418316594,0.0,0.0,13,-1.5916157281026244e-12,67.67863166673585,0
8,12,2223.0,296.60465057127624,1926.3953494287239,0.0,0.0,13,-2.0463630789890885e-12,61.168240806238565,0
8,13,2280.0,322.4906849592139,1957.509315040786,0.0,0.0,13,-1.8189894035458565e-12,53.85600167005663,0
8,14,2422.5,261.5560328524819,2160.943967147518,0.0,0.0,13,-1.8189894035458565e-12,91.25369551286741,0
8,15,2422.5,247.68576642320167,2174.8142335767984,0.0,0.0,13,-2.0463630789890885e-12,99.17956204388484,0
8,16,2565.0,184.38698601118637,2380.6130139888137,0.0,0.0,13,-2.0463630789890885e-12,213.20743656503643,1
8,17,2622.0,182.79899290934821,2439.2010070906517,0.0,0.0,13,-2.0463630789890885e-12,245.25771833751526,1
8,18,2707.5,161.9412213548671,2545.558778645133,0.0,0.0,13,-2.1600499167107046e-12,246.42857142857142,1
8,19,2793.0,157.71506697616462,2635.2849330238355,0.0,0.0,13,-2.3874235921539366e-12,244.28571428571433,1
8,20,2850.0,158.72908488270912,2691.2709151172908,0.0,0.0,13,-2.0463630789890885e-12,242.85714285714295,1
8,21,2764.5,163.83957204857438,2600.660427951426,0.0,0.0,13,-2.5011104298755527e-12,244.99999999999997,1
8,22,2650.5,163.8208998476107,2486.6791001523893,0.0,0.0,13,-2.1600499167107046e-12,247.85714285714295,1
8,23,2593.5,214.87736953596743,2378.6226304640327,0.0,0.0,13,-2.2737367544323206e-12,211.35578883659008,1
8,24,2622.0,218.49417632524262,2403.5058236747573,0.0,0.0,13,-2.0463630789890885e-12,224.86047067128987,1
9,1,2137.5,166.34399768014225,1971.1560023198576,0.0,0.0,13,-1.5916157281026244e-12,44.627564870804946,0
9,2,1995.0,163.0228895433817,1831.9771104566182,0.0,0.0,13,-1.4779288903810084e-12,61.257018668699395,0
9,3,1852.5,153.7534835146634,1698.7465164853365,0.0,0.0,13,-1.3642420526593924e-12,56.64145702041617,0
9,4,1710.0,173.92548226210482,1536.0745177378951,0.0,0.0,13,-1.3642420526593924e-12,52.11638326250233,0
9,5,1767.0,139.30468284762927,1627.6953171523708,0.0,0.0,13,-1.4210854715202004e-12,54.06503536876533,0
9,6,1795.5,171.94890382757896,1623.551096172421,0.0,0.0,13,-1.3642420526593924e-12,54.9738455688995,0
9,7,1852.5,207.90101500408414,1644.5989849959158,0.0,0.0,13,-1.3073986337985843e-12,56.91283058230066,0
9,8,1938.0,179.34575913290362,1758.6542408670964,0.0,0.0,13,-1.5916157281026244e-12,59.67386312232703,0
9,9,1995.0,180.73338070974336,1814.2666192902566,0.0,0.0,13,-1.3642420526593924e-12,61.48297939062578,0
9,10,2052.0,225.09021614185286,1826.9097838581472,0.0,0.0,13,-1.7053025658242404e-12,63.37379086389855,0
9,11,2137.5,237.40325304807678,1900.0967469519233,0.0,0.0,13,-1.5916157281026244e-12,64.79133599330855,0
9,12,2223.0,243.60151939954645,1979.3984806004535,0.0,0.0,13,-1.7053025658242404e-12,44.45800240186261,0
9,13,2280.0,210.08338809048809,2069.916611909512,0.0,0.0,13,-2.0463630789890885e-12,43.02817805379797,0
9,14,2422.5,204.99063611678508,2217.509363883215,0.0,0.0,13,-1.9326762412674725e-12,123.57677936183717,1
9,15,2422.5,170.8890162893177,2251.6109837106824,0.0,0.0,13,-2.0463630789890885e-12,143.0634192632471,1
9,16,2565.0,158.62873897764473,2406.371261022355,0.0,0.0,13,-1.9326762412674725e-12,227.92643486991724,1
9,17,2622.0,142.27712193943614,2479.7228780605637,0.0,0.0,13,-2.0463630789890885e-12,248.5714285714286,1
9,18,2707.5,118.71748331376179,2588.782516686238,0.0,0.0,13,-2.1600499167107046e-12,246.42857142857142,1
9,19,2793.0,118.10193268153046,2674.8980673184697,0.0,0.0,13,-2.3874235921539366e-12,244.28571428571425,1
9,20,2850.0,121.37436168362058,2728.6256383163795,0.0,0.0,13,-2.5011104298755527e-12,242.85714285714286,1
9,21,2764.5,124.76916285494454,2639.7308371450554,0.0,0.0,13,-2.1600499167107046e-12,245.00000000000003,1
9,22,2650.5,129.48280621473174,2521.0171937852683,0.0,0.0,13,-2.1600499167107046e-12,247.8571428571429,1
9,23,2593.5,134.4216155203548,2459.078384479645,0.0,0.0,13,-2.0463630789890885e-12,249.28571428571428,1
9,24,2622.0,157.27369923274443,2464.7263007672555,0.0,0.0,13,-2.0463630789890885e-12,248.57142857142853,1
10,1,2137.5,174.09853086290468,1963.4014691370953,0.0,0.0,13,-1.5916157281026244e-12,45.89031307582103,0
10,2,1995.0,165.4149730524465,1829.5850269475536,0.0,0.0,13,-1.7053025658242404e-12,61.1221867937591,0
10,3,1852.5,176.73923307425264,1675.7607669257472,0.0,0.0,13,-1.3642420526593924e-12,56.613772412565794,0
10,4,1710.0,193.74800742362436,1516.2519925763756,0.0,0.0,13,-1.4779288903810084e-12,51.836289387770826,0
10,5,1767.0,166.21106347497175,1600.7889365250282,0.0,0.0,13,-1.4210854715202004e-12,53.83278097325273,0
10,6,1795.5,188.88995246120788,1606.610047538792,0.0,0.0,13,-1.3642420526593924e-12,54.775318904010916,0
10,7,1852.5,199.63442736074592,1652.865572639254,0.0,0.0,13,-1.3642420526593924e-12,56.67366994449149,0
10,8,1938.0,275.6759337884035,1662.3240662115966,0.0,0.0,13,-1.7053025658242404e-12,59.63413586798652,0
10,9,1995.0,279.773200371479,1715.226799628521,0.0,0.0,13,-1.4779288903810084e-12,61.552794790088726,0
10,10,2052.0,281.5909204773445,1770.4090795226555,0.0,0.0,13,-1.5916157281026244e-12,63.38680253715419,0
10,11,2137.5,230.70400842437635,1906.7959915756237,0.0,0.0,13,-1.5916157281026244e-12,62.734543587878704,0
10,12,2223.0,260.3342382863538,1962.6657617136461,0.0,0.0,13,-1.8189894035458565e-12,49.244533932834415,0
10,13,2280.0,237.8233600354017,2042.1766399645983,0.0,0.0,13,-1.7053025658242404e-12,43.29704505435111,0
10,14,2422.5,230.96528649594882,2191.534713504051,0.0,0.0,13,-1.8189894035458565e-12,108.73412200231493,1
10,15,2422.5,222.29501173398882,2200.2049882660112,0.0,0.0,13,-2.0463630789890885e-12,113.68856472343502,1
10,16,2565.0,176.16472875717267,2388.8352712428273,0.0,0.0,13,-2.0463630789890885e-12,217.90586928161565,1
10,17,2622.0,158.4565184519239,2463.543481548076,0.0,0.0,13,-2.2737367544323206e-12,248.57142857142853,1
10,18,2707.5,133.53550571091884,2573.9644942890814,0.0,0.0,13,-2.3874235921539366e-12,246.42857142857142,1
10,19,2793.0,121.16583510846183,2671.834164891538,0.0,0.0,13,-1.8189894035458565e-12,244.28571428571433,1
