constraint_type,component_id,value,lower,upper,variable_name,master_value
line_mva_ineq,13,-3.055182838190186,-1e+19,0.0,,
line_mva_ineq,14,-15.284048800981557,-1e+19,0.0,,
line_mva_ineq,15,-14.205974429365696,-1e+19,0.0,,
line_mva_ineq,16,-7.980713140535559,-1e+19,0.0,,
line_mva_ineq,17,-13.743980055070143,-1e+19,0.0,,
line_mva_ineq,18,-18.673582853831643,-1e+19,0.0,,
line_mva_ineq,19,-4.891080382675891,-1e+19,0.0,,
line_mva_ineq,20,-22.288634173759952,-1e+19,0.0,,
line_mva_ineq,21,-23.39742589372478,-1e+19,0.0,,
line_mva_ineq,22,-24.694515373627723,-1e+19,0.0,,
line_mva_ineq,23,-4.044513369629438,-1e+19,0.0,,
line_mva_ineq,24,-22.59043174980445,-1e+19,0.0,,
line_mva_ineq,25,-24.956983551191517,-1e+19,0.0,,
line_mva_ineq,26,-24.956983551191517,-1e+19,0.0,,
line_mva_ineq,27,-24.617503513776686,-1e+19,0.0,,
line_mva_ineq,28,-24.754947328473087,-1e+19,0.0,,
line_mva_ineq,29,-21.236935204616078,-1e+19,0.0,,
line_mva_ineq,30,-22.270786081013043,-1e+19,0.0,,
line_mva_ineq,31,-23.64791553556876,-1e+19,0.0,,
line_mva_ineq,32,-24.450139689197766,-1e+19,0.0,,
line_mva_ineq,33,-24.450139689197766,-1e+19,0.0,,
line_mva_ineq,34,-21.69259165248501,-1e+19,0.0,,
line_mva_ineq,35,-21.69259165248501,-1e+19,0.0,,
line_mva_ineq,36,-19.039906283972517,-1e+19,0.0,,
line_mva_ineq,37,-19.039906283972517,-1e+19,0.0,,
line_mva_ineq,38,-21.492174158579598,-1e+19,0.0,,
fixed_master_dispatch_eq,1,0.0,0.0,0.0,p_s21_t17_g1,20.000000000000018
fixed_master_dispatch_eq,2,0.0,0.0,0.0,p_s21_t17_g2,20.0
fixed_master_dispatch_eq,3,0.0,0.0,0.0,p_s21_t17_g3,76.0
fixed_master_dispatch_eq,4,0.0,0.0,0.0,p_s21_t17_g4,76.0
fixed_master_dispatch_eq,5,0.0,0.0,0.0,p_s21_t17_g5,20.0000000000002
fixed_master_dispatch_eq,6,0.0,0.0,0.0,p_s21_t17_g6,20.0
fixed_master_dispatch_eq,7,0.0,0.0,0.0,p_s21_t17_g7,76.0
fixed_master_dispatch_eq,8,0.0,0.0,0.0,p_s21_t17_g8,76.0
fixed_master_dispatch_eq,9,0.0,0.0,0.0,p_s21_t17_g9,80.00000000000001
fixed_master_dispatch_eq,10,0.0,0.0,0.0,p_s21_t17_g10,100.0
fixed_master_dispatch_eq,11,0.0,0.0,0.0,p_s21_t17_g11,100.0
fixed_master_dispatch_eq,12,0.0,0.0,0.0,p_s21_t17_g12,196.99999999999997
fixed_master_dispatch_eq,13,0.0,0.0,0.0,p_s21_t17_g13,197.0
fixed_master_dispatch_eq,14,0.0,0.0,0.0,p_s21_t17_g14,197.0
fixed_master_dispatch_eq,15,0.0,0.0,0.0,p_s21_t17_g15,0.0
fixed_master_dispatch_eq,16,-1.2523944178025656e-28,0.0,0.0,p_s21_t17_g16,0.0
fixed_master_dispatch_eq,17,0.0,0.0,0.0,p_s21_t17_g17,0.0
fixed_master_dispatch_eq,18,0.0,0.0,0.0,p_s21_t17_g18,0.0
fixed_master_dispatch_eq,19,0.0,0.0,0.0,p_s21_t17_g19,0.0
fixed_master_dispatch_eq,20,0.0,0.0,0.0,p_s21_t17_g20,155.0
fixed_master_dispatch_eq,21,0.0,0.0,0.0,p_s21_t17_g21,154.99999999999977
fixed_master_dispatch_eq,22,8.015792899507834e-29,0.0,0.0,p_s21_t17_g22,0.0
fixed_master_dispatch_eq,23,0.0,0.0,0.0,p_s21_t17_g23,0.0
fixed_master_dispatch_eq,24,0.0,0.0,0.0,p_s21_t17_g24,50.0
fixed_master_dispatch_eq,25,0.0,0.0,0.0,p_s21_t17_g25,50.0
fixed_master_dispatch_eq,26,0.0,0.0,0.0,p_s21_t17_g26,50.0
fixed_master_dispatch_eq,27,0.0,0.0,0.0,p_s21_t17_g27,50.0
fixed_master_dispatch_eq,28,0.0,0.0,0.0,p_s21_t17_g28,50.0
fixed_master_dispatch_eq,29,0.0,0.0,0.0,p_s21_t17_g29,50.0
fixed_master_dispatch_eq,30,0.0,0.0,0.0,p_s21_t17_g30,155.00000000000006
fixed_master_dispatch_eq,31,0.0,0.0,0.0,p_s21_t17_g31,155.0
fixed_master_dispatch_eq,32,0.0,0.0,0.0,p_s21_t17_g32,348.57466395847825
fixed_master_wind_eq,W14,0.0,0.0,0.0,wind_s21_t17_W14,61.57788155202987
fixed_master_wind_eq,W3,0.0,0.0,0.0,wind_s21_t17_W3,36.84745448949086
