constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
fixed_master_dispatch_eq,9,1.6765280610633232e-10,-1.6765280610633232e-10,p_s21_t24_g9,80.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,10,-9.999832360072572e-06,9.999832360072572e-06,p_s21_t24_g10,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,11,-9.999832360072572e-06,9.999832360072572e-06,p_s21_t24_g11,100.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,12,-5.0757468968190455e-06,5.0757468968190455e-06,p_s21_t24_g12,196.99999999999991,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,13,-5.075747116523559e-06,5.075747116523559e-06,p_s21_t24_g13,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,14,-5.07574711652356e-06,5.07574711652356e-06,p_s21_t24_g14,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,15,0.0009999998360541592,-0.0009999998360541592,p_s21_t24_g15,0.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,16,0.0009999998360541596,-0.0009999998360541596,p_s21_t24_g16,0.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,17,0.0009999998360541596,-0.0009999998360541596,p_s21_t24_g17,0.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,18,0.0009999998360541596,-0.0009999998360541596,p_s21_t24_g18,0.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,19,0.0009999998360541594,-0.0009999998360541594,p_s21_t24_g19,0.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,20,-6.451775919912303e-06,6.451775919912303e-06,p_s21_t24_g20,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,21,-6.451696737494919e-06,6.451696737494919e-06,p_s21_t24_g21,154.99999999999983,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,22,0.0009999997439278068,-0.0009999997439278068,p_s21_t24_g22,0.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,23,0.0009999998435021064,-0.0009999998435021064,p_s21_t24_g23,0.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,24,-1.9999932247873867e-05,1.9999932247873867e-05,p_s21_t24_g24,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,25,-1.9999932247873684e-05,1.9999932247873684e-05,p_s21_t24_g25,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,26,-1.9999932247873678e-05,1.9999932247873678e-05,p_s21_t24_g26,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,27,-1.9999932247873678e-05,1.9999932247873678e-05,p_s21_t24_g27,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,28,-1.9999932247873678e-05,1.9999932247873678e-05,p_s21_t24_g28,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,29,-1.9999932247873684e-05,1.9999932247873684e-05,p_s21_t24_g29,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,30,-6.451060225539762e-06,6.451060225539762e-06,p_s21_t24_g30,155.00000000000006,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,31,-6.4510599889386015e-06,6.4510599889386015e-06,p_s21_t24_g31,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,32,5.471498843506307e-10,-5.471498843506307e-10,p_s21_t24_g32,348.24478534145476,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_wind_eq,W14,-1.9749082219269953e-05,1.9749082219269953e-05,wind_s21_t24_W14,50.635524130854584,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
fixed_master_wind_eq,W3,-2.0781570143758163e-05,2.0781570143758163e-05,wind_s21_t24_W3,48.11969052768912,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
