constraint_type,component_id,value,lower,upper,variable_name,master_value
fixed_master_dispatch_eq,2,6.251162781856223e-14,0.0,0.0,p_s1_t1_g2,20.0
fixed_master_dispatch_eq,3,2.874631956084617e-14,0.0,0.0,p_s1_t1_g3,76.0
fixed_master_dispatch_eq,4,2.4122414135629988e-14,0.0,0.0,p_s1_t1_g4,76.0
fixed_master_dispatch_eq,5,3.221641703410327e-14,0.0,0.0,p_s1_t1_g5,20.0
fixed_master_dispatch_eq,6,3.20798075603701e-14,0.0,0.0,p_s1_t1_g6,20.0
fixed_master_dispatch_eq,7,-3.494817282789775e-15,0.0,0.0,p_s1_t1_g7,76.0
fixed_master_dispatch_eq,8,-4.157264810178418e-15,0.0,0.0,p_s1_t1_g8,76.0
fixed_master_dispatch_eq,10,-2.3504744157964996e-14,0.0,0.0,p_s1_t1_g10,83.83747907707327
fixed_master_dispatch_eq,11,-1.471715543776835e-16,0.0,0.0,p_s1_t1_g11,15.0
fixed_master_dispatch_eq,12,4.611437100232596e-14,0.0,0.0,p_s1_t1_g12,197.0
fixed_master_dispatch_eq,13,4.300574653337552e-14,0.0,0.0,p_s1_t1_g13,197.0
fixed_master_dispatch_eq,14,4.811060404230627e-14,0.0,0.0,p_s1_t1_g14,197.0
fixed_master_dispatch_eq,20,4.5027133063757496e-14,0.0,0.0,p_s1_t1_g20,155.0
fixed_master_dispatch_eq,21,-1.4647571350279165e-14,0.0,0.0,p_s1_t1_g21,155.0000000000002
fixed_master_dispatch_eq,24,2.871834714479604e-15,0.0,0.0,p_s1_t1_g24,50.0
fixed_master_dispatch_eq,25,2.87140103361061e-15,0.0,0.0,p_s1_t1_g25,50.0
fixed_master_dispatch_eq,26,5.701819225101268e-15,0.0,0.0,p_s1_t1_g26,50.0
fixed_master_dispatch_eq,27,3.1504746728083788e-15,0.0,0.0,p_s1_t1_g27,50.0
fixed_master_dispatch_eq,28,6.434956734135966e-15,0.0,0.0,p_s1_t1_g28,50.0
fixed_master_dispatch_eq,29,-7.704340637681995e-16,0.0,0.0,p_s1_t1_g29,50.0
fixed_master_dispatch_eq,30,-7.027299749051696e-14,0.0,0.0,p_s1_t1_g30,155.00000000000006
fixed_master_dispatch_eq,31,-7.05622626301361e-14,0.0,0.0,p_s1_t1_g31,155.0
fixed_master_wind_eq,W14,2.984279490192421e-13,0.0,0.0,wind_s1_t1_W14,94.2943223758374
fixed_master_wind_eq,W3,-7.531752999057062e-13,0.0,0.0,wind_s1_t1_W3,49.36819854708829
