constraint_type,component_id,multiplier,benders_coefficient,variable_name,master_value,notes
line_mva_ineq,10,1.274987842675511e-09,,,,
line_mva_ineq,11,2.7967403708623724e-09,,,,
line_mva_ineq,12,2.953361065858886e-09,,,,
line_mva_ineq,13,2.8551631278627154e-09,,,,
line_mva_ineq,14,5.073147873310041e-10,,,,
line_mva_ineq,15,5.214217229844696e-10,,,,
line_mva_ineq,16,9.688332069286028e-10,,,,
line_mva_ineq,17,5.329273078761444e-10,,,,
line_mva_ineq,18,3.722157679326382e-10,,,,
line_mva_ineq,19,1.4702655648979221e-09,,,,
line_mva_ineq,20,3.4898175034444267e-10,,,,
line_mva_ineq,21,3.144170623491438e-10,,,,
line_mva_ineq,22,3.099431166724324e-10,,,,
line_mva_ineq,23,1.8294469703137507e-09,,,,
line_mva_ineq,24,3.1755112839513677e-10,,,,
line_mva_ineq,25,3.102021872119599e-10,,,,
line_mva_ineq,26,3.102021872119385e-10,,,,
line_mva_ineq,27,3.126073083144493e-10,,,,
line_mva_ineq,28,3.093491967354772e-10,,,,
line_mva_ineq,29,3.1120557499623e-10,,,,
line_mva_ineq,30,3.2875619120150367e-10,,,,
line_mva_ineq,31,3.2792198333180107e-10,,,,
line_mva_ineq,32,3.149927271584523e-10,,,,
line_mva_ineq,33,3.1499272715848465e-10,,,,
line_mva_ineq,34,3.1894894435096144e-10,,,,
line_mva_ineq,35,3.189489443513802e-10,,,,
line_mva_ineq,36,3.3407122227079185e-10,,,,
line_mva_ineq,37,3.3407122227078937e-10,,,,
line_mva_ineq,38,3.5858901212572243e-10,,,,
fixed_master_dispatch_eq,1,0.00011108985873499835,-0.00011108985873499835,p_s1_t1_g1,20.000000000000018,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,2,0.00011108985873614368,-0.00011108985873614368,p_s1_t1_g2,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,3,0.00011111370972162953,-0.00011111370972162953,p_s1_t1_g3,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,4,0.0001111137097172149,-0.0001111137097172149,p_s1_t1_g4,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,5,0.00011108983537353655,-0.00011108983537353655,p_s1_t1_g5,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,6,0.0001110898353738544,-0.0001110898353738544,p_s1_t1_g6,20.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,7,0.00011111368715235943,-0.00011111368715235943,p_s1_t1_g7,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,8,0.00011111368715561846,-0.00011111368715561846,p_s1_t1_g8,76.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,10,0.00020143210310926655,-0.00020143210310926655,p_s1_t1_g10,83.83747907707327,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,11,0.00022217131716777055,-0.00022217131716777055,p_s1_t1_g11,15.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,12,0.00011117729334747051,-0.00011117729334747051,p_s1_t1_g12,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,13,0.00011117729335124275,-0.00011117729335124275,p_s1_t1_g13,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,14,0.00011117729339243209,-0.00011117729339243209,p_s1_t1_g14,197.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,20,0.00011114708088168763,-0.00011114708088168763,p_s1_t1_g20,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,21,0.00011114691670980803,-0.00011114691670980803,p_s1_t1_g21,155.0000000000002,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,24,0.00011110516732252377,-0.00011110516732252377,p_s1_t1_g24,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,25,0.0001111051673225236,-0.0001111051673225236,p_s1_t1_g25,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,26,0.00011110516732142927,-0.00011110516732142927,p_s1_t1_g26,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,27,0.00011110516725934867,-0.00011110516725934867,p_s1_t1_g27,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,28,0.00011110516729194215,-0.00011110516729194215,p_s1_t1_g28,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,29,0.0001111051671702213,-0.0001111051671702213,p_s1_t1_g29,50.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,30,0.00011114692897949527,-0.00011114692897949527,p_s1_t1_g30,155.00000000000006,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_dispatch_eq,31,0.0001111469289697434,-0.0001111469289697434,p_s1_t1_g31,155.0,Coefficient is -multiplier for constraint p_ac - p_master_bar = 0.
fixed_master_wind_eq,W14,0.00011112233185036244,-0.00011112233185036244,wind_s1_t1_W14,94.2943223758374,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
fixed_master_wind_eq,W3,0.00011110350404733344,-0.00011110350404733344,wind_s1_t1_W3,49.36819854708829,Coefficient is -multiplier for constraint wind_ac - wind_master_bar = 0.
