constraint_type,component_id,value,lower,upper,variable_name,master_value
fixed_master_dispatch_eq,5,1.1613381062930278e-15,0.0,0.0,p_s5_t20_g5,19.999999999999844
fixed_master_dispatch_eq,6,-1.1378157978613452e-15,0.0,0.0,p_s5_t20_g6,20.0
fixed_master_dispatch_eq,7,6.4788004234178245e-15,0.0,0.0,p_s5_t20_g7,76.0
fixed_master_dispatch_eq,8,6.4788004234178245e-15,0.0,0.0,p_s5_t20_g8,76.0
fixed_master_dispatch_eq,9,5.963455724932851e-17,0.0,0.0,p_s5_t20_g9,99.9999999999999
fixed_master_dispatch_eq,10,-5.458497650503937e-15,0.0,0.0,p_s5_t20_g10,100.0
fixed_master_dispatch_eq,11,-5.458497650503937e-15,0.0,0.0,p_s5_t20_g11,100.0
fixed_master_dispatch_eq,12,-2.291279320085158e-15,0.0,0.0,p_s5_t20_g12,197.0
fixed_master_dispatch_eq,13,-2.291279320085158e-15,0.0,0.0,p_s5_t20_g13,197.0
fixed_master_dispatch_eq,14,-2.291279320085158e-15,0.0,0.0,p_s5_t20_g14,197.0
fixed_master_dispatch_eq,20,-7.520066209602516e-15,0.0,0.0,p_s5_t20_g20,155.0
fixed_master_dispatch_eq,21,6.709291232265653e-15,0.0,0.0,p_s5_t20_g21,154.99999999999915
fixed_master_dispatch_eq,23,-3.3051788084679335e-17,0.0,0.0,p_s5_t20_g23,215.217997364101
fixed_master_dispatch_eq,24,-1.8673431068910577e-15,0.0,0.0,p_s5_t20_g24,50.0
fixed_master_dispatch_eq,25,-1.8673431068910577e-15,0.0,0.0,p_s5_t20_g25,50.0
fixed_master_dispatch_eq,26,-1.8673431068910577e-15,0.0,0.0,p_s5_t20_g26,50.0
fixed_master_dispatch_eq,27,-1.8673401952153015e-15,0.0,0.0,p_s5_t20_g27,50.0
fixed_master_dispatch_eq,28,-1.8673401952153015e-15,0.0,0.0,p_s5_t20_g28,50.0
fixed_master_dispatch_eq,29,-1.8673401952153015e-15,0.0,0.0,p_s5_t20_g29,50.0
fixed_master_dispatch_eq,30,-7.520066140119345e-15,0.0,0.0,p_s5_t20_g30,155.0
fixed_master_dispatch_eq,31,-7.520066140119345e-15,0.0,0.0,p_s5_t20_g31,155.0
fixed_master_dispatch_eq,32,4.292273778761808e-15,0.0,0.0,p_s5_t20_g32,350.0
fixed_master_wind_eq,W14,0.0,0.0,0.0,wind_s5_t20_W14,63.49039154074286
fixed_master_wind_eq,W3,-3.552713678800501e-15,0.0,0.0,wind_s5_t20_W3,26.291611095154508
