case_id,scenario_id,hour,coefficient_family,component_type,component_id,bus_id,coefficient,source_constraint,notes
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,10,7,-1.019058852487323e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,11,7,-1.0190588524873413e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,12,13,-1.030408590506238e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,13,13,-1.0265422274493065e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,14,13,-1.0265422274524774e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,20,15,-1.0438728995056809e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,21,16,-1.0375759893278306e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,24,22,-1.0306117941470529e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,25,22,-1.0306117941470529e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,26,22,-1.0306117941470805e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,27,22,-1.0306117941470584e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,28,22,-1.0306117941470674e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,29,22,-1.0306117941470522e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,30,23,-1.0204543677351932e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,31,23,-1.0204543680351806e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_dispatch_active_power,generator,32,23,-2.0448420232696156e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_wind_active_power,wind_farm,W14,14,-1.0347888990718826e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,21,17,fixed_wind_active_power,wind_farm,W3,3,-1.037505510859214e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,1,1,-1.0610159906798306e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,2,1,-1.0608230691633814e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,3,1,-1.063968941198076e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,4,1,-1.0639688642151264e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,5,2,-1.0609047782304226e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,6,2,-1.0609047197720412e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,7,2,-1.0640510163435466e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,8,2,-1.0640510162957933e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,9,7,-1.6235897452445325e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,10,7,-8.138943938478818e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,11,7,-8.139286823268174e-06,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,12,13,-1.0738316332850667e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,13,13,-1.0750757979501668e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,14,13,-1.0750757299924002e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,20,15,-1.066403241155583e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,21,16,-1.0684216652504955e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,24,22,-1.06319027534365e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,25,22,-1.0631902758434214e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,26,22,-1.0631772837106625e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,27,22,-1.0631770106838812e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,28,22,-1.0631771741999313e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,29,22,-1.0631774460509553e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,30,23,-1.0739763033997e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,31,23,-1.073976303559782e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_dispatch_active_power,generator,32,23,-2.1246320347450677e-05,fixed_master_dispatch_eq,Direct coefficient from explicit master-coupling equality Pg_ac - Pg_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_wind_active_power,wind_farm,W14,14,-1.062719296577678e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
case_b_ac_uc_benders,26,24,fixed_wind_active_power,wind_farm,W3,3,-1.0598970636194831e-05,fixed_master_wind_eq,Direct coefficient from explicit master-coupling equality Wind_ac - Wind_master_bar = 0.
